,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v41,8,20,15,50,6,18,13,32,25,14,37,46,52,56,12,41,21,50,44,20,35,26,13,54,37,39,20,18,5,37,21,36,42,49,46,36,16,29,61,35,0,21,20,18,25,15,18,40,67,13,40,9,41,33,43,53,22,5,23,28,53,50,40,50,15,12,67,13,60,10,28,9,59,49,42,58,46,20,41,9,36,66,11,12,60,30,9,29,45,41,10,50,23,49,27,48,33,27,58,39,44,18,27,61,36,46,14,42,31,17,37,30,22,44,27,47,26,25,18,26,16,53,20,31,31,47,40,19,31,32,36,3,46,43,32,12,3,31,33,38,30,47,15,4,53,32,14,43,58,57,38,29,48,3,14,25,39,51,31,51
v42,29,41,16,29,21,7,34,49,10,31,36,47,45,73,15,24,42,67,61,37,52,43,26,35,54,56,3,35,22,20,42,49,59,32,63,53,23,8,78,52,21,0,1,5,4,32,11,57,84,8,57,18,32,16,24,70,39,20,6,45,70,67,57,31,8,33,84,30,77,31,45,30,76,66,59,39,63,41,20,20,15,45,32,33,77,9,24,16,62,56,17,67,6,44,16,27,50,26,75,56,49,3,34,46,53,25,31,49,36,36,16,25,31,61,38,28,43,42,39,7,11,46,37,44,48,56,31,36,48,21,31,24,63,60,37,11,22,48,48,39,47,42,32,19,70,11,31,34,75,36,43,46,65,18,15,42,56,30,48,30
v43,28,40,15,30,20,6,33,48,9,30,35,46,44,72,14,23,41,66,60,36,51,42,25,34,53,55,4,34,21,19,41,48,58,31,62,52,22,9,77,51,20,1,0,4,5,31,10,56,83,7,56,17,31,15,23,69,38,19,7,44,69,66,56,30,7,32,83,29,76,30,44,29,75,65,58,38,62,40,21,19,16,46,31,32,76,10,23,15,61,55,16,66,7,43,15,28,49,25,74,55,48,2,33,45,52,26,30,48,35,35,17,24,30,60,37,27,42,41,38,6,10,45,36,43,47,55,30,35,47,20,30,23,62,59,36,10,21,47,47,38,46,41,31,18,69,12,30,33,74,37,42,45,64,17,14,41,55,31,47,31
v44,26,38,11,32,18,2,31,44,7,26,31,42,40,68,12,23,39,62,56,32,47,38,21,36,49,51,8,30,17,19,39,44,54,31,58,48,18,11,73,47,18,5,4,0,9,27,8,52,79,5,52,15,27,15,25,65,34,17,11,40,65,62,52,32,5,30,79,25,72,28,40,27,71,61,54,40,58,38,23,17,18,48,29,30,72,12,19,11,57,51,12,62,11,39,11,30,45,21,70,51,44,2,29,43,48,28,26,44,31,33,19,20,26,56,33,29,38,37,36,8,6,41,32,39,43,51,26,31,43,16,26,21,58,55,32,8,19,43,43,34,42,37,27,14,65,14,26,29,70,39,38,41,60,15,10,37,51,33,43,33
v45,33,45,20,25,25,11,38,53,14,35,40,51,49,77,19,28,46,71,65,41,56,47,30,39,58,60,7,39,26,24,46,53,63,36,67,57,27,12,82,56,25,4,5,9,0,36,15,61,88,12,61,22,36,20,28,74,43,24,8,49,74,71,61,35,12,37,88,34,81,35,49,34,80,70,63,43,67,45,22,24,19,45,36,37,81,11,28,20,66,60,21,71,10,48,20,27,54,30,79,60,53,7,38,50,57,21,35,53,40,40,12,29,35,65,42,32,47,46,43,11,15,50,41,48,52,60,35,40,52,25,35,28,67,64,41,15,26,52,52,43,51,46,36,23,74,13,35,38,79,38,47,50,69,22,19,46,60,30,52,26
v46,9,15,20,55,21,25,8,17,30,5,42,51,57,41,27,46,16,41,29,5,40,11,18,59,22,32,35,7,10,42,16,41,35,54,31,31,21,34,46,20,15,32,31,27,36,0,33,25,52,28,25,24,46,38,48,38,13,20,38,13,38,35,25,55,30,7,52,6,45,9,13,14,44,34,27,63,37,15,46,24,41,71,8,11,45,35,14,34,30,46,15,35,38,54,32,53,24,32,43,24,49,29,32,66,21,51,17,47,36,10,42,35,27,29,32,52,31,10,13,31,21,58,5,36,18,52,45,6,16,37,41,16,41,28,37,27,12,16,38,43,15,52,18,13,38,37,1,48,43,62,43,28,33,14,19,10,24,56,16,56
v47,24,38,17,40,12,8,25,50,15,32,37,48,46,74,6,31,31,68,62,38,53,44,27,44,55,57,8,36,23,27,33,50,60,39,64,54,24,19,79,53,18,11,10,8,15,33,0,58,85,5,58,9,33,23,33,71,40,13,7,46,71,68,58,40,3,26,85,31,78,24,46,19,77,67,60,48,64,36,31,9,26,56,25,22,78,20,25,19,63,57,18,68,5,45,17,38,51,27,76,57,50,8,35,51,54,36,32,50,37,35,27,26,32,62,39,37,44,43,28,16,12,47,38,45,49,57,32,37,49,22,32,17,64,61,38,6,21,49,49,40,48,43,33,20,71,22,32,35,76,47,44,47,66,19,16,43,57,41,49,41
v48,34,20,41,52,46,50,33,8,47,26,39,48,54,20,52,43,27,38,18,20,37,14,31,56,3,29,60,22,35,39,25,38,32,51,6,28,34,49,21,9,40,57,56,52,61,25,58,0,27,53,2,49,43,41,45,15,18,45,63,12,19,22,14,52,55,32,27,27,20,34,12,39,25,21,24,60,34,22,43,49,42,68,33,36,20,50,33,41,21,43,40,10,63,51,41,50,21,31,26,3,46,54,29,63,4,48,26,44,33,23,49,32,26,20,29,49,28,15,30,50,46,55,20,33,15,49,42,21,9,36,38,41,38,7,34,52,37,11,35,40,10,49,25,38,17,48,26,45,24,59,40,25,12,39,42,15,3,53,9,53
v49,61,47,68,63,73,77,60,35,74,53,48,37,39,11,79,60,54,17,23,47,32,41,58,49,30,28,87,49,62,64,52,35,25,52,21,31,61,76,8,34,67,84,83,79,88,52,85,27,0,80,27,76,52,68,60,14,45,72,90,39,14,17,27,53,82,59,4,54,13,61,39,66,8,18,25,45,21,49,66,76,69,43,60,63,11,77,60,68,22,28,67,21,90,40,68,61,34,58,9,28,35,81,50,38,31,67,53,35,48,50,76,59,53,23,46,56,41,42,57,77,73,38,47,40,36,28,53,48,36,63,53,68,21,24,47,79,64,36,36,45,37,42,52,65,14,75,53,50,9,50,41,38,19,66,69,42,28,58,36,64
v50,21,33,12,37,13,5,26,45,12,27,32,43,41,69,7,28,34,63,57,33,48,39,22,41,50,52,7,31,18,24,34,45,55,36,59,49,19,16,74,48,13,8,7,5,12,28,5,53,80,0,53,10,28,20,30,66,35,12,10,41,66,63,53,37,2,25,80,26,73,23,41,22,72,62,55,45,59,33,28,12,23,53,24,25,73,17,20,16,58,52,13,63,10,40,14,35,46,22,71,52,45,5,30,48,49,33,27,45,32,30,24,21,27,57,34,34,39,38,31,13,7,42,33,40,44,52,27,32,44,19,27,16,59,56,33,3,16,44,44,35,43,38,28,15,66,19,27,30,71,44,39,42,61,14,11,38,52,38,44,38
v51,34,20,41,50,46,50,33,8,47,26,37,46,52,18,52,41,27,36,16,20,35,14,31,54,5,27,60,22,35,37,25,36,30,49,6,26,34,49,21,11,40,57,56,52,61,25,58,2,27,53,0,49,41,41,43,13,18,45,63,12,17,20,12,50,55,32,27,27,20,34,12,39,23,19,22,58,32,22,41,49,42,66,33,36,20,50,33,41,19,41,40,10,63,49,41,48,19,31,24,5,44,54,27,61,4,46,26,42,31,23,49,32,26,18,27,47,26,15,30,50,46,53,20,31,13,47,40,21,9,36,36,41,36,5,32,52,37,9,33,38,10,47,25,38,15,48,26,43,22,57,38,23,10,39,42,15,1,51,9,51
v52,15,29,12,47,3,15,16,41,22,23,34,43,49,65,3,38,24,59,53,29,44,35,18,51,46,48,15,27,14,34,24,41,51,46,55,45,15,26,70,44,9,18,17,15,22,24,9,49,76,10,49,0,38,30,40,62,31,4,14,37,62,59,49,47,10,17,76,22,69,15,37,12,68,58,51,55,55,27,38,2,33,63,16,15,69,27,16,26,54,48,9,59,14,46,24,45,42,24,67,48,41,15,26,58,45,43,23,41,28,26,34,27,23,53,30,44,35,34,21,23,13,50,29,36,40,48,37,28,40,29,33,8,55,52,29,7,12,40,40,35,39,44,24,11,62,29,23,40,67,54,35,38,57,10,11,34,48,48,40,48
v53,49,61,26,11,41,25,54,45,22,41,4,15,13,41,35,8,62,35,29,51,20,51,28,13,46,24,35,39,40,12,62,17,27,8,39,21,25,24,46,52,41,32,31,27,36,46,33,43,52,28,41,38,0,16,8,38,33,40,38,41,38,35,29,9,30,53,52,40,45,51,47,50,44,34,27,17,31,61,14,40,17,25,52,53,45,25,32,16,30,24,31,39,38,12,16,9,22,14,43,46,17,29,14,20,45,15,29,17,10,56,24,11,19,29,14,6,15,44,59,25,25,14,41,12,28,24,1,40,48,11,5,44,31,36,9,31,42,32,16,7,37,10,28,37,38,23,45,2,43,16,11,18,33,38,27,56,40,10,50,12
v54,41,53,18,17,33,15,46,37,8,33,20,31,29,57,27,8,54,51,45,43,36,43,20,21,38,40,19,31,32,4,54,33,43,16,47,37,17,8,62,44,33,16,15,15,20,38,23,41,68,20,41,30,16,0,10,54,25,32,22,33,54,51,41,17,20,45,68,32,61,43,39,42,60,50,43,25,47,53,8,32,3,33,44,45,61,9,24,4,46,40,23,51,22,28,6,15,34,10,59,40,33,15,18,30,37,13,21,33,20,48,8,9,15,45,22,14,27,36,51,9,17,30,33,28,32,40,15,32,40,5,15,36,47,44,21,23,34,32,32,23,31,26,20,29,54,7,37,18,59,24,27,30,49,30,19,48,40,18,42,18
v55,51,63,28,7,43,25,56,47,18,43,12,23,21,49,37,2,64,43,37,53,28,53,30,11,48,32,27,41,42,6,64,25,35,8,41,29,27,16,54,54,43,24,23,25,28,48,33,45,60,30,43,40,8,10,0,46,35,42,30,43,46,43,33,7,30,55,60,42,53,53,49,52,52,42,35,15,39,63,6,42,9,23,54,55,53,17,34,14,38,32,33,43,30,20,16,5,26,16,51,48,25,25,16,22,47,7,31,25,12,58,16,13,21,37,16,4,19,46,61,17,27,22,43,20,30,32,7,42,50,11,7,46,39,38,13,33,44,34,24,15,39,18,30,39,46,15,47,10,51,14,19,22,41,40,29,58,42,8,52,8
v56,47,33,54,49,59,63,46,21,60,39,34,33,39,5,65,46,40,23,9,33,22,27,44,41,18,14,73,35,48,50,38,23,17,38,11,17,47,62,8,24,53,70,69,65,74,38,71,15,14,66,13,62,38,54,46,0,31,58,76,25,4,7,13,39,68,45,14,40,7,47,25,52,10,6,11,45,19,35,52,62,55,53,46,49,7,63,46,54,8,28,53,11,76,36,54,47,20,44,11,18,31,67,36,48,17,53,39,29,34,36,62,45,39,9,32,42,27,28,43,63,59,40,33,26,22,34,39,34,22,49,39,54,23,10,33,65,50,22,22,31,23,34,38,51,2,61,39,36,9,44,27,24,5,52,55,28,14,44,22,50
v57,16,28,23,42,28,32,21,12,29,8,29,38,44,34,34,33,29,28,22,18,27,18,13,46,15,19,42,6,17,29,29,28,22,41,24,18,16,31,39,19,22,39,38,34,43,13,40,18,45,35,18,31,33,25,35,31,0,27,45,8,31,28,18,42,37,20,45,9,38,18,14,21,37,27,20,50,24,28,33,31,28,58,19,20,38,32,15,23,23,33,22,28,45,41,23,40,11,19,36,17,36,36,19,53,14,38,8,34,23,23,31,22,14,22,19,39,18,11,26,32,28,45,8,23,9,39,32,7,15,24,28,23,28,21,24,34,19,9,25,30,8,39,7,20,31,30,12,35,36,49,30,15,26,21,24,23,17,43,17,43
v58,11,25,14,49,1,17,14,37,24,19,36,45,51,61,7,40,22,55,49,25,40,31,14,53,42,44,17,23,10,36,22,37,47,48,51,41,15,28,66,40,5,20,19,17,24,20,13,45,72,12,45,4,40,32,42,58,27,0,18,33,58,55,45,49,12,13,72,18,65,11,33,10,64,54,47,57,51,23,40,4,35,65,12,13,65,29,12,28,50,44,9,55,18,48,26,47,38,26,63,44,43,17,26,60,41,45,19,41,30,22,36,29,21,49,26,46,31,30,19,25,15,52,25,32,36,46,39,24,36,31,35,4,51,48,31,9,8,36,36,37,35,46,20,7,58,31,19,42,63,56,37,34,53,6,13,30,44,50,36,50
v59,29,43,22,33,17,13,30,55,16,37,42,53,51,79,11,30,38,73,67,43,58,49,32,41,60,62,3,41,28,26,38,55,65,38,69,59,29,14,84,58,23,6,7,11,8,38,7,63,90,10,63,14,38,22,30,76,45,18,0,51,76,73,63,37,8,31,90,36,83,29,51,26,82,72,65,45,69,41,24,16,21,49,30,29,83,13,30,22,68,62,23,73,2,50,22,31,56,32,81,62,55,9,40,52,59,29,37,55,42,40,20,31,37,67,44,34,49,48,35,13,17,52,43,50,54,62,37,42,54,27,37,22,69,66,43,11,26,54,54,45,53,48,38,25,76,15,37,40,81,40,49,52,71,24,21,48,62,34,54,34
v60,22,20,29,50,34,38,21,4,35,14,37,46,52,28,40,41,21,36,16,10,35,10,19,54,9,27,48,10,23,37,21,36,30,49,18,26,22,37,33,11,28,45,44,40,49,13,46,12,39,41,12,37,41,33,43,25,8,33,51,0,25,22,12,50,43,20,39,15,32,22,6,27,31,21,22,58,32,20,41,37,36,66,21,24,32,38,21,29,19,41,28,22,51,49,29,48,19,27,30,11,44,42,27,61,8,46,14,42,31,15,37,30,22,18,27,47,26,3,18,38,34,53,8,31,13,47,40,9,7,32,36,29,36,15,32,40,25,9,33,38,4,47,13,26,25,36,14,43,30,57,38,23,20,27,30,15,11,51,9,51
v61,47,37,54,49,59,63,46,21,60,39,34,29,35,3,65,46,40,19,9,33,18,27,44,37,22,14,73,35,48,50,38,21,13,38,15,17,47,62,8,28,53,70,69,65,74,38,71,19,14,66,17,62,38,54,46,4,31,58,76,25,0,3,13,39,68,45,14,40,7,47,25,52,6,4,11,41,15,37,52,62,55,49,46,49,7,63,46,54,8,24,53,15,76,32,54,47,20,44,7,22,27,67,36,44,21,53,39,25,34,36,62,45,39,9,32,42,27,28,43,63,59,36,33,26,22,30,39,34,24,49,39,54,19,12,33,65,50,22,22,31,23,30,38,51,2,61,39,36,5,40,27,24,7,52,55,32,16,44,26,50
v62,44,40,51,46,56,60,43,24,57,36,31,26,32,6,62,43,41,16,6,30,15,30,41,34,25,11,70,32,45,47,41,18,10,35,18,14,44,59,11,31,50,67,66,62,71,35,68,22,17,63,20,59,35,51,43,7,28,55,73,22,3,0,10,36,65,42,17,37,10,44,26,49,9,1,8,38,12,40,49,59,52,46,43,46,10,60,43,51,5,21,50,18,73,29,51,44,17,41,8,25,24,64,33,41,24,50,36,22,31,35,59,42,36,6,29,39,24,25,40,60,56,33,30,23,19,27,36,31,27,46,36,51,16,15,30,62,47,19,19,28,20,27,35,48,5,58,36,33,8,37,24,21,10,49,52,35,19,41,29,47
v63,34,32,41,38,46,50,33,16,47,26,25,34,40,16,52,33,33,24,4,22,23,22,31,42,17,15,60,22,35,37,33,24,18,37,10,14,34,49,21,23,40,57,56,52,61,25,58,14,27,53,12,49,29,41,33,13,18,45,63,12,13,10,0,38,55,32,27,27,20,34,18,39,19,9,10,46,20,32,39,49,42,54,33,36,20,50,33,41,7,29,40,10,63,37,41,36,7,31,18,17,32,54,23,49,16,40,26,30,21,27,49,32,26,6,19,35,14,15,30,50,46,41,20,19,9,35,28,21,19,36,26,41,24,7,20,52,37,9,21,26,10,35,25,38,13,48,26,31,18,45,26,11,8,39,42,27,11,39,21,39
v64,58,70,35,10,50,32,63,54,25,50,13,16,14,42,44,9,71,36,34,60,21,60,37,4,55,25,34,48,49,13,71,18,28,1,48,24,34,23,47,61,50,31,30,32,35,55,40,52,53,37,50,47,9,17,7,39,42,49,37,50,39,36,38,0,37,62,53,49,46,60,56,59,45,35,28,8,32,70,13,49,16,16,61,62,46,24,41,21,31,25,40,48,37,13,23,8,31,23,44,55,18,32,23,15,54,14,38,18,19,65,23,20,28,32,23,3,24,53,68,24,34,15,50,19,37,25,10,49,57,18,14,53,32,45,18,40,51,41,17,12,46,11,37,46,39,22,54,7,44,7,12,27,40,47,36,65,49,5,59,11
v65,21,35,14,37,13,5,26,47,12,29,34,45,43,71,7,28,34,65,59,35,50,41,24,41,52,54,5,33,20,24,34,47,57,36,61,51,21,16,76,50,15,8,7,5,12,30,3,55,82,2,55,10,30,20,30,68,37,12,8,43,68,65,55,37,0,25,82,28,75,23,43,22,74,64,57,45,61,33,28,12,23,53,24,25,75,17,22,16,60,54,15,65,8,42,14,35,48,24,73,54,47,5,32,48,51,33,29,47,34,32,24,23,29,59,36,34,41,40,31,13,9,44,35,42,46,54,29,34,46,19,29,16,61,58,35,3,18,46,46,37,45,40,30,17,68,19,29,32,73,44,41,44,63,16,13,40,54,38,46,38
v66,4,12,27,62,14,30,1,24,37,12,49,58,64,48,20,53,9,48,36,12,47,18,25,66,29,39,30,14,13,49,9,48,42,61,38,38,28,41,53,27,12,33,32,30,37,7,26,32,59,25,32,17,53,45,55,45,20,13,31,20,45,42,32,62,25,0,59,13,52,2,20,7,51,41,34,70,44,10,53,17,48,78,1,4,52,42,21,41,37,53,22,42,31,61,39,60,31,39,50,31,56,30,39,73,28,58,24,54,43,9,49,42,34,36,39,59,38,17,6,38,28,65,12,43,25,59,52,13,23,44,48,9,48,35,44,22,11,23,45,50,22,59,25,16,45,44,8,55,50,69,50,35,40,15,26,17,31,63,23,63
v67,61,47,68,63,73,77,60,35,74,53,48,37,39,11,79,60,54,17,23,47,32,41,58,49,30,28,87,49,62,64,52,35,25,52,21,31,61,76,6,32,67,84,83,79,88,52,85,27,4,80,27,76,52,68,60,14,45,72,90,39,14,17,27,53,82,59,0,54,9,61,39,66,8,18,25,45,21,49,66,76,69,47,60,63,7,77,60,68,22,28,67,17,90,40,68,61,34,58,9,28,35,81,50,42,31,67,53,35,48,50,76,59,53,23,46,56,41,42,57,77,73,38,47,40,36,28,53,48,36,63,53,68,21,24,47,79,64,36,36,45,37,42,52,65,14,75,53,50,9,50,41,38,19,66,69,42,28,58,36,64
v68,9,21,14,49,19,23,14,19,24,1,36,45,51,43,25,40,22,37,31,11,34,13,12,53,24,26,33,5,8,36,22,35,29,48,33,25,15,28,48,22,13,30,29,25,34,6,31,27,54,26,27,22,40,32,42,40,9,18,36,15,40,37,27,49,28,13,54,0,47,11,15,12,46,36,29,57,33,21,40,22,35,65,12,13,47,29,8,28,32,40,13,37,36,48,26,47,20,26,45,26,43,27,26,60,23,45,11,41,30,16,36,29,21,31,26,46,25,12,19,25,19,52,7,30,18,46,39,6,18,31,35,14,35,30,31,25,10,18,32,37,17,46,12,11,40,31,5,42,45,56,37,22,35,12,15,16,26,50,18,50
v69,54,40,61,56,66,70,53,28,67,46,41,36,42,8,72,53,47,26,16,40,25,34,51,44,23,21,80,42,55,57,45,28,20,45,14,24,54,69,5,25,60,77,76,72,81,45,78,20,13,73,20,69,45,61,53,7,38,65,83,32,7,10,20,46,75,52,9,47,0,54,32,59,13,11,18,48,22,42,59,69,62,56,53,56,2,70,53,61,15,31,60,10,83,39,61,54,27,51,14,21,34,74,43,51,24,60,46,32,41,43,69,52,46,16,39,49,34,35,50,70,66,43,40,33,29,37,46,41,29,56,46,61,26,17,40,72,57,29,29,38,30,37,45,58,7,68,46,43,12,47,34,31,12,59,62,35,21,51,29,57
v70,2,14,25,60,12,28,3,26,35,10,47,56,62,50,18,51,11,46,38,14,45,20,23,64,31,37,28,12,11,47,11,46,40,59,40,36,26,39,55,29,10,31,30,28,35,9,24,34,61,23,34,15,51,43,53,47,18,11,29,22,47,44,34,60,23,2,61,11,54,0,22,5,53,43,36,68,42,12,51,15,46,76,1,2,54,40,19,39,39,51,20,44,29,59,37,58,29,37,52,33,54,28,37,71,30,56,22,52,41,11,47,40,32,38,37,57,36,19,8,36,26,63,14,41,25,57,50,13,25,42,46,7,46,37,42,20,9,25,43,48,24,57,23,14,47,42,8,53,52,67,48,33,42,13,24,19,33,61,25,61
v71,22,14,29,56,34,38,21,4,35,14,43,52,58,28,40,47,15,42,22,8,41,4,19,60,9,33,48,10,23,43,15,42,36,55,18,32,22,37,33,7,28,45,44,40,49,13,46,12,39,41,12,37,47,39,49,25,14,33,51,6,25,26,18,56,43,20,39,15,32,22,0,27,31,25,28,64,38,14,47,37,42,72,21,24,32,38,21,35,25,47,28,22,51,55,33,54,25,33,30,11,50,42,33,67,8,52,18,48,37,11,43,36,28,24,33,53,32,3,18,38,34,59,8,37,19,53,46,9,3,38,42,29,42,15,38,40,25,15,39,44,10,53,19,26,25,38,14,49,30,63,44,29,20,27,30,9,11,57,3,57
v72,5,19,24,59,9,27,6,31,34,13,46,55,61,55,15,50,12,49,43,19,44,25,22,63,36,38,27,17,10,46,14,45,41,58,45,35,25,38,60,34,9,30,29,27,34,14,19,39,66,22,39,12,50,42,52,52,21,10,26,27,52,49,39,59,22,7,66,12,59,5,27,0,58,48,41,67,45,17,50,10,45,75,6,3,59,39,18,38,44,50,19,49,24,58,36,57,32,36,57,38,53,27,36,70,35,55,21,51,40,16,46,39,31,43,36,56,35,24,9,35,25,62,19,40,30,56,49,18,30,41,45,6,45,42,41,19,8,30,42,47,29,56,22,13,52,41,13,52,57,66,47,32,47,12,23,24,38,60,30,60
v73,53,43,60,55,65,69,52,27,66,45,40,29,31,5,71,52,46,13,15,39,24,33,50,41,28,20,79,41,54,56,44,27,17,44,21,23,53,68,8,34,59,76,75,71,80,44,77,25,8,72,23,68,44,60,52,10,37,64,82,31,6,9,19,45,74,51,8,46,13,53,31,58,0,10,17,37,13,43,58,68,61,43,52,55,11,69,52,60,14,20,59,21,82,32,60,53,26,50,1,28,27,73,42,38,27,59,45,27,40,42,68,51,45,15,38,48,33,34,49,69,65,30,39,32,28,24,45,40,30,55,45,60,13,18,39,71,56,28,28,37,29,34,44,57,8,67,45,42,1,42,33,30,13,58,61,38,22,50,32,56
v74,43,39,50,45,55,59,42,23,56,35,30,27,33,7,61,42,40,17,5,29,16,29,40,35,24,10,69,31,44,46,40,17,11,34,17,13,43,58,12,30,49,66,65,61,70,34,67,21,18,62,19,58,34,50,42,6,27,54,72,21,4,1,9,35,64,41,18,36,11,43,25,48,10,0,7,39,13,39,48,58,51,47,42,45,11,59,42,50,4,22,49,17,72,30,50,43,16,40,9,24,25,63,32,42,23,49,35,23,30,34,58,41,35,5,28,38,23,24,39,59,55,34,29,22,18,28,35,30,26,45,35,50,17,14,29,61,46,18,18,27,19,28,34,47,4,57,35,32,9,38,23,20,9,48,51,34,18,40,28,46
v75,36,42,43,38,48,52,35,26,49,28,23,24,30,14,54,35,43,14,6,32,13,32,33,32,27,5,62,24,37,39,43,14,8,27,20,6,36,51,19,33,42,59,58,54,63,27,60,24,25,55,22,51,27,43,35,11,20,47,65,22,11,8,10,28,57,34,25,29,18,36,28,41,17,7,0,36,10,42,41,51,44,44,35,38,18,52,35,43,3,19,42,20,65,27,43,36,9,33,16,27,22,56,25,39,26,42,28,20,23,37,51,34,28,4,21,31,16,25,40,52,48,31,22,15,11,25,28,23,29,38,28,43,14,17,22,54,39,13,11,20,18,25,27,40,11,50,28,25,16,35,16,13,12,41,44,37,21,33,31,39
v76,66,78,43,18,58,40,71,62,33,58,21,12,6,40,52,17,79,28,42,68,23,68,45,4,63,31,42,56,57,21,79,22,28,9,56,32,42,31,43,69,58,39,38,40,43,63,48,60,45,45,58,55,17,25,15,45,50,57,45,58,41,38,46,8,45,70,45,57,48,68,64,67,37,39,36,0,26,78,21,57,24,8,69,70,46,32,49,29,39,17,48,56,45,9,31,16,39,31,36,63,14,40,31,7,62,22,46,16,27,73,31,28,36,40,31,11,32,61,76,32,42,7,58,27,45,17,18,57,65,26,22,61,24,53,26,48,59,49,25,20,54,11,45,54,43,30,62,15,36,5,20,35,48,55,44,73,57,13,67,19
v77,40,52,47,42,52,56,45,36,53,32,27,16,20,14,58,39,53,4,16,42,11,42,37,28,37,7,66,30,41,43,53,14,4,31,30,10,40,55,17,43,46,63,62,58,67,37,64,34,21,59,32,55,31,47,39,19,24,51,69,32,15,12,20,32,61,44,21,33,22,42,38,45,13,13,10,26,0,52,45,55,48,34,43,44,20,56,39,47,13,9,46,30,69,19,47,40,13,37,12,37,14,60,29,29,36,46,32,14,27,47,55,38,32,14,25,35,20,35,50,56,52,21,32,19,19,15,32,31,39,42,32,47,4,27,26,58,43,23,15,24,28,21,31,44,17,54,36,29,12,29,20,17,22,45,48,47,31,37,41,43
v78,12,2,35,70,24,38,11,16,45,20,57,66,72,38,30,61,5,56,36,10,55,10,33,74,19,47,38,22,21,57,3,56,50,69,28,46,36,49,43,17,20,41,40,38,45,15,36,22,49,33,22,27,61,53,63,35,28,23,41,20,37,40,32,70,33,10,49,21,42,12,14,17,43,39,42,78,52,0,61,27,56,86,11,14,42,50,29,49,39,61,30,32,41,69,47,68,39,47,44,21,64,38,47,81,18,66,32,62,51,5,57,50,42,38,47,67,46,17,8,46,36,73,20,51,33,67,60,21,13,52,56,19,56,25,52,30,19,29,53,58,24,67,33,24,35,52,16,63,42,77,58,43,30,23,34,7,21,71,13,71
v79,49,61,26,9,41,23,54,45,16,41,18,29,27,55,35,6,62,49,43,51,34,51,28,17,46,38,23,39,40,4,62,31,41,14,45,35,25,12,60,52,41,20,21,23,22,46,31,43,66,28,41,38,14,8,6,52,33,40,24,41,52,49,39,13,28,53,66,40,59,51,47,50,58,48,41,21,45,61,0,40,5,25,52,53,59,11,32,12,44,38,31,49,26,26,14,7,32,14,57,46,31,23,16,28,45,5,29,31,18,56,10,11,19,43,20,10,25,44,59,15,25,28,41,26,30,38,13,40,48,9,13,44,45,42,19,31,42,32,30,21,37,24,28,37,52,9,45,16,57,16,25,28,47,38,27,56,40,10,50,10
v80,15,29,14,49,3,17,16,41,24,23,36,45,51,65,5,40,22,59,53,29,44,35,18,53,46,48,17,27,14,36,24,41,51,48,55,45,15,28,70,44,9,20,19,17,24,24,9,49,76,12,49,2,40,32,42,62,31,4,16,37,62,59,49,49,12,17,76,22,69,15,37,10,68,58,51,57,55,27,40,0,35,65,16,13,69,29,16,28,54,48,9,59,14,48,26,47,42,26,67,48,43,17,26,60,45,45,23,41,30,26,36,29,23,53,30,46,35,34,19,25,15,52,29,36,40,48,39,28,40,31,35,8,55,52,31,9,12,40,40,37,39,46,24,11,62,31,23,42,67,56,37,38,57,10,13,34,48,50,40,50
v81,44,56,21,14,36,18,49,40,11,36,21,32,30,58,30,9,57,52,46,46,37,46,23,20,41,41,18,34,35,5,57,34,44,17,48,38,20,7,63,47,36,15,16,18,19,41,26,42,69,23,42,33,17,3,9,55,28,35,21,36,55,52,42,16,23,48,69,35,62,46,42,45,61,51,44,24,48,56,5,35,0,30,47,48,62,8,27,7,47,41,26,52,21,29,9,12,35,11,60,41,34,18,19,31,40,10,24,34,21,51,7,10,16,46,23,13,28,39,54,10,20,31,36,29,33,41,16,35,43,6,16,39,48,45,22,26,37,33,33,24,32,27,23,32,55,6,40,19,60,21,28,31,50,33,22,51,41,15,45,15
