,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160
v41,41,9,64,17,3,50,8,19,55,54,23,29,14,39,15,53,57,30,23,35,49,28,59,25,8,59,38,18,38,57,25,28,39,79,67,48,60,49,44,61,0,54,35,4,56,40,28,56,10,34,40,6,53,2,51,34,33,43,45,47,53,52,31,15,19,16,31,42,18,34,28,45,50,35,27,57,30,47,81,73,17,56,16,50,64,66,26,50,41,41,20,53,33,76,37,23,67,51,52,47,48,17,47,31,51,46,71,47,36,30,53,39,57,25,61,43,36,61,79,43,56,28,55,19,43,25,25,62,50,22,28,51,55,39,42,53,29,57,13,40,25,19,46,53,20,46,52,57,57,29,47,64,7,71,56,77,69,59,39,53
v42,15,45,34,37,51,20,58,47,7,2,45,43,40,55,39,21,19,46,35,45,39,44,9,37,46,33,16,38,36,35,35,26,19,25,19,12,30,25,10,7,54,0,27,50,10,28,26,34,44,32,52,56,17,54,41,30,53,13,41,35,21,20,43,63,47,38,23,32,36,20,26,37,30,51,35,25,48,19,27,29,37,30,38,14,10,12,28,52,31,13,34,25,21,22,69,31,35,19,26,53,26,49,11,39,27,14,21,51,18,26,5,23,9,39,29,23,68,25,25,11,24,46,9,53,63,35,33,8,26,52,50,9,39,25,30,43,33,7,41,14,29,49,58,47,34,8,10,29,23,25,15,24,47,27,40,23,35,11,21,19
v43,12,26,29,18,32,15,39,20,34,25,26,24,21,28,20,48,22,27,18,18,14,17,24,10,27,24,17,17,33,22,20,23,8,44,32,39,25,14,21,26,35,27,0,31,37,5,7,21,25,29,25,37,18,35,16,29,26,14,14,12,48,47,16,44,28,19,22,7,17,17,9,10,15,24,22,52,29,12,46,38,18,21,19,15,29,31,9,25,6,34,15,18,20,41,42,12,32,46,47,26,43,22,38,26,46,41,36,24,19,5,32,34,36,20,26,38,41,26,44,18,51,19,20,34,36,10,10,29,15,25,31,18,20,4,7,18,24,22,22,15,10,30,31,20,15,25,17,22,22,16,42,29,28,36,21,42,34,24,6,18
v44,37,5,60,13,1,46,8,19,51,50,19,25,10,35,11,49,53,26,19,31,45,24,55,21,4,55,34,14,34,53,21,24,35,75,63,44,56,45,40,57,4,50,31,0,52,36,24,52,6,30,36,6,49,4,47,30,29,39,41,43,49,48,27,13,15,12,27,38,14,30,24,41,46,31,23,53,26,43,77,69,13,52,12,46,60,62,22,46,37,37,16,49,29,72,41,19,63,47,48,43,44,21,43,27,47,42,67,43,32,26,49,35,53,21,57,39,40,57,75,39,52,24,51,15,39,21,21,58,46,24,24,47,51,35,38,49,25,53,9,36,21,15,42,49,16,42,48,53,53,25,43,60,9,67,52,73,65,55,35,49
v45,25,47,44,43,53,30,60,57,3,12,47,45,42,65,41,17,29,48,37,55,49,54,19,47,48,43,20,48,38,45,37,28,29,33,29,8,40,35,16,11,56,10,37,52,0,38,36,44,46,34,62,58,27,56,51,32,63,23,51,45,15,16,53,65,49,40,25,42,38,22,28,47,40,61,37,19,50,29,27,39,39,40,46,24,10,10,32,62,41,15,38,35,23,32,79,37,45,17,28,63,28,59,9,41,29,14,31,61,20,36,5,25,1,41,39,25,78,35,29,19,16,56,19,55,73,45,43,8,36,62,52,19,49,35,40,53,35,17,43,22,35,51,68,57,36,12,20,39,33,27,17,34,49,37,50,23,45,21,31,29
v46,13,31,24,23,37,10,44,21,35,26,31,29,26,27,25,49,17,32,21,17,11,16,19,15,32,19,18,22,34,17,21,24,9,39,27,40,20,9,22,27,40,28,5,36,38,0,12,16,30,30,24,42,13,40,13,30,25,15,13,7,49,48,15,49,33,24,23,4,22,18,12,9,10,23,23,53,34,9,41,33,23,16,24,14,28,28,14,24,3,35,20,13,21,36,41,17,27,47,48,25,44,23,39,27,47,42,31,23,20,10,33,35,37,25,21,39,40,21,39,19,52,18,19,39,35,15,15,30,10,24,36,19,15,3,2,15,25,21,27,16,15,35,30,19,20,26,18,17,17,17,43,24,33,31,16,37,29,19,7,13
v47,13,19,36,11,25,22,32,21,33,26,19,23,14,29,13,47,29,24,17,19,21,18,31,11,20,31,16,12,32,29,19,22,11,51,39,38,32,21,20,33,28,26,7,24,36,12,0,28,18,28,26,30,25,28,23,28,27,15,17,19,47,46,17,37,21,12,21,14,10,16,8,17,22,25,21,51,24,19,53,45,11,28,12,22,36,38,4,26,13,33,8,25,19,48,43,5,39,45,46,27,42,23,37,25,45,40,43,25,18,2,31,33,35,19,33,37,42,33,51,17,50,20,27,27,37,9,7,34,22,26,24,23,27,11,14,25,23,29,15,14,3,23,32,25,8,24,24,29,29,15,41,36,21,43,28,49,41,31,11,25
v48,19,47,8,39,53,14,60,37,41,32,47,45,42,21,41,55,15,48,37,21,7,28,25,31,48,3,24,38,40,1,37,30,17,23,15,46,4,9,28,33,56,34,21,52,44,16,28,0,46,36,18,58,17,56,7,36,23,21,11,9,55,54,25,65,49,40,29,14,38,24,28,11,6,21,37,59,50,15,25,17,39,4,40,20,34,34,30,18,15,41,36,9,27,20,35,33,11,53,54,19,50,39,45,41,53,48,15,17,26,26,39,41,43,41,5,45,34,9,23,25,58,28,25,55,29,31,31,36,8,34,52,25,5,17,14,9,35,27,43,22,31,51,24,13,36,32,24,5,11,27,49,10,49,15,6,21,13,23,17,15
v49,31,3,54,7,7,40,14,15,45,44,23,29,8,29,5,53,47,30,23,25,39,18,49,15,2,49,28,8,38,47,25,28,29,69,57,44,50,39,34,51,10,44,25,6,46,30,18,46,0,34,30,12,43,10,41,34,23,33,35,37,53,52,21,19,19,6,27,32,14,24,18,35,40,25,27,57,30,37,71,63,13,46,6,40,54,56,16,40,31,39,10,43,25,66,37,13,57,51,52,37,48,17,43,31,51,46,61,37,26,20,43,39,47,25,51,43,36,51,69,33,56,18,45,19,33,15,15,52,40,20,28,41,45,29,32,43,29,47,11,30,15,19,36,43,14,36,42,47,47,21,47,54,5,61,46,67,59,49,29,43
v50,19,31,42,35,31,28,26,49,33,32,13,11,26,57,31,19,35,14,11,47,41,46,37,39,32,37,16,40,4,37,9,6,21,57,45,26,38,27,22,39,34,32,29,30,34,30,28,36,34,0,54,28,31,32,43,2,55,21,43,37,19,18,45,31,15,32,9,34,20,12,20,39,32,53,7,23,16,25,59,51,21,34,38,28,42,44,24,54,33,19,30,31,11,54,71,29,45,17,18,55,14,51,25,7,17,20,49,53,14,28,31,9,35,9,39,9,70,39,57,21,22,48,33,21,65,37,35,40,28,54,18,29,41,27,32,45,5,35,23,18,27,17,60,49,20,24,30,35,35,13,17,42,39,49,42,55,47,37,23,31
v51,37,31,24,23,37,32,44,21,59,50,43,49,28,3,25,73,33,50,43,7,13,12,43,15,32,19,42,22,58,17,45,48,33,39,33,64,22,27,46,51,40,52,25,36,62,24,26,18,30,54,0,42,35,40,11,54,7,39,11,17,73,72,9,49,39,24,47,20,34,42,34,15,22,5,47,77,50,33,41,33,33,22,24,38,52,52,30,10,21,59,24,27,45,36,17,25,27,71,72,7,68,23,63,51,71,66,31,7,44,26,57,59,61,45,23,63,16,27,39,43,76,12,43,39,11,17,19,54,26,18,48,43,15,27,22,13,49,45,31,40,27,39,6,13,34,50,42,23,29,41,67,28,33,31,16,39,29,41,31,33
v52,43,11,66,19,5,52,2,21,57,56,17,23,16,41,17,47,59,24,21,37,51,30,61,27,10,61,40,20,32,59,21,30,41,81,69,50,62,51,46,63,6,56,37,6,58,42,30,58,12,28,42,0,55,4,53,28,35,45,47,49,47,46,33,9,13,18,33,44,20,36,30,47,52,37,21,51,24,49,83,75,19,58,18,52,66,68,28,52,43,43,22,55,35,78,43,25,69,45,46,49,42,23,49,25,45,44,73,49,38,32,55,33,59,19,63,37,42,63,81,45,50,30,57,13,45,27,27,64,52,26,22,53,57,41,44,55,23,59,15,42,27,13,48,55,22,48,54,59,59,31,41,66,11,73,58,79,71,61,41,55
v53,12,44,17,36,50,3,57,34,24,15,44,42,39,38,38,38,4,45,34,28,22,27,8,28,45,16,15,35,35,18,34,25,14,26,14,29,13,8,11,16,53,17,18,49,27,13,25,17,43,31,35,55,0,53,24,29,36,10,24,18,38,37,26,62,46,37,22,15,35,19,25,20,13,34,34,42,47,6,28,20,36,13,37,3,17,17,27,35,14,24,33,8,20,23,52,30,18,36,37,36,33,36,28,38,36,31,18,34,17,23,22,24,26,38,12,28,51,8,26,10,41,29,8,52,46,28,28,19,9,35,49,8,22,14,13,26,32,10,40,13,28,48,41,30,33,15,7,12,6,24,32,11,46,18,23,24,18,6,14,2
v54,41,9,64,17,3,50,6,19,55,54,21,27,14,39,15,51,57,28,21,35,49,28,59,25,8,59,38,18,36,57,23,28,39,79,67,48,60,49,44,61,2,54,35,4,56,40,28,56,10,32,40,4,53,0,51,32,33,43,45,47,51,50,31,13,17,16,31,42,18,34,28,45,50,35,25,55,28,47,81,73,17,56,16,50,64,66,26,50,41,41,20,53,33,76,39,23,67,49,50,47,46,19,47,29,49,44,71,47,36,30,53,37,57,23,61,41,38,61,79,43,54,28,55,17,43,25,25,62,50,22,26,51,55,39,42,53,27,57,13,40,25,17,46,53,20,46,52,57,57,29,45,64,7,71,56,77,69,59,39,53
v55,26,42,13,34,48,21,55,32,48,39,42,40,37,14,36,62,22,43,32,16,2,23,32,26,43,8,31,33,47,6,34,37,22,28,22,53,11,16,35,40,51,41,16,47,51,13,23,7,41,43,11,53,24,51,0,43,18,28,6,6,62,61,20,60,44,35,36,9,33,31,23,6,11,16,36,66,45,22,30,22,34,11,35,27,41,41,25,11,10,48,31,16,34,25,28,28,16,60,61,12,57,34,52,40,60,55,20,10,33,21,46,48,50,36,12,52,27,16,28,32,65,23,32,50,22,26,26,43,15,29,47,32,4,16,11,2,38,34,38,29,26,46,17,6,31,39,31,12,18,30,56,17,44,20,5,28,18,30,20,22
v56,17,31,40,35,31,26,28,49,31,30,15,13,26,57,31,19,33,16,11,47,41,46,35,39,32,35,14,40,6,37,9,6,21,55,43,24,36,27,20,37,34,30,29,30,32,30,28,36,34,2,54,28,29,32,43,0,55,19,43,37,19,18,45,33,17,32,7,34,20,12,20,39,32,53,7,23,18,23,57,49,21,32,38,26,40,42,24,54,33,17,30,29,9,52,71,29,43,17,18,55,14,51,23,9,17,18,47,53,12,28,29,7,33,9,37,9,70,37,55,19,22,48,31,23,65,37,35,38,28,54,20,27,41,27,32,45,5,33,23,16,27,19,60,49,20,22,28,33,33,13,15,40,39,47,42,53,45,35,23,29
v57,38,24,31,20,30,33,37,14,60,51,44,50,29,6,24,74,34,51,44,8,16,9,44,16,25,26,43,15,59,24,46,49,34,46,34,65,27,28,47,52,33,53,26,29,63,25,27,23,23,55,7,35,36,33,18,55,0,40,12,18,74,73,10,42,40,23,48,21,35,43,35,16,23,2,48,78,51,34,48,40,34,23,17,39,53,53,31,17,22,60,25,28,46,43,16,26,34,72,73,14,69,16,64,52,72,67,38,14,45,27,58,60,62,46,28,64,15,28,46,44,77,7,44,40,10,18,20,55,27,11,49,44,22,28,23,20,50,46,32,41,28,40,13,20,35,51,43,24,30,42,68,31,26,38,23,44,36,42,32,34
v58,2,34,21,26,40,7,47,34,20,11,34,32,29,42,28,34,14,35,24,32,26,31,16,24,35,20,5,25,25,22,24,15,6,36,24,25,17,12,7,18,43,13,14,39,23,15,15,21,33,21,39,45,10,43,28,19,40,0,28,22,34,33,30,52,36,27,12,19,25,9,15,24,17,38,24,38,37,6,38,30,26,17,27,7,21,23,17,39,18,20,23,12,10,33,56,20,24,32,33,40,29,36,24,28,32,27,28,38,7,13,18,20,22,28,18,24,55,18,36,4,37,33,12,42,50,22,20,19,13,39,39,8,26,12,17,30,22,14,30,3,18,38,45,34,23,11,9,16,14,14,28,21,36,28,27,34,26,16,8,10
v59,26,36,19,28,42,21,49,26,48,39,36,38,31,14,30,62,22,39,32,10,4,17,32,20,37,14,31,27,47,12,34,37,22,34,22,53,15,16,35,40,45,41,14,41,51,13,17,11,35,43,11,47,24,45,6,43,12,28,0,6,62,61,14,54,38,29,36,9,27,31,23,4,11,10,36,66,39,22,36,28,28,11,29,27,41,41,19,11,10,48,25,16,34,31,28,22,22,60,61,12,57,28,52,40,60,55,26,10,33,15,46,48,50,34,16,52,27,16,34,32,65,17,32,44,22,20,20,43,15,23,41,32,10,16,11,8,38,34,32,29,20,40,17,8,25,39,31,12,18,30,56,19,38,26,11,32,24,30,20,22
v60,20,38,17,30,44,15,51,28,42,33,38,36,33,20,32,56,16,39,28,12,4,19,26,22,39,12,25,29,41,10,28,31,16,32,20,47,13,10,29,34,47,35,12,43,45,7,19,9,37,37,17,49,18,47,6,37,18,22,6,0,56,55,16,56,40,31,30,5,29,25,19,2,5,16,30,60,41,16,34,26,30,9,31,21,35,35,21,17,6,42,27,10,28,29,34,24,20,54,55,18,51,30,46,34,54,49,24,16,27,17,40,42,44,32,14,46,33,14,32,26,59,19,26,46,28,22,22,37,9,25,43,26,8,10,5,8,32,28,34,23,22,42,23,12,27,33,25,10,12,24,50,17,40,24,9,30,22,24,14,16
v61,36,50,55,54,50,41,45,68,14,23,32,30,45,76,50,2,40,33,30,66,60,65,30,58,51,54,31,59,23,56,28,25,40,44,40,9,51,46,27,22,53,21,48,49,15,49,47,55,53,19,73,47,38,51,62,19,74,34,62,56,0,1,64,50,34,51,26,53,39,31,39,58,51,72,26,4,35,40,40,50,40,51,57,35,23,25,43,73,52,14,49,46,28,43,90,48,56,2,13,74,13,70,10,26,14,7,42,72,29,47,16,14,16,28,50,10,89,46,40,30,3,67,30,40,84,56,54,21,47,73,37,30,60,46,51,64,24,28,42,33,46,36,79,68,39,23,31,50,44,32,6,45,58,48,61,36,56,32,42,40
v62,35,49,54,53,49,40,44,67,15,22,31,29,44,75,49,1,39,32,29,65,59,64,29,57,50,53,30,58,22,55,27,24,39,43,39,8,50,45,26,21,52,20,47,48,16,48,46,54,52,18,72,46,37,50,61,18,73,33,61,55,1,0,63,49,33,50,25,52,38,30,38,57,50,71,25,5,34,39,41,49,39,50,56,34,24,26,42,72,51,13,48,45,27,42,89,47,55,1,12,73,12,69,9,25,13,6,41,71,28,46,15,13,17,27,49,9,88,45,39,29,4,66,29,39,83,55,53,22,46,72,36,29,59,45,50,63,23,27,41,32,45,35,78,67,38,22,30,49,43,31,5,44,57,47,60,37,55,31,41,39
v63,28,22,33,14,28,23,35,12,50,41,34,40,19,12,16,64,26,41,34,4,18,3,34,6,23,28,33,13,49,26,36,39,24,48,36,55,29,18,37,42,31,43,16,27,53,15,17,25,21,45,9,33,26,31,20,45,10,30,14,16,64,63,0,40,30,15,38,11,25,33,25,14,19,8,38,68,41,24,50,42,24,25,15,29,43,43,21,19,12,50,15,22,36,45,26,16,36,62,63,16,59,14,54,42,62,57,40,16,35,17,48,50,52,36,30,54,25,30,48,34,67,3,34,30,20,8,10,45,19,9,39,34,24,18,13,22,40,36,22,31,18,30,15,22,25,41,33,26,26,32,58,33,24,40,25,46,38,32,22,24
v64,50,18,73,26,12,59,7,30,64,63,18,20,23,48,24,48,66,17,28,44,58,37,68,34,17,68,47,27,27,66,28,37,48,88,76,57,69,58,53,70,15,63,44,13,65,49,37,65,19,31,49,9,62,13,60,33,42,52,54,56,50,49,40,0,16,25,40,51,27,43,37,54,59,44,28,46,15,56,90,82,26,65,25,59,73,75,35,59,50,50,29,62,42,85,52,32,76,48,37,56,37,32,56,24,36,51,80,56,45,39,62,40,66,24,70,40,51,70,88,52,49,37,64,10,52,34,34,71,59,35,13,60,64,48,51,62,30,66,22,49,34,14,55,62,29,55,61,66,66,38,48,73,20,80,65,86,78,68,48,62
v65,34,16,57,20,16,43,11,34,48,47,4,10,11,42,16,34,50,11,12,32,42,31,52,24,17,52,31,25,19,50,12,21,32,72,60,41,53,42,37,54,19,47,28,15,49,33,21,49,19,15,39,13,46,17,44,17,40,36,38,40,34,33,30,16,0,17,24,35,11,27,21,38,43,38,12,38,11,40,74,66,10,49,23,43,57,59,19,43,34,34,15,46,26,69,56,16,60,32,33,40,29,36,40,12,32,35,64,40,29,23,46,24,50,8,54,24,55,54,72,36,37,33,48,6,50,22,20,55,43,39,9,44,48,32,35,46,14,50,8,33,18,2,45,46,13,39,45,50,50,22,32,57,24,64,49,70,62,52,32,46
v66,25,7,48,3,13,34,20,17,39,38,21,27,6,25,1,51,41,28,21,19,33,14,43,9,8,43,22,8,36,41,23,26,23,63,51,42,44,33,28,45,16,38,19,12,40,24,12,40,6,32,24,18,37,16,35,32,23,27,29,31,51,50,15,25,17,0,25,26,12,20,12,29,34,21,25,55,28,31,65,57,11,40,6,34,48,50,10,34,25,37,4,37,23,60,39,7,51,49,50,31,46,19,41,29,49,44,55,31,22,14,37,37,41,23,45,41,38,45,63,27,54,16,39,17,33,9,9,46,34,22,26,35,39,23,26,37,27,41,9,24,9,17,30,37,12,30,36,41,41,19,45,48,9,55,40,61,53,43,23,37
v67,10,24,33,28,28,19,35,42,24,23,22,20,19,50,24,26,26,23,12,40,34,39,28,32,25,28,7,33,13,30,12,3,14,48,36,17,29,20,13,30,31,23,22,27,25,23,21,29,27,9,47,33,22,31,36,7,48,12,36,30,26,25,38,40,24,25,0,27,13,5,13,32,25,46,12,30,25,16,50,42,14,25,31,19,33,35,17,47,26,12,23,22,2,45,64,22,36,24,25,48,21,44,16,16,24,19,40,46,5,21,22,12,26,16,30,16,63,30,48,12,29,41,24,30,58,30,28,31,21,47,27,20,34,20,25,38,10,26,18,9,20,26,53,42,13,15,21,26,26,6,20,33,32,40,35,46,38,28,16,22
v68,17,33,22,25,39,12,46,23,39,30,33,31,28,23,27,53,15,34,23,13,7,14,23,17,34,17,22,24,38,15,25,28,13,37,25,44,18,7,26,31,42,32,7,38,42,4,14,14,32,34,20,44,15,42,9,34,21,19,9,5,53,52,11,51,35,26,27,0,24,22,14,5,8,19,27,57,36,13,39,31,25,14,26,18,32,32,16,20,1,39,22,11,25,34,37,19,25,51,52,21,48,25,43,31,51,46,29,19,24,12,37,39,41,27,19,43,36,19,37,23,56,14,23,41,31,17,17,34,8,20,38,23,13,7,2,11,29,25,29,20,17,37,26,15,22,30,22,15,15,21,47,22,35,29,14,35,27,21,11,13
v69,23,11,46,15,15,32,22,29,37,36,9,15,6,37,11,39,39,16,9,27,31,26,41,19,12,41,20,20,24,39,11,14,21,61,49,30,42,31,26,43,18,36,17,14,38,22,10,38,14,20,34,20,35,18,33,20,35,25,27,29,39,38,25,27,11,12,13,24,0,16,10,27,32,33,13,43,16,29,63,55,1,38,18,32,46,48,8,34,23,25,10,35,15,58,51,9,49,37,38,35,34,31,29,17,37,32,53,33,18,12,35,25,39,11,43,29,50,43,61,25,42,28,37,17,45,17,15,44,32,34,14,33,37,21,24,35,15,39,5,22,7,13,40,35,2,28,34,39,39,11,33,46,19,53,38,59,51,41,21,35
v70,7,25,30,23,31,16,38,37,21,20,25,23,20,45,19,31,23,26,15,35,29,34,25,27,26,25,4,28,16,25,15,6,9,45,33,22,26,15,10,27,34,20,17,30,22,18,16,24,24,12,42,36,19,34,31,12,43,9,31,25,31,30,33,43,27,20,5,22,16,0,8,27,20,41,15,35,28,13,47,39,17,22,26,16,30,32,12,42,21,17,18,19,3,42,59,17,33,29,30,43,26,39,21,19,29,24,37,41,2,16,19,17,23,19,27,21,58,27,45,9,34,36,21,33,53,25,23,28,16,42,30,17,29,15,20,33,13,23,21,6,15,29,48,37,14,12,18,23,23,5,25,30,27,37,30,43,35,25,11,19
v71,13,19,36,15,25,22,32,29,27,26,19,17,14,37,13,39,29,20,9,27,21,26,31,19,20,31,10,20,24,29,11,14,11,51,39,30,32,21,16,33,28,26,9,24,28,12,8,28,18,20,34,30,25,28,23,20,35,15,23,19,39,38,25,37,21,12,13,14,10,8,0,19,22,33,13,43,22,19,53,45,11,28,18,22,36,38,4,34,13,25,10,25,11,48,51,9,39,37,38,35,34,31,29,17,37,32,43,33,10,8,25,25,29,13,33,29,50,33,51,15,42,28,27,27,45,17,15,34,22,34,24,23,27,11,14,25,15,29,15,12,7,23,40,29,8,18,24,29,29,7,33,36,21,43,28,49,41,31,11,25
v72,22,36,19,28,42,17,49,26,44,35,36,34,31,18,30,58,18,37,28,10,4,17,28,20,37,14,27,27,43,12,30,33,18,34,22,49,15,12,31,36,45,37,10,41,47,9,17,11,35,39,15,47,20,45,6,39,16,24,4,2,58,57,14,54,38,29,32,5,27,27,19,0,7,14,32,62,39,18,36,28,28,11,29,23,37,37,19,15,6,44,25,12,30,31,32,22,22,56,57,16,53,28,48,36,56,51,26,14,29,15,42,44,46,30,16,48,31,16,34,28,61,17,28,44,26,20,20,39,11,23,41,28,10,12,7,8,34,30,32,25,20,40,21,10,25,35,27,12,14,26,52,19,38,26,11,32,24,26,16,18
v73,15,41,14,33,47,10,54,31,37,28,41,39,36,25,35,51,11,42,31,15,9,22,21,25,42,9,20,32,36,7,31,26,11,29,17,42,10,5,24,29,50,30,15,46,40,10,22,6,40,32,22,52,13,50,11,32,23,17,11,5,51,50,19,59,43,34,25,8,32,20,22,7,0,21,31,55,44,11,31,23,33,6,34,16,30,30,24,22,9,37,30,5,23,26,39,27,17,49,50,23,46,33,41,35,49,44,21,21,22,20,35,37,39,35,11,41,38,11,29,21,54,22,21,49,33,25,25,32,4,28,46,21,9,11,8,13,29,23,37,18,25,45,28,17,30,28,20,7,7,21,45,14,43,21,10,27,19,19,11,11
v74,36,26,29,18,32,31,39,16,58,49,42,48,27,4,22,72,32,49,42,6,14,7,42,14,27,24,41,17,57,22,44,47,32,44,32,63,25,26,45,50,35,51,24,31,61,23,25,21,25,53,5,37,34,35,16,53,2,38,10,16,72,71,8,44,38,21,46,19,33,41,33,14,21,0,46,76,49,32,46,38,32,21,19,37,51,51,29,15,20,58,23,26,44,41,18,24,32,70,71,12,67,18,62,50,70,65,36,12,43,25,56,58,60,44,26,62,17,26,44,42,75,7,42,38,12,16,18,53,25,13,47,42,20,26,21,18,48,44,30,39,26,38,11,18,33,49,41,22,28,40,66,29,28,36,21,42,34,40,30,32
v75,22,24,45,28,24,31,23,42,36,35,10,8,19,50,24,26,38,11,4,40,34,39,40,32,25,40,19,33,11,38,2,9,20,60,48,29,41,30,25,42,27,35,22,23,37,23,21,37,27,7,47,21,34,25,36,7,48,24,36,30,26,25,38,28,12,25,12,27,13,15,13,32,31,46,0,30,13,28,62,54,14,37,31,31,45,47,17,47,26,22,23,34,14,57,64,22,48,24,25,48,21,44,28,4,24,23,52,46,17,21,34,12,38,4,42,16,63,42,60,24,29,41,36,18,58,30,28,43,31,47,15,32,36,20,25,38,2,38,16,21,20,14,53,42,13,27,33,38,38,10,20,45,32,52,37,58,50,40,20,34
v76,40,54,59,58,54,45,49,72,18,27,34,28,49,80,54,4,44,29,34,70,64,69,34,62,55,58,35,63,19,60,32,29,44,48,44,13,55,50,31,26,57,25,52,53,19,53,51,59,57,23,77,51,42,55,66,23,78,38,66,60,4,5,68,46,38,55,30,57,43,35,43,62,55,76,30,0,31,44,44,54,44,55,61,39,27,29,47,77,56,18,53,50,32,47,94,52,60,6,9,78,9,74,14,26,10,11,46,76,33,51,20,18,20,32,54,14,93,50,44,34,3,71,34,38,88,60,58,25,51,77,33,34,64,50,55,68,28,32,46,37,50,38,83,72,43,27,35,54,48,36,10,49,62,52,65,40,60,36,46,44
v77,35,27,58,31,27,44,22,45,49,48,7,5,22,53,27,33,51,2,13,43,43,42,53,35,28,53,32,36,12,51,13,22,33,73,61,42,54,43,38,55,30,48,29,26,50,34,24,50,30,16,50,24,47,28,45,18,51,37,39,41,35,34,41,15,11,28,25,36,16,28,22,39,44,49,13,31,0,41,75,67,17,50,34,44,58,60,20,50,35,35,26,47,27,70,67,25,61,33,22,51,22,47,41,9,21,36,65,49,30,24,47,25,51,9,55,25,66,55,73,37,34,44,49,11,61,33,31,56,44,50,2,45,49,33,36,47,15,51,19,34,23,11,56,47,16,40,46,51,51,23,33,58,35,65,50,71,63,53,33,47
v78,6,38,17,30,44,3,51,28,26,17,38,36,33,36,32,40,10,39,28,26,20,25,12,22,39,14,9,29,29,16,28,19,8,32,20,31,13,6,13,18,47,19,12,43,29,9,19,15,37,25,33,49,6,47,22,23,34,6,22,16,40,39,24,56,40,31,16,13,29,13,19,18,11,32,28,44,41,0,34,26,30,11,31,5,19,19,21,33,12,26,27,6,14,29,50,24,20,38,39,34,35,30,30,32,38,33,24,32,11,17,24,26,28,32,14,30,49,14,32,10,43,27,10,46,44,22,22,21,7,33,43,10,20,8,11,24,26,12,34,7,22,42,39,28,27,17,9,10,10,18,34,17,40,24,21,30,22,12,8,6
v79,40,72,17,64,78,31,85,62,26,27,72,70,67,42,66,42,24,73,62,46,32,53,22,56,73,22,43,63,63,24,62,53,42,6,14,33,21,32,37,20,81,27,46,77,27,41,53,25,71,59,41,83,28,81,30,57,48,38,36,34,40,41,50,90,74,65,50,39,63,47,53,36,31,46,62,44,75,34,0,12,64,25,65,31,17,17,55,35,40,40,61,28,48,5,52,58,18,42,53,36,53,64,34,66,54,39,10,34,45,51,28,50,26,66,20,50,51,20,2,38,41,53,26,80,46,56,56,19,31,59,77,30,26,42,39,28,60,24,68,41,56,76,41,30,61,35,29,24,24,52,42,17,74,10,25,4,18,22,42,28
v80,32,64,9,56,70,23,77,54,36,27,64,62,59,34,58,50,16,65,54,38,24,45,20,48,65,14,35,55,55,16,54,45,34,6,10,41,13,24,29,28,73,29,38,69,39,33,45,17,63,51,33,75,20,73,22,49,40,30,28,26,50,49,42,82,66,57,42,31,55,39,45,28,23,38,54,54,67,26,12,0,56,17,57,23,29,29,47,23,32,36,53,20,40,7,40,50,6,48,49,26,45,56,40,58,48,43,8,26,37,43,34,42,38,58,12,42,39,12,10,30,53,45,20,72,34,48,48,31,23,51,69,22,18,34,31,20,52,22,60,33,48,68,29,20,53,27,21,16,16,44,44,9,66,2,17,16,6,18,34,20
v81,24,10,47,14,14,33,21,28,38,37,10,16,5,36,10,40,40,17,10,26,32,25,42,18,11,42,21,19,25,40,12,15,22,62,50,31,43,32,27,44,17,37,18,13,39,23,11,39,13,21,33,19,36,17,34,21,34,26,28,30,40,39,24,26,10,11,14,25,1,17,11,28,33,32,14,44,17,30,64,56,0,39,17,33,47,49,9,33,24,26,9,36,16,59,50,8,50,38,39,34,35,30,30,18,38,33,54,32,19,13,36,26,40,12,44,30,49,44,62,26,43,27,38,16,44,16,14,45,33,33,15,34,38,22,25,36,16,40,4,23,8,12,39,36,3,29,35,40,40,12,34,47,18,54,39,60,52,42,22,36
