,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v159,50,39,64,54,47,72,59,38,61,31,13,19,68,67,37,5,10,54,30,21,30,19,35,8,62,37,40,38,49,14,66,30,47,26,4,61,51,50,74,6,10,44,75,60,40,27,25,52,18,53,24,23,22,46,50,32,4,43,25,39,26,30,16,54,58,49,42,32,29,28,74,45,42,72,22,38,39,18,27,19,20,16,57,55,44,29,42,35,47,37,24,40,39,28,6,55,78,43,22,60,52,32,59,36,56,11,54,18,9,11,80,67,21,37,53,49,30,42,43,17,43,48,39,15,66,9,79,7,12,33,37,25,8,57,30,26,58,40,57,15,21,40,51,69,17,38,33,67,29,75,44,54,17,70,42,42,72,26,0,36,5,27,16,37,55,36,42,30,42,74,73,40,17,39,30,25,71,60,55,31,25,18,2,46,13,13,46,22,6,49,45,53,49,40,80,27,3,47,30,35,45,11,53,64,57,50,17,57,50,3,80,29,43,3,27,62,34,47,35,37,10,48,37,20,8,54,45,67,45,37,44,27,52,16,38,21,9,59,46,55,37,68,42,34,41,47,33,28,65,46,45,66,23,25,33,26,30,54,43,38,47,46,48,13,46,41,47,39,14,41,25,6,23,27,37,61,68,20,77,50,55,77,16,67,44,59,5,27,31,51,55,9,32,1,78,23,36,52,23,38,41,65,57,44,44,69,54,77,34,53,57,40,43,49,49,10,56,29,34,43
v160,44,23,28,18,37,36,23,32,25,19,33,17,32,31,43,35,26,42,16,15,20,17,9,42,26,29,46,12,13,32,30,6,49,32,40,33,15,14,38,30,26,46,39,36,46,33,11,16,24,43,12,13,22,22,24,38,32,7,31,45,24,28,26,18,22,55,36,22,7,26,38,9,36,36,14,16,19,26,25,17,26,20,21,19,30,7,36,37,11,31,16,4,29,34,42,33,42,47,14,24,16,6,23,30,20,25,28,18,27,31,44,31,19,3,17,37,34,6,49,21,41,12,5,21,30,33,43,33,24,15,25,15,34,21,36,10,30,30,25,21,27,34,15,33,19,10,3,31,9,39,26,22,23,34,48,34,36,32,36,0,41,21,20,7,25,20,48,36,18,38,37,26,33,15,10,11,35,32,19,37,11,18,34,42,31,23,10,28,36,13,27,17,55,46,44,9,39,29,36,1,13,29,41,28,23,36,19,31,14,33,44,7,37,35,13,26,36,15,27,43,26,32,23,18,44,18,15,31,15,1,8,27,16,20,44,15,27,23,10,39,21,32,40,4,27,11,39,12,29,34,27,30,13,31,27,20,24,40,7,28,53,50,30,29,20,17,11,5,26,21,31,36,13,9,29,25,32,16,41,14,19,41,20,31,8,23,41,9,5,57,19,45,38,37,42,29,42,34,29,40,47,29,21,28,50,33,18,41,40,39,33,4,9,47,17,34,20,27,40,37
v161,55,44,69,59,52,77,64,37,66,36,14,24,73,72,38,6,15,59,35,26,35,24,40,9,67,42,41,43,54,15,71,35,52,27,3,66,56,55,79,11,15,49,80,65,41,28,30,57,23,58,29,28,21,51,55,33,9,48,26,42,31,35,17,59,63,50,45,37,34,33,79,50,41,77,27,43,44,19,32,24,21,21,62,60,49,34,41,40,52,42,29,45,44,29,7,60,83,48,27,65,57,37,64,35,61,16,59,23,14,10,85,72,26,42,58,54,35,47,44,22,48,53,44,20,71,10,84,8,17,38,42,30,9,62,31,31,63,45,62,20,24,45,56,74,22,43,38,72,34,80,49,59,20,75,43,47,77,29,5,41,0,30,21,42,60,41,43,31,47,79,78,45,18,44,35,30,76,65,60,34,30,23,7,51,12,18,51,23,7,54,50,58,50,41,85,32,2,52,31,40,50,12,58,69,62,55,22,62,55,8,85,34,42,6,32,67,39,52,40,40,15,53,42,25,9,59,50,72,50,42,49,32,57,21,39,26,14,64,51,60,42,73,47,39,46,52,34,33,70,51,50,71,28,26,36,27,35,59,48,43,48,51,53,12,51,46,52,44,15,46,26,5,28,32,42,66,73,25,82,55,60,82,21,72,49,64,4,32,36,52,60,4,33,4,83,24,37,57,28,43,42,70,62,49,45,74,59,82,35,58,62,45,48,54,54,11,61,34,35,48
v162,65,14,47,37,58,47,34,11,36,40,40,8,43,42,64,24,29,63,5,26,41,16,30,35,37,12,67,13,24,41,41,21,70,53,29,54,26,25,49,21,33,67,50,57,67,54,16,35,45,64,13,28,11,21,45,59,23,24,52,66,45,49,43,33,33,76,15,43,28,47,49,22,15,47,29,37,14,45,46,28,47,17,32,30,51,22,15,58,26,12,5,21,14,55,33,54,53,68,15,35,27,15,34,9,31,34,49,17,18,20,55,46,40,18,28,58,55,17,70,42,62,23,26,24,41,36,54,22,15,8,12,6,35,32,57,19,51,51,46,40,48,55,28,46,32,13,20,42,30,50,47,43,44,45,69,55,47,53,27,21,30,0,19,28,46,41,69,57,39,49,48,15,44,14,31,10,46,53,34,58,30,11,27,63,20,38,21,49,33,34,20,28,76,67,55,16,28,50,57,20,20,38,62,39,44,57,26,52,33,28,55,26,16,24,34,37,57,22,10,64,27,53,44,39,35,29,36,42,20,20,19,48,27,15,65,34,36,34,21,60,12,43,61,25,48,28,60,9,40,55,48,41,16,52,6,3,45,61,26,49,74,71,51,18,41,16,22,16,15,16,52,25,20,30,50,36,43,35,52,25,30,52,31,42,19,34,30,28,20,78,30,34,59,26,53,50,63,55,50,61,68,44,36,49,71,44,29,52,61,60,54,23,18,68,24,37,31,48,61,58
v163,46,23,48,38,39,56,43,30,45,21,21,11,52,51,45,15,10,44,14,7,22,3,19,22,46,27,48,22,33,22,50,14,51,34,20,45,35,34,58,10,14,48,59,44,48,35,9,36,26,45,8,9,14,30,34,40,12,27,33,47,26,30,24,38,42,57,34,24,13,28,58,29,34,56,10,22,23,26,27,9,28,2,41,39,32,13,34,39,31,29,14,24,27,36,22,39,62,49,6,44,36,16,43,28,40,15,38,2,7,11,64,51,21,21,37,39,36,26,51,23,43,32,23,5,50,17,63,13,4,17,23,13,16,41,38,10,42,32,41,21,29,36,35,53,13,22,17,51,13,59,28,38,25,54,50,36,56,34,16,20,21,19,0,21,39,22,50,38,26,58,57,24,25,23,14,9,55,44,39,39,11,8,14,44,11,19,30,30,16,33,29,37,57,48,64,11,19,31,38,19,29,19,43,48,41,38,7,41,34,13,64,13,35,15,15,46,38,31,25,45,8,34,25,20,24,38,29,51,29,21,28,29,36,4,46,15,17,43,30,41,21,52,42,18,29,31,41,12,49,36,29,50,7,33,25,18,26,42,27,30,55,52,32,9,30,25,31,23,6,25,33,16,7,11,31,45,52,16,61,34,39,61,12,51,28,43,21,11,15,59,39,25,40,17,62,31,44,36,31,42,49,49,41,30,52,53,38,61,42,41,41,24,27,49,33,18,40,29,42,39
v164,37,30,27,17,30,35,22,39,24,12,34,20,31,30,36,36,27,35,23,16,13,18,2,43,25,36,39,19,16,33,29,7,42,25,41,26,14,17,37,31,27,39,38,29,39,26,12,15,19,36,15,14,23,29,17,31,33,6,24,38,17,21,27,17,21,48,43,15,8,19,37,8,43,35,15,9,26,27,18,18,23,21,20,18,23,8,43,30,10,38,23,7,36,27,43,26,41,40,15,23,15,13,22,37,23,26,21,19,28,32,43,30,16,10,16,30,27,13,42,20,34,15,2,22,29,34,42,34,25,22,32,22,35,22,29,11,23,23,20,22,20,27,14,32,20,17,8,30,8,38,19,17,22,33,41,27,35,25,37,7,42,28,21,0,18,13,41,29,11,37,36,33,34,22,7,18,34,25,18,30,12,19,35,35,32,24,11,21,37,12,34,16,48,39,43,12,40,22,29,8,20,30,34,27,20,29,20,24,13,34,43,8,44,36,10,25,29,22,34,36,27,25,16,17,45,17,8,30,22,8,13,20,15,21,37,16,28,22,13,32,28,31,33,3,20,10,32,19,28,27,20,29,14,24,34,27,17,33,6,21,46,43,23,30,13,24,16,12,27,28,26,37,14,10,22,24,31,17,40,19,18,40,21,30,9,22,42,10,8,50,18,46,31,38,41,22,35,27,22,33,40,28,20,21,43,32,21,40,33,32,26,5,16,40,24,35,19,20,33,30
v165,19,48,9,9,12,29,28,57,24,24,52,38,17,12,32,54,45,17,41,34,25,36,20,61,21,54,25,37,34,51,23,25,24,33,59,8,30,35,25,49,45,21,20,11,31,44,30,11,37,18,33,32,41,47,5,27,51,22,34,20,29,25,45,13,19,30,61,23,26,27,19,24,61,19,33,17,44,45,28,36,41,39,20,18,11,26,61,20,20,56,41,25,54,31,61,8,23,22,33,11,31,31,14,55,41,44,3,37,46,50,25,12,34,28,26,12,25,31,28,38,16,33,20,40,11,52,24,52,43,40,50,40,53,40,35,29,5,15,2,40,36,15,18,14,38,35,26,28,26,26,11,3,40,21,29,13,17,31,55,25,60,46,39,18,0,19,23,41,13,19,20,51,52,40,25,36,16,7,12,26,30,37,53,17,50,42,29,39,55,12,52,24,30,29,25,30,58,8,29,26,38,48,16,17,2,11,38,6,13,52,25,26,62,54,28,15,21,40,52,20,45,7,18,35,63,29,10,14,40,26,31,28,19,39,21,34,46,30,31,14,46,13,15,21,14,18,38,37,10,9,10,19,32,36,52,45,25,15,20,17,28,25,7,48,9,42,34,30,45,46,44,55,32,28,18,30,15,35,22,37,24,22,39,26,27,12,60,28,26,32,16,64,37,56,23,40,29,9,32,17,24,10,10,11,25,24,39,22,35,14,8,23,34,22,42,53,35,26,31,12
v166,24,43,28,18,17,36,23,52,25,5,33,33,32,31,23,35,26,22,36,15,6,25,11,42,26,49,26,32,29,32,30,20,29,14,40,25,25,30,38,30,26,26,39,24,26,25,25,16,18,23,28,13,36,42,14,18,32,17,15,25,10,8,26,18,22,35,56,4,13,8,38,19,56,36,14,4,39,26,9,17,22,24,21,19,10,19,56,17,15,51,36,20,49,14,42,19,42,27,26,24,26,26,23,50,36,25,18,24,27,31,44,31,15,23,21,17,14,26,29,19,21,28,15,21,30,33,43,33,26,35,45,35,34,35,16,22,22,10,21,21,17,14,15,33,19,30,21,31,11,39,8,18,21,34,28,14,36,12,36,20,41,41,22,13,19,0,28,22,6,38,37,46,33,35,10,31,35,24,19,17,11,30,34,22,31,23,24,20,36,13,47,19,35,26,44,25,39,11,16,21,33,29,21,28,21,16,19,21,14,33,44,15,57,35,9,26,16,35,47,23,26,12,3,16,44,24,9,31,35,21,26,9,16,26,24,15,27,25,26,19,41,32,20,16,7,13,19,32,29,14,9,30,25,17,47,40,6,20,15,8,33,30,12,29,10,37,29,25,28,41,25,36,21,11,9,25,32,16,41,32,19,41,20,31,22,23,41,13,21,37,19,45,18,37,42,21,22,16,13,20,27,29,21,8,30,33,34,41,20,19,21,18,29,27,37,34,30,7,20,17
v167,14,71,28,32,11,52,51,80,47,29,33,61,40,31,13,47,40,18,64,43,28,53,39,42,44,77,6,60,57,32,46,48,11,16,46,25,53,58,48,48,36,8,43,24,12,25,53,34,24,17,56,41,64,70,24,10,46,45,17,3,24,20,26,36,42,7,84,26,41,22,40,47,84,42,40,32,67,26,23,41,22,52,43,41,18,47,84,11,43,79,64,48,77,14,42,19,42,7,54,34,54,54,37,78,64,35,20,52,51,53,44,31,29,51,49,13,14,54,9,27,7,56,43,45,30,33,43,49,54,63,73,63,34,63,16,50,22,18,23,29,21,14,41,33,37,58,49,51,39,49,22,26,25,44,10,14,36,16,42,48,43,69,50,41,23,28,0,22,30,38,43,74,33,63,38,59,35,24,35,11,39,58,42,10,55,31,52,20,36,35,75,47,7,10,44,53,43,19,12,49,61,31,17,40,25,14,43,21,36,41,44,43,85,45,35,38,12,63,75,5,42,16,25,30,44,52,33,37,63,49,54,21,42,54,4,35,33,53,54,19,69,32,8,44,21,41,19,60,31,14,21,42,53,17,75,68,24,18,43,20,5,10,18,55,28,65,57,53,56,69,25,48,49,39,19,53,38,34,41,60,47,43,38,49,50,35,41,41,49,9,39,45,18,43,42,21,10,16,19,8,5,29,33,20,4,47,62,41,16,17,21,46,57,13,65,34,58,21,12,11
v168,36,59,50,40,33,58,45,68,47,17,17,49,54,53,9,35,28,40,52,31,16,41,27,22,48,65,16,48,45,16,52,36,33,8,34,47,41,46,60,36,24,30,61,46,10,3,41,38,12,39,44,29,52,58,36,14,34,33,7,23,12,16,14,40,44,21,72,18,29,14,60,35,72,58,28,24,55,12,13,29,10,40,43,41,30,35,72,21,33,67,52,36,65,10,24,41,64,29,42,46,42,42,45,66,52,23,40,40,39,41,66,53,17,39,39,35,16,42,13,15,29,44,31,33,52,21,65,37,42,51,61,51,22,51,6,38,44,26,43,17,9,26,37,55,25,46,37,53,27,61,30,40,13,56,12,28,58,10,30,36,31,57,38,29,41,22,22,0,28,60,59,62,13,51,26,47,57,46,41,15,27,46,30,32,43,19,40,8,24,35,63,39,27,12,66,41,31,33,12,37,49,19,39,50,43,36,31,43,36,29,66,31,73,33,23,48,20,51,63,21,30,34,23,18,22,40,31,53,51,37,42,13,38,42,20,23,21,45,42,41,57,54,28,32,27,33,3,48,51,32,31,52,41,5,63,56,16,40,31,24,19,32,34,43,32,53,45,41,44,57,5,36,37,27,23,47,54,22,63,48,41,63,26,53,38,45,27,29,37,25,41,27,4,31,64,7,12,38,9,24,17,51,43,30,18,55,50,63,6,39,43,34,45,35,53,20,46,15,10,29
v169,26,41,22,12,19,30,21,50,19,11,39,31,26,25,25,41,32,24,34,21,12,23,9,48,20,47,28,30,27,38,24,18,31,20,46,19,23,28,32,36,32,28,33,18,28,31,23,10,24,25,26,19,34,40,8,20,38,15,21,27,16,12,32,12,16,37,54,10,13,14,32,17,54,30,20,4,37,32,15,23,28,26,15,13,12,17,54,19,13,49,34,18,47,18,48,15,36,29,24,18,24,24,17,48,34,31,12,24,33,37,38,25,21,21,19,19,16,24,31,25,23,26,13,27,24,39,37,39,30,33,43,33,40,33,22,20,16,12,15,27,23,16,11,27,25,28,19,25,13,33,8,12,27,28,30,16,30,18,42,18,47,39,26,11,13,6,30,28,0,32,31,44,39,33,12,29,29,18,13,19,17,28,40,24,37,29,22,26,42,7,45,17,37,28,38,23,45,11,18,19,31,35,23,22,15,18,25,15,8,39,38,13,55,41,15,20,18,33,45,25,32,14,5,22,50,22,3,25,33,19,24,15,12,26,26,21,33,23,24,21,39,26,22,14,9,11,25,30,23,16,9,24,23,23,45,38,12,22,13,10,35,32,12,35,4,35,27,23,32,39,31,42,19,15,11,23,26,22,35,30,17,35,26,25,20,17,47,15,19,39,13,51,24,43,36,27,24,16,19,22,29,23,15,10,32,27,32,35,22,21,15,16,27,29,35,40,28,13,22,19
v170,24,45,10,20,27,26,25,54,21,43,71,55,14,7,51,73,64,20,44,53,44,55,39,80,18,51,44,36,31,70,20,44,27,52,78,13,27,32,22,68,64,30,17,14,50,63,49,22,56,21,50,51,60,44,24,46,70,31,53,37,48,44,64,20,16,39,58,42,45,46,14,29,58,16,52,36,41,64,47,55,60,58,17,19,30,45,58,39,27,53,50,34,51,50,80,19,10,31,52,14,28,42,15,52,38,63,20,56,65,69,18,7,53,37,23,25,44,32,47,57,31,30,35,59,8,71,9,71,62,41,47,49,72,37,54,48,16,34,17,59,55,34,23,5,57,36,41,25,45,23,30,20,59,18,48,32,2,50,74,38,79,49,58,37,19,38,38,60,32,0,17,48,71,37,44,49,3,14,19,45,49,56,72,28,69,61,28,58,74,25,49,21,33,48,16,47,77,27,48,39,35,67,21,14,17,24,57,17,24,71,8,45,59,73,47,12,40,37,49,39,64,26,37,54,82,26,29,11,37,37,30,47,22,58,40,53,65,27,28,19,43,6,32,40,33,27,57,46,9,28,29,16,51,55,49,52,44,20,31,36,41,28,26,67,28,39,31,35,64,43,63,74,51,47,37,27,12,54,15,34,21,17,58,23,30,15,79,47,43,35,19,83,56,75,14,59,48,22,51,36,43,9,17,30,42,21,36,7,54,21,17,34,31,25,39,72,32,45,50,31
v171,39,34,21,19,32,9,14,41,12,42,70,54,5,14,50,72,63,37,43,52,43,54,38,79,11,36,43,35,24,69,7,43,44,51,77,28,22,23,5,67,63,41,2,31,49,62,48,21,55,38,49,50,59,27,23,45,69,30,52,40,47,43,63,19,15,50,41,41,44,45,3,28,41,1,51,35,34,63,46,54,59,57,16,18,29,44,41,38,26,36,49,33,34,49,79,28,7,42,51,13,21,41,14,43,21,62,23,55,64,68,7,20,52,36,20,32,43,31,46,56,36,25,34,58,15,70,8,70,61,40,36,48,71,20,53,47,25,33,20,58,54,33,22,20,56,35,40,8,44,6,29,19,58,3,47,31,15,49,73,37,78,48,57,36,20,37,43,59,31,17,0,33,70,34,43,48,14,27,18,44,48,55,71,37,68,60,27,57,73,24,32,20,50,47,7,46,76,26,47,38,28,66,36,9,18,31,56,26,23,70,9,44,42,72,46,11,39,26,38,38,63,27,36,53,81,19,28,6,28,36,29,46,21,57,39,52,64,14,27,34,36,11,35,39,32,26,56,45,12,29,28,7,50,54,42,51,43,35,30,35,48,45,25,66,27,32,26,34,63,32,62,73,50,46,36,12,5,53,4,23,18,4,57,6,29,14,78,46,42,52,18,82,55,74,5,58,47,29,50,35,42,18,16,29,45,4,19,10,53,34,28,33,30,42,24,71,17,44,49,32
v172,70,3,52,42,63,32,23,8,27,45,45,21,34,45,69,39,34,68,10,31,46,21,35,46,30,3,72,14,17,46,28,26,75,58,44,59,21,16,34,34,38,72,35,62,72,59,21,40,50,69,18,33,26,6,50,64,36,29,57,71,50,54,48,38,32,81,10,48,33,52,34,27,10,32,34,42,7,50,51,33,52,24,31,33,56,27,10,63,31,5,16,26,3,60,46,59,38,73,20,40,20,20,37,10,16,39,54,22,31,35,40,51,45,23,25,63,60,20,75,47,67,18,31,29,46,41,39,37,28,11,3,15,40,17,62,24,56,56,51,45,53,60,33,51,37,16,25,27,35,35,52,48,49,30,74,60,46,58,40,26,45,15,24,33,51,46,74,62,44,48,33,0,49,11,36,15,45,58,39,63,35,22,38,68,35,43,22,54,40,39,5,27,81,72,40,21,43,55,62,25,13,43,67,34,49,62,31,57,38,37,40,31,11,39,39,36,62,11,5,69,32,58,49,44,48,22,41,37,11,25,20,53,32,24,70,39,41,21,20,65,5,42,66,30,53,33,65,14,43,60,53,32,21,57,9,18,50,66,31,54,79,76,56,33,46,9,17,21,30,5,57,40,25,35,55,21,36,40,37,14,27,37,36,27,24,39,45,33,25,83,35,49,64,41,38,55,68,60,55,66,73,49,41,54,76,29,14,41,66,65,59,28,17,73,9,42,16,53,66,63
v173,47,46,61,51,44,69,56,55,58,28,4,36,65,64,20,22,15,51,39,18,27,28,32,9,59,52,27,35,46,3,63,27,44,19,21,58,48,47,71,23,11,41,72,57,23,10,28,49,15,50,31,20,39,45,47,25,21,40,18,34,23,27,7,51,55,32,59,29,26,25,71,42,59,69,19,35,42,7,24,16,11,27,54,52,41,26,59,32,44,54,39,37,52,21,11,52,75,40,29,57,49,29,56,53,53,10,51,27,26,28,77,64,18,34,50,46,27,39,26,14,40,45,36,20,63,8,76,24,29,38,48,38,9,54,17,25,55,37,54,12,16,37,48,66,14,35,30,64,26,72,41,51,12,67,25,39,69,21,17,33,18,44,25,34,52,33,33,13,39,71,70,49,0,38,27,34,68,57,52,26,22,33,17,43,30,10,43,13,11,46,50,50,38,23,77,28,18,44,23,32,42,6,50,61,54,47,18,54,47,16,77,26,60,20,24,59,31,44,50,32,17,45,34,17,11,51,42,64,42,34,41,24,49,29,31,18,8,56,43,52,44,65,39,31,38,44,16,35,62,43,42,63,28,16,50,43,27,51,40,35,30,43,45,30,43,40,44,36,31,44,8,23,24,24,34,58,65,17,74,47,52,74,13,64,41,56,14,24,28,36,52,14,15,18,75,12,23,49,20,35,28,62,54,41,29,66,51,74,17,50,54,37,40,46,46,7,53,26,21,40
v174,59,8,41,31,52,33,20,17,22,34,36,20,29,34,58,38,29,57,9,20,35,20,24,45,23,14,61,3,10,35,27,15,64,47,43,48,12,11,35,33,29,61,36,51,61,48,14,29,39,58,15,22,25,7,39,53,35,18,46,60,39,43,37,27,21,70,21,37,22,41,35,16,21,33,23,31,4,39,40,22,41,23,20,22,45,16,21,52,20,16,15,15,14,49,45,48,39,62,17,29,13,9,26,15,17,28,43,21,30,34,41,40,34,12,14,52,49,9,64,36,56,9,20,24,35,36,40,36,27,6,10,14,37,18,51,13,45,45,40,34,42,49,22,40,26,5,14,28,24,36,41,37,38,31,63,49,35,47,39,15,44,14,23,22,40,35,63,51,33,37,34,11,38,0,25,14,34,47,28,52,24,21,37,57,34,32,11,43,39,28,12,16,70,61,41,12,42,44,51,14,6,32,56,25,38,51,22,46,27,36,41,20,22,38,28,25,51,8,12,58,29,47,38,33,47,15,30,28,6,14,9,42,21,23,59,28,30,20,9,54,6,31,55,19,42,22,54,11,32,49,42,27,16,46,12,17,39,55,20,43,68,65,45,32,35,2,8,10,29,6,46,39,16,24,44,22,29,29,38,11,16,38,25,28,13,28,44,22,14,72,24,48,53,40,39,44,57,49,44,55,62,38,30,43,65,30,15,38,55,54,48,17,6,62,10,37,17,42,55,52
v175,34,33,34,24,27,42,29,42,31,9,27,23,38,37,33,29,20,32,26,9,10,15,5,36,32,39,36,22,19,26,36,10,39,22,34,31,21,20,44,24,20,36,45,30,36,23,15,22,14,33,18,7,26,32,20,28,26,13,21,35,14,18,20,24,28,45,46,12,3,16,44,15,46,42,8,8,29,20,15,11,16,14,27,25,20,9,46,27,17,41,26,10,39,24,36,25,48,37,16,30,22,16,29,40,26,19,24,14,21,25,50,37,9,13,23,27,24,16,39,13,31,18,9,15,36,27,49,27,18,25,35,25,28,27,26,12,28,20,27,15,17,24,21,39,13,20,11,37,1,45,16,24,15,40,38,24,42,22,30,10,35,31,14,7,25,10,38,26,12,44,43,36,27,25,0,21,41,30,25,27,5,20,28,32,25,17,16,18,30,19,37,23,45,36,50,15,33,19,26,11,23,23,31,34,27,26,13,27,20,27,50,5,47,29,3,32,26,25,37,33,20,22,13,10,38,24,15,37,25,11,16,17,22,16,34,9,21,29,16,29,31,38,30,6,17,17,29,22,35,24,17,36,15,21,37,30,14,30,13,18,43,40,20,23,16,27,19,15,20,31,21,30,11,3,19,31,38,10,47,22,25,47,14,37,14,29,35,3,11,47,25,39,28,31,48,19,32,24,19,30,37,35,27,18,40,39,24,47,30,29,27,10,19,37,27,28,26,17,30,27
v176,55,14,39,29,48,47,34,21,36,30,30,6,43,42,54,24,19,53,5,16,31,6,20,31,37,18,57,13,24,31,41,11,60,43,29,44,26,25,49,19,23,57,50,47,57,44,6,27,35,54,3,18,11,21,35,49,21,18,42,56,35,39,33,29,33,66,25,33,18,37,49,20,25,47,19,27,14,35,36,18,37,9,32,30,41,12,25,48,22,20,5,15,18,45,31,44,53,58,5,35,27,7,34,19,31,24,39,7,16,20,55,42,30,12,28,48,45,17,60,32,52,23,16,14,41,26,54,22,13,8,14,4,25,32,47,9,41,41,36,30,38,45,26,44,22,13,10,42,20,50,37,33,34,45,59,45,47,43,25,11,30,10,9,18,36,31,59,47,29,49,48,15,34,14,21,0,46,43,30,48,20,7,23,53,20,28,21,39,25,24,20,28,66,57,55,6,28,40,47,10,20,28,52,39,34,47,16,42,25,22,55,16,26,24,24,37,47,22,16,54,17,43,34,29,33,29,26,42,20,12,19,38,27,9,55,24,26,34,21,50,12,43,51,15,38,22,50,3,40,45,38,41,6,42,16,9,35,51,18,39,64,61,41,18,31,16,22,14,15,16,42,25,10,20,40,36,43,25,52,25,30,52,21,42,19,34,30,18,10,68,30,34,49,26,53,40,53,45,40,51,58,40,32,39,61,44,29,52,51,50,44,15,18,58,24,27,31,38,51,48
v177,25,42,7,17,24,23,22,51,18,40,68,52,11,4,48,70,61,23,41,50,41,52,36,77,15,48,41,33,28,67,17,41,30,49,75,14,24,29,19,65,61,27,14,17,47,60,46,19,53,24,47,48,57,41,21,43,67,28,50,34,45,41,61,17,13,36,55,39,42,43,11,26,55,13,49,33,38,61,44,52,57,55,14,16,27,42,55,36,24,50,47,31,48,47,77,16,7,28,49,11,25,39,12,49,35,60,17,53,62,66,15,6,50,34,20,22,41,29,44,54,28,27,32,56,5,68,8,68,59,38,44,46,69,34,51,45,13,31,14,56,52,31,20,6,54,33,38,22,42,20,27,17,56,15,45,29,1,47,71,35,76,46,55,34,16,35,35,57,29,3,14,45,68,34,41,46,0,13,16,42,46,53,69,25,66,58,25,55,71,22,46,18,36,45,13,44,74,24,45,36,32,64,22,11,14,21,54,14,21,68,9,42,56,70,44,9,37,34,46,36,61,23,34,51,79,23,26,8,34,34,27,44,19,55,37,50,62,24,25,20,40,3,29,37,30,24,54,43,6,25,26,13,48,52,46,49,41,21,28,33,38,31,23,64,25,36,28,32,61,40,60,71,48,44,34,24,9,51,12,31,18,14,55,20,27,12,76,44,40,38,16,80,53,72,11,56,45,19,48,33,40,6,14,27,39,18,33,6,51,20,14,31,28,28,36,69,29,42,47,28
v178,12,55,6,16,13,36,35,64,31,29,57,45,24,13,37,59,50,10,48,39,30,41,25,66,28,61,30,44,41,56,30,32,17,38,64,1,37,42,32,54,50,16,27,4,36,49,37,18,42,11,40,37,48,54,10,32,56,29,39,23,34,30,50,20,26,25,68,28,31,32,24,31,68,26,38,22,51,50,33,41,46,44,27,25,16,31,68,25,27,63,48,32,61,36,66,5,20,17,38,18,38,38,21,62,48,49,6,42,51,55,28,7,39,35,33,11,30,38,33,43,17,40,27,45,12,57,19,57,48,47,57,47,58,47,40,34,2,20,7,45,41,20,25,9,43,42,33,35,31,33,16,10,45,28,34,18,12,36,60,32,65,53,44,25,7,24,24,46,18,14,27,58,57,47,30,43,13,0,19,31,35,42,58,14,55,47,36,44,60,19,59,31,23,34,26,37,63,13,34,33,45,53,9,24,9,10,43,3,20,57,20,31,69,59,33,22,26,47,59,25,50,12,23,40,68,36,17,21,47,33,38,33,26,44,26,39,51,37,38,7,53,16,18,28,19,25,43,44,15,14,15,26,37,41,59,52,30,8,27,22,27,18,12,53,14,49,41,37,50,53,49,60,37,33,23,37,22,40,25,44,31,27,44,33,34,19,65,33,33,25,23,69,42,61,24,45,34,8,37,22,29,9,17,16,28,31,46,17,40,7,3,30,41,15,49,58,42,31,36,17
