,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v178,29,32,71,10,25,27,61,9,11,35,62,45,17,36,45,13,27,65,54,15,26,26,7,26,16,40,36,18,29,26,28,29,21,24,5,28,28,13,15,13,12,29,40,17,20,25,28,21,14,35,38,13,44,9,22,19,18,39,46,33,32,28,46,36,54,35,45,40,24,17,28,11,39,13,23,24,10,50,43,50,61,17,27,23,29,18,19,40,58,7,19,45,49,50,33,38,38,45,63,38,39,48,19,10,13,14,37,27,15,32,46,25,65,28,12,38,22,53,12,46,34,3,16,65,34,10,23,55,30,40,17,71,33,8,27,28,20,57,21,26,45,19,40,37,47,70,6,26,22,10,50,30,36,31,19,42,22,41,50,50,34,60,46,42,12,5,11,43,27,38,32,21,26,56,15,51,42,0,32,35,42,37,39,47,57,42,13,59,21,34,64,26,54,29,13,36,25,64,52,19,28,36,20,24,42,16,52,23,29,20,13,36,41,17,60,19,25,37,46,35,23,33,16,54,65,18,60,34,13,13,69,33,69,52,35,19,44,18,28,38,25,39,36,43,13,28,44,16,34,45,14,25,67,45,34,13,26,38,33,30,39,6,29,26,58,33,27,38,66,31,29,61,32,40,18,53,40,10,40,37,16,27,62,52,45,68,29,22,33,30,12,30,55,33,12,30,3,32,40,48,29,33,33,40,15,38,30,27,38,14,41,18,31,46,29,41,33,21,45,14
v179,31,26,39,36,7,31,29,29,21,41,30,13,39,42,39,29,21,33,48,17,32,6,35,28,18,26,18,14,35,6,6,9,11,30,37,34,22,19,17,29,44,29,34,49,12,31,16,53,18,29,10,33,38,37,54,25,14,25,14,27,18,4,40,30,22,7,39,46,26,15,28,21,7,27,29,20,26,18,29,18,29,23,23,23,23,28,19,34,26,37,13,13,17,18,39,10,32,17,31,6,17,24,13,22,19,18,31,13,47,26,14,31,33,24,20,32,34,21,20,40,8,35,48,33,32,38,55,49,36,12,21,39,9,40,21,4,14,25,17,10,19,51,22,27,41,38,26,6,26,24,44,24,28,13,13,18,24,9,18,18,28,28,14,28,36,35,25,11,21,26,26,41,20,24,27,19,10,32,0,29,16,15,33,19,25,36,45,27,29,10,32,32,22,15,41,30,11,32,20,51,32,30,26,12,22,48,46,9,23,24,45,8,19,23,28,35,31,31,40,29,21,17,16,22,33,36,28,10,21,35,37,27,37,22,41,13,12,50,12,32,7,7,30,37,43,34,20,24,24,27,36,17,35,25,6,19,18,6,39,36,35,38,35,22,26,11,31,18,34,25,23,29,16,46,24,21,30,22,8,21,16,21,30,20,39,36,35,10,21,14,44,34,23,27,30,24,35,24,8,42,23,27,19,20,33,30,36,11,20,18,27,14,9,14,17,25,17,15,39,46
v180,6,55,36,39,34,50,28,32,30,12,27,16,42,13,68,32,50,30,77,36,27,25,38,9,19,5,11,23,14,33,23,38,34,17,40,21,7,22,20,36,47,6,63,52,29,12,45,56,35,58,39,36,67,40,57,16,27,4,35,56,47,29,69,59,19,22,68,17,11,24,51,24,30,30,18,47,29,47,58,17,30,18,50,46,52,31,16,63,43,40,30,18,14,35,10,19,61,46,40,23,46,13,20,25,22,31,60,16,50,55,17,10,38,7,29,61,45,40,23,69,21,38,51,32,3,41,58,78,23,41,18,36,20,43,50,31,43,42,14,19,10,54,7,56,70,35,29,23,45,33,73,53,1,42,16,11,13,32,19,23,57,37,37,7,39,38,28,40,8,55,55,44,49,37,38,28,25,35,29,0,13,14,62,12,36,65,48,40,44,39,37,9,19,14,44,59,18,29,27,54,51,59,19,17,51,51,75,34,52,43,48,21,10,24,25,42,48,60,69,58,46,12,21,49,30,41,25,19,36,38,34,56,34,51,12,24,17,53,41,61,22,24,59,66,46,51,9,39,5,56,39,46,32,10,23,22,11,31,10,15,6,41,12,49,23,40,8,47,31,54,52,32,13,17,41,18,5,25,21,50,19,50,27,43,68,33,8,25,8,43,47,5,20,56,35,53,38,5,31,71,52,56,48,9,38,3,21,18,49,29,6,25,20,31,12,54,46,44,68,49
v181,15,42,29,46,21,41,19,39,31,25,20,3,49,26,55,39,37,23,64,27,34,16,45,16,26,10,6,24,21,20,14,25,21,24,47,28,14,29,27,39,54,13,50,59,22,19,32,63,28,45,26,43,54,47,64,23,24,9,22,43,34,16,56,46,12,9,55,30,18,25,38,31,17,37,25,34,36,34,45,8,19,25,37,33,39,38,23,50,30,47,23,5,7,22,23,6,48,33,27,10,33,8,23,32,29,28,47,15,57,42,4,17,25,14,30,48,44,27,30,56,8,45,58,23,16,48,65,65,30,28,25,29,9,50,37,18,30,29,21,16,3,61,6,43,57,28,36,16,36,34,60,40,12,29,23,2,20,19,8,10,44,24,24,12,46,45,35,27,15,42,42,51,36,24,37,15,12,42,16,13,0,5,49,5,23,52,55,27,39,26,24,16,12,13,51,46,17,22,14,61,42,46,26,18,38,58,62,21,39,34,55,8,3,31,18,45,41,47,56,45,33,9,26,36,23,46,18,8,31,45,27,43,27,38,25,23,4,60,28,48,17,11,46,53,53,44,4,34,8,43,46,33,25,9,10,29,16,18,23,22,19,48,19,36,16,27,15,34,24,41,39,19,10,30,34,11,14,32,8,37,26,37,20,30,55,26,19,20,9,30,54,18,13,43,40,40,45,10,18,58,39,43,35,4,43,14,28,15,36,28,11,24,11,18,13,41,33,31,55,56
v182,16,41,34,41,20,36,24,34,26,26,25,8,44,27,54,34,36,28,63,22,29,11,40,13,21,11,3,19,20,19,9,24,20,19,42,23,9,24,22,34,49,14,49,54,17,16,31,58,23,44,25,38,53,42,59,18,19,10,21,42,33,15,55,45,17,8,54,31,13,20,37,26,16,32,20,33,31,33,44,13,24,20,36,32,38,33,18,49,29,42,18,8,12,21,24,5,47,32,26,9,32,11,18,27,24,23,46,10,52,41,9,16,28,9,25,47,39,26,25,55,7,40,53,28,17,43,60,64,25,27,20,34,6,45,36,17,29,28,16,11,8,56,7,42,56,33,31,11,31,29,59,39,13,28,18,5,15,18,13,13,43,23,23,13,41,40,30,26,10,41,41,46,35,23,32,14,11,37,15,14,5,0,48,10,22,51,50,26,34,25,27,17,17,8,46,45,12,27,15,56,37,45,21,13,37,53,61,20,38,29,50,7,4,26,23,40,36,46,55,44,32,4,21,35,28,41,23,5,26,40,32,42,32,37,26,18,7,55,27,47,12,10,45,52,48,39,7,29,9,42,41,32,30,10,9,24,11,17,24,21,20,43,20,35,21,26,16,33,29,40,38,24,5,31,29,16,15,27,7,36,21,36,25,29,54,31,20,15,6,29,49,19,18,42,35,39,40,9,17,57,38,42,34,5,38,15,23,10,35,23,12,19,6,17,8,40,32,30,54,51
v183,64,23,36,39,28,34,34,32,32,74,39,46,42,75,14,52,18,38,15,26,65,37,46,61,51,59,51,39,68,29,39,24,28,63,42,67,55,50,42,32,47,62,1,52,33,64,17,56,27,30,23,52,21,48,57,58,35,58,27,10,15,33,7,13,45,40,10,79,59,38,31,42,32,52,62,23,49,15,8,45,32,56,26,26,24,57,52,3,23,46,32,44,50,27,72,43,23,16,28,39,16,57,42,37,46,31,8,46,50,17,45,64,30,57,33,27,37,22,47,9,41,38,51,30,65,41,58,16,69,21,54,36,42,43,20,31,19,22,50,43,52,54,55,6,8,35,39,39,29,29,11,9,61,20,46,51,57,30,43,39,27,25,25,61,39,44,50,22,54,7,19,44,13,25,30,34,37,39,33,62,49,48,0,52,26,3,48,24,32,23,29,65,43,48,44,3,44,43,35,54,35,3,59,45,11,51,13,28,14,27,48,41,52,56,45,38,34,22,7,4,24,50,41,19,36,39,41,43,26,52,36,6,38,17,74,38,45,53,21,17,40,38,7,10,46,37,53,27,57,10,39,16,36,58,39,42,51,31,72,69,68,41,68,25,49,22,64,15,41,10,10,30,49,79,27,52,63,47,41,12,47,12,45,19,6,33,68,37,54,19,47,67,42,12,33,9,40,57,31,9,18,6,14,53,36,63,69,44,13,33,60,37,42,31,50,8,16,18,6,49
v184,18,45,24,51,24,46,18,44,36,22,15,6,54,23,58,44,40,18,67,32,39,21,50,21,31,7,11,29,26,23,19,28,26,29,52,33,19,34,32,44,59,18,53,64,27,24,35,68,33,48,29,48,57,52,69,28,29,8,25,46,37,19,59,49,7,12,58,27,23,30,43,36,20,42,30,37,41,37,48,7,20,30,40,38,42,43,28,53,33,52,28,8,2,25,20,9,51,36,30,13,36,5,28,37,34,33,50,20,62,45,7,22,28,19,35,51,49,30,35,59,13,50,63,22,13,53,70,68,35,31,30,24,14,55,40,21,33,32,26,21,2,66,7,46,60,23,41,21,41,39,63,43,11,32,28,5,25,22,9,13,47,27,27,9,51,50,40,30,20,45,45,56,39,27,42,18,15,47,19,12,5,10,52,0,26,55,60,30,44,29,27,21,9,18,56,49,22,17,17,66,47,49,31,23,41,63,65,24,42,39,60,11,6,36,13,50,46,50,59,48,36,14,31,39,18,51,13,13,36,50,22,46,22,41,22,28,7,65,31,51,22,14,49,56,58,49,3,39,13,46,51,36,20,6,13,34,21,21,20,27,16,53,24,39,11,30,20,37,19,44,42,22,15,27,39,6,11,37,11,40,31,40,15,33,58,21,20,25,14,33,59,17,10,46,45,43,50,15,21,61,42,46,38,7,48,11,33,20,39,33,8,29,16,21,18,44,36,34,58,61
v185,38,45,14,61,32,56,8,54,46,48,13,20,64,49,36,54,40,12,41,42,49,31,60,35,41,33,25,39,42,31,29,28,36,39,62,43,29,44,42,54,69,36,27,74,37,38,29,78,43,52,19,58,43,62,79,38,39,32,11,32,25,29,33,35,19,22,32,53,33,40,53,46,18,52,40,45,51,11,22,19,6,40,48,48,46,53,38,27,7,62,38,18,24,7,46,19,45,12,6,19,18,31,38,47,44,43,30,30,72,39,19,38,8,31,45,49,59,4,45,33,23,60,73,8,39,63,80,42,45,17,40,14,24,65,42,29,39,6,36,31,26,76,29,20,34,13,51,31,51,49,37,27,35,26,38,25,35,16,17,13,49,3,11,35,61,60,50,14,30,19,41,66,33,1,52,8,15,57,25,36,23,22,26,26,0,29,70,4,54,23,7,39,17,28,66,23,32,17,9,76,57,25,41,33,15,73,39,34,36,49,70,21,26,46,19,60,56,44,33,22,46,24,41,13,10,61,15,23,46,60,12,24,12,15,48,38,19,75,29,39,32,18,29,32,68,59,27,49,31,20,61,32,10,32,23,44,31,19,46,43,42,63,42,47,23,24,38,19,15,32,30,4,25,53,49,26,37,47,17,20,41,32,19,7,32,11,42,35,28,27,69,41,16,34,55,29,60,31,17,35,40,28,24,27,58,37,43,30,19,43,34,39,26,11,28,18,24,40,32,71
v186,67,24,37,40,31,35,37,33,35,77,42,49,43,78,15,55,19,41,12,29,68,40,49,64,54,62,54,42,71,32,42,27,31,66,45,70,58,53,45,33,48,65,2,53,36,67,20,57,30,31,26,55,22,51,58,61,38,61,30,11,18,36,4,14,48,43,11,82,62,41,32,45,35,55,65,24,52,18,7,48,35,59,27,27,25,60,55,2,22,49,35,47,53,30,75,46,24,19,27,42,19,60,45,40,49,34,9,49,51,18,48,67,29,60,36,28,38,25,50,10,44,41,52,33,68,42,59,13,72,24,57,35,45,44,21,34,22,23,53,46,55,55,58,9,7,34,42,42,30,32,8,12,64,23,49,54,60,33,46,42,28,28,28,64,40,47,53,25,57,10,20,45,16,28,31,37,40,42,36,65,52,51,3,55,29,0,49,25,33,26,28,68,46,51,45,6,47,46,38,55,36,6,62,48,14,52,10,31,15,28,49,44,55,59,48,39,35,23,4,7,25,53,44,18,39,40,44,46,29,55,39,9,41,16,77,41,48,54,24,18,43,41,8,11,47,38,56,28,60,9,40,19,39,61,42,45,54,34,75,72,71,42,71,26,52,25,67,18,44,11,13,33,52,82,28,55,66,50,44,15,50,15,48,22,3,34,71,40,57,22,48,70,45,13,34,12,43,60,34,6,19,9,17,56,37,66,72,47,16,36,63,40,45,34,53,11,19,21,7,50
v187,42,31,84,9,38,26,74,16,24,40,75,58,16,39,44,16,30,78,53,28,27,39,10,39,29,53,49,31,34,39,41,42,34,31,8,29,41,26,28,16,7,42,47,4,33,36,41,8,27,34,51,14,43,10,9,32,31,52,59,38,45,41,47,35,67,48,44,41,37,30,27,24,52,18,30,25,19,63,56,63,74,30,26,22,28,19,32,51,71,8,32,58,62,63,44,51,37,58,76,51,52,61,32,23,26,27,40,40,12,31,59,38,78,41,25,37,21,66,25,45,47,10,9,78,47,9,10,54,31,53,30,84,46,5,28,41,31,70,34,39,58,6,53,50,46,83,19,39,21,21,49,43,49,44,32,55,35,54,63,63,33,73,59,55,11,10,20,56,40,51,31,20,37,69,18,64,55,13,45,48,55,50,48,60,70,49,0,72,20,47,77,39,67,42,12,49,38,77,65,6,27,45,29,37,55,13,51,36,34,21,4,49,54,24,73,18,24,36,45,48,24,46,29,67,78,17,73,47,24,14,82,46,82,65,38,32,57,5,41,37,38,52,41,42,12,27,57,21,47,58,13,38,80,58,47,26,39,51,40,33,52,7,36,25,71,46,40,51,79,38,40,74,45,41,21,66,53,23,53,50,29,38,75,65,46,81,40,35,46,43,1,43,68,36,15,41,10,45,53,47,30,42,46,53,14,51,31,40,51,27,54,31,44,59,42,54,46,30,44,9
v188,42,47,12,63,34,58,12,56,48,52,17,24,66,53,38,56,42,16,37,44,51,33,62,39,43,37,29,41,46,33,31,30,38,41,64,45,33,46,44,56,71,40,25,76,39,42,31,80,45,54,21,60,45,64,81,40,41,36,13,34,27,31,29,37,23,24,34,57,37,42,55,48,20,54,42,47,53,9,18,23,10,42,50,50,48,55,40,23,3,64,40,22,28,9,50,21,47,14,4,21,20,35,40,49,46,45,32,32,74,41,23,42,6,35,47,51,61,6,47,33,25,62,75,8,43,65,82,38,47,19,42,12,26,67,44,31,41,2,38,33,30,78,33,22,30,11,53,33,53,51,33,29,39,28,40,29,37,18,21,17,51,3,13,39,63,62,52,16,32,21,43,68,35,3,54,12,17,59,27,40,27,26,24,30,4,25,72,0,56,25,5,43,21,30,68,23,34,21,13,78,59,27,43,35,17,75,35,36,38,51,72,23,30,48,23,62,58,46,29,24,48,28,43,9,14,63,19,25,48,62,14,26,16,11,52,40,23,77,31,41,34,20,31,34,70,61,31,51,35,16,63,34,14,36,25,46,33,21,50,47,46,65,46,49,27,26,42,21,19,34,32,8,27,57,51,30,41,49,19,22,43,34,23,7,28,9,46,37,32,29,71,45,20,36,57,31,62,35,19,31,42,30,26,31,60,41,47,32,21,45,38,41,28,13,30,18,26,42,30,73
v189,46,11,68,11,22,6,58,12,14,56,59,42,10,57,24,34,14,62,33,12,47,23,28,43,33,41,33,21,50,23,25,26,18,45,24,49,37,32,24,8,27,44,31,20,17,46,25,24,11,14,35,34,23,30,25,40,17,40,43,22,29,25,31,19,51,32,24,61,41,20,7,24,36,34,44,9,31,47,40,47,58,38,6,6,8,39,34,35,55,28,16,42,46,47,54,35,17,42,60,35,36,45,24,19,28,13,24,28,18,15,43,46,62,39,15,17,5,50,29,25,31,20,19,62,47,11,26,34,51,37,36,68,30,17,12,25,15,54,32,25,42,22,37,34,26,67,21,23,3,11,29,27,43,28,28,39,39,38,47,47,13,57,43,43,9,26,32,40,36,35,13,12,21,53,6,48,39,21,29,44,39,34,32,44,54,33,20,56,0,31,61,47,51,30,12,33,26,61,49,22,7,29,41,27,39,19,31,20,18,5,16,33,38,38,57,6,4,16,29,32,8,32,23,51,62,7,57,31,8,34,66,30,66,49,56,20,41,21,25,17,22,36,25,22,14,7,41,5,39,42,7,22,64,42,31,24,33,35,54,51,50,21,50,7,55,30,46,35,63,22,24,58,31,61,5,50,45,29,37,34,29,22,59,49,30,65,50,19,36,27,21,49,52,20,9,25,22,39,37,27,14,26,30,37,6,45,51,26,35,15,42,19,28,43,32,38,30,14,26,17
v190,41,22,37,38,9,33,27,31,23,51,28,23,41,52,29,31,17,31,38,19,42,14,37,38,28,36,28,16,45,8,16,5,13,40,39,44,32,27,19,31,46,39,24,51,14,41,6,55,20,29,4,35,28,39,56,35,16,35,12,17,8,10,30,20,22,17,29,56,36,17,30,23,9,29,39,22,28,16,19,22,27,33,25,25,23,34,29,24,24,39,15,21,27,16,49,20,22,11,29,16,7,34,19,24,23,20,21,23,49,16,22,41,31,34,22,26,36,19,24,30,18,37,50,31,42,40,57,39,46,6,31,37,19,42,19,8,16,23,27,20,29,53,32,17,31,36,28,16,28,26,34,14,38,3,23,28,34,7,20,16,26,26,12,38,38,37,27,9,31,16,18,43,10,22,29,17,14,34,10,39,26,25,23,29,23,26,47,25,31,0,30,42,20,25,43,20,21,30,18,53,34,20,36,22,12,50,36,11,13,26,47,18,29,33,26,37,33,21,30,19,23,27,18,20,31,38,26,20,23,37,35,17,35,18,51,15,22,52,6,22,17,15,20,27,45,36,30,26,34,17,38,9,33,35,16,21,28,8,49,46,45,40,45,24,26,1,41,8,32,15,13,27,26,56,26,29,40,24,18,11,24,11,28,18,29,34,45,14,31,4,46,44,21,17,32,14,37,34,8,32,17,17,9,30,35,40,46,21,10,20,37,16,19,12,27,15,7,17,29,48
v191,39,52,9,68,39,63,9,61,53,49,14,21,71,50,43,61,47,13,40,49,56,38,67,38,48,34,28,46,43,38,36,35,43,46,69,50,36,51,49,61,76,37,30,81,44,41,36,85,50,59,26,65,50,69,86,45,46,33,18,39,32,36,32,42,20,29,39,54,40,47,60,53,25,59,47,52,58,14,21,20,7,47,55,55,53,60,45,26,6,69,45,19,25,14,47,26,52,19,3,26,25,32,45,54,51,50,37,37,79,46,20,39,1,36,52,56,66,11,52,38,30,67,80,5,40,70,87,41,52,24,47,7,31,72,49,36,46,7,43,38,27,83,30,27,35,6,58,38,58,56,36,34,36,33,45,26,42,23,18,14,56,4,18,36,68,67,57,21,37,26,48,73,40,8,59,13,22,64,32,37,24,27,29,27,7,28,77,5,61,30,0,40,18,35,73,28,39,18,12,83,64,32,48,40,22,80,38,41,43,56,77,28,27,53,20,67,63,51,32,29,53,31,48,12,11,68,16,30,53,67,11,31,13,14,49,45,20,82,36,46,39,25,36,39,75,66,28,56,32,19,68,39,11,33,30,51,38,26,47,44,43,70,43,54,24,31,39,26,16,39,37,5,32,54,56,27,38,54,24,27,48,39,20,12,31,6,43,42,31,34,76,42,17,41,62,36,67,32,24,34,47,35,31,28,65,38,50,37,26,50,35,46,33,18,35,23,31,47,35,78
v192,3,58,45,36,37,53,35,35,33,9,36,19,43,10,71,23,53,39,80,39,18,28,29,4,14,14,14,26,5,36,26,41,37,8,31,12,10,15,23,39,38,3,66,43,32,3,48,47,38,61,42,27,70,31,48,7,30,13,38,59,50,32,72,62,28,25,71,14,6,27,54,23,33,21,9,50,20,50,61,24,35,9,53,49,55,22,13,66,46,31,33,21,23,38,7,22,64,49,43,26,49,22,23,28,19,34,63,19,41,58,20,1,41,8,32,64,48,43,18,72,24,29,42,39,8,36,49,81,14,44,11,45,23,34,53,34,46,45,15,22,19,45,14,59,73,44,26,26,48,36,76,56,10,45,19,16,8,35,24,26,60,40,40,16,38,29,19,43,11,58,58,47,52,40,41,31,28,26,32,9,16,17,65,21,39,68,39,43,47,42,40,0,28,17,39,62,21,38,30,45,54,62,10,20,54,42,78,37,55,46,39,24,15,15,34,45,51,63,72,61,49,15,24,52,39,44,34,22,39,29,43,59,43,54,9,27,20,44,44,64,25,27,62,69,39,54,18,42,8,59,40,49,41,19,26,23,14,34,7,6,13,32,3,52,32,43,1,50,40,57,55,35,16,14,44,27,14,18,24,53,18,53,36,46,71,42,3,28,11,46,38,4,29,59,38,56,29,8,34,74,55,59,51,14,41,12,12,21,52,32,15,28,23,34,15,57,49,47,71,40
v193,25,42,17,58,29,53,9,51,43,31,8,9,61,32,49,51,37,11,58,39,46,28,57,28,38,16,18,36,33,28,26,25,33,36,59,40,26,41,39,51,66,25,44,71,34,31,26,75,40,49,20,55,48,59,76,35,36,15,16,37,28,26,50,40,2,19,49,36,30,37,50,43,15,49,37,42,48,28,39,4,11,37,45,45,43,50,35,44,24,59,35,9,7,16,29,16,42,27,21,16,27,14,35,44,41,40,41,27,69,36,8,29,19,26,42,46,56,21,42,50,20,57,70,13,22,60,77,59,42,22,37,17,21,62,39,26,36,23,33,28,9,73,14,37,51,16,48,28,48,46,54,34,18,23,35,12,32,13,4,4,46,18,18,18,58,57,47,21,27,36,38,63,30,18,49,9,12,54,22,19,12,17,43,9,17,46,67,21,51,20,18,28,0,25,63,40,29,10,8,73,54,40,38,30,32,70,56,31,33,46,67,18,13,43,6,57,53,41,50,39,43,21,38,30,11,58,6,20,43,57,15,37,15,32,31,35,10,72,26,42,29,15,40,47,65,56,10,46,20,37,58,29,13,15,20,41,28,16,29,34,25,60,31,44,6,21,27,28,12,35,33,13,22,36,46,9,20,44,14,31,38,31,8,24,49,14,27,32,21,24,66,24,1,37,52,34,57,22,14,52,37,37,29,14,55,20,40,27,30,40,17,36,23,12,25,35,27,37,49,68
v194,16,41,42,33,20,36,32,26,18,26,33,16,36,27,54,26,36,36,63,22,21,11,32,13,13,11,7,11,20,19,9,24,20,15,34,19,7,16,14,26,41,14,49,46,15,16,31,50,21,44,25,30,53,34,51,10,13,10,21,42,33,15,55,45,25,8,54,31,11,12,37,18,16,24,14,33,23,33,44,21,32,12,36,32,38,25,10,49,29,34,16,16,20,21,24,9,47,32,34,9,32,19,10,19,16,17,46,2,44,41,17,16,36,9,17,47,31,26,17,55,7,32,45,36,17,35,52,64,21,27,12,42,6,37,36,17,29,28,8,5,16,48,11,42,56,41,23,9,31,21,59,39,13,28,10,13,9,18,21,21,43,31,23,13,33,32,22,26,6,41,41,38,35,27,24,22,13,29,15,14,13,8,48,18,28,51,42,30,30,25,35,17,25,0,38,45,4,35,23,48,37,45,13,5,37,45,61,20,38,29,42,7,12,18,31,32,34,46,55,44,32,4,13,35,36,33,31,5,22,32,40,42,40,37,26,10,15,47,27,47,8,10,45,52,40,37,15,25,9,42,33,32,38,16,9,16,3,17,24,21,20,35,20,35,29,26,16,33,37,40,38,32,3,31,27,24,15,19,11,36,13,36,33,29,54,39,20,11,6,29,41,19,26,42,27,39,32,9,17,57,38,42,34,11,30,15,21,4,35,15,12,11,6,17,2,40,32,30,54,43
v195,38,21,80,5,34,14,70,12,20,48,71,54,4,49,32,26,26,74,41,24,39,35,20,35,25,49,45,27,42,35,37,38,30,37,16,41,37,24,24,12,19,38,43,12,29,38,37,12,23,22,47,26,31,22,13,32,27,48,55,34,41,37,43,31,63,44,34,53,33,26,15,20,48,26,36,21,23,59,52,59,70,30,18,18,20,31,28,47,67,20,28,54,58,59,46,47,25,54,72,47,48,57,28,19,22,23,36,36,6,27,55,38,74,37,21,25,9,62,21,35,43,12,7,74,43,3,14,42,43,49,28,80,42,9,24,37,27,66,30,35,54,10,49,46,38,79,15,35,15,17,39,39,45,40,28,51,31,50,59,59,21,69,55,51,5,18,24,52,36,47,25,8,33,65,14,60,51,13,41,44,51,46,44,56,66,45,12,68,12,43,73,39,63,38,0,45,34,73,61,10,15,41,33,33,51,7,39,32,30,17,8,45,50,30,69,6,12,24,41,44,20,42,25,63,74,5,69,43,20,26,78,42,78,61,48,28,53,9,37,27,34,48,37,34,2,15,53,17,43,54,5,34,76,54,43,22,35,47,46,43,48,13,42,19,67,42,38,47,75,34,36,70,41,53,17,62,49,21,49,46,25,34,71,61,42,77,42,31,42,39,13,41,64,32,11,37,14,41,49,39,26,38,42,49,8,47,43,36,47,23,50,27,40,55,38,50,42,26,38,5
v196,61,24,35,40,25,35,31,33,29,71,36,43,43,72,15,49,19,35,18,23,62,34,43,58,48,56,48,36,65,26,36,21,25,60,41,64,52,47,39,33,48,59,4,53,30,61,14,57,24,31,20,49,22,45,58,55,32,55,24,11,12,30,10,14,42,37,11,76,56,35,32,39,29,49,59,24,46,14,7,42,29,53,27,27,25,54,49,4,22,43,29,41,47,24,69,40,24,13,27,36,13,54,39,34,43,28,9,43,51,18,42,61,29,54,30,28,38,19,44,10,38,39,52,29,62,42,59,19,66,18,51,35,39,44,21,28,18,21,47,40,49,55,52,3,11,34,36,36,30,28,14,6,58,17,43,48,54,27,40,36,28,24,22,58,40,41,47,19,51,4,20,45,12,22,31,31,34,36,30,59,46,45,3,49,23,6,49,23,33,20,28,62,40,45,45,0,41,40,32,55,36,4,56,42,8,52,16,25,15,28,49,38,49,53,42,39,35,23,10,1,25,47,38,18,33,40,38,40,25,49,33,3,35,16,71,35,42,54,18,18,37,35,8,11,47,38,50,28,54,9,40,13,33,55,36,39,48,28,69,66,65,42,65,26,46,19,61,12,38,11,9,27,46,76,28,49,60,44,38,9,44,11,42,16,9,32,65,34,51,16,48,64,39,13,34,8,39,54,28,12,19,7,11,50,37,60,66,41,10,30,57,34,39,28,47,5,13,19,9,50
v197,20,37,46,29,16,32,36,22,14,30,37,20,32,31,50,22,32,40,59,18,21,7,28,17,9,15,11,7,24,15,5,20,16,19,30,23,11,12,10,22,37,18,45,42,11,20,27,46,17,40,21,26,49,30,47,14,9,14,21,38,29,11,51,41,29,10,50,35,15,8,33,14,14,20,18,29,19,29,40,25,36,12,32,28,34,21,8,45,33,30,12,20,24,25,28,13,43,28,38,13,28,23,6,15,12,13,42,2,40,37,21,20,40,13,13,43,27,28,13,51,9,28,41,40,21,31,48,60,25,23,10,46,8,33,32,13,25,32,6,1,20,44,15,38,52,45,19,5,27,17,55,35,17,24,6,17,13,16,25,25,39,35,21,17,29,28,18,22,10,37,37,34,31,31,20,26,17,25,11,18,17,12,44,22,32,47,38,34,26,21,39,21,29,4,34,41,0,39,27,44,33,41,15,1,33,41,57,16,34,25,38,11,16,14,35,28,30,42,51,40,28,8,9,31,40,29,35,9,18,28,44,38,44,33,30,6,19,43,23,43,4,14,41,48,36,33,19,21,13,38,29,28,42,20,9,12,7,13,28,25,24,31,24,31,33,22,20,29,41,36,34,36,7,35,23,28,19,15,15,32,9,32,37,27,50,43,24,7,10,25,37,23,30,38,23,35,28,13,15,53,34,38,30,15,26,19,25,2,31,11,16,7,6,21,6,36,28,26,50,39
