,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v153,32,45,29,17,63,18,52,36,17,29,56,29,47,8,30,47,9,24,75,11,17,43,51,45,25,16,44,29,30,36,35,46,61,6,40,38,5,40,23,49,48,43,9,41,63,58,49,43,30,58,27,59,25,43,9,14,57,22,12,19,57,45,15,48,24,53,30,56,21,38,48,22,38,42,19,74,40,26,64,31,19,10,14,43,61,13,43,46,60,26,28,25,17,18,15,33,47,2,38,7,48,35,46,41,58,48,38,6,12,20,27,50,45,25,26,29,42,66,37,76,47,21,45,38,48,7,58,31,33,40,42,14,19,8,41,13,71,16,24,49,15,52,47,41,59,20,51,13,64,60,27,29,0,49,35,32,10,42,50,43,46,54,33,41,25,37,30,15,43,57,34,47,62,50,29,41,37,28,70,50,43,33,48,22,21,49,48,15,68,48,42,39,62,39,47,30,23,38,30,52,48,45,39,21,39,39,42,21,24,8,5,24,26,19,40,18,59,36,62,61,50,7,29,67,37,18,25,62,45,12,45,5,50,33,75,39,25,51,44,54,40,19,44,55,4,69,31,36,53,10,47,42,57,66,5,32,34,29,26,28,20,38,6,37,20,57,32,28,27,21,36,11,47,4,25,51,18,39,50,30,28,67,35,24,22,34,34,36,68,15,31,27,27,8,41,60,44,31,54,50,11,60,13,46,35,36,15,32,71,9,3,36,28,47,6,22,45,3,33,16
v154,17,24,26,32,18,31,21,13,32,32,31,20,16,57,43,34,48,25,26,38,40,30,12,4,30,45,31,32,19,13,14,31,12,43,11,51,44,19,26,2,35,56,40,10,14,15,20,48,19,9,22,16,36,22,50,39,12,27,53,30,14,8,40,27,37,4,37,7,34,29,1,27,31,7,30,25,11,27,15,18,30,39,35,6,12,36,44,37,13,23,21,26,44,47,46,16,6,47,37,42,19,46,7,12,13,43,13,45,49,29,22,37,22,34,41,20,43,17,26,27,36,36,10,25,13,42,11,20,22,53,29,51,32,41,34,36,22,49,37,42,34,13,18,8,28,33,2,38,15,11,40,42,49,0,42,17,45,7,21,38,17,7,46,8,24,14,21,48,42,16,27,34,13,3,30,14,34,21,21,15,28,20,3,27,34,36,11,34,19,19,49,50,13,26,26,43,26,19,39,15,23,38,40,48,28,18,7,28,25,41,50,37,23,40,19,37,10,45,13,24,33,42,20,18,12,31,24,17,28,37,32,44,7,46,26,16,24,10,23,5,35,34,29,34,53,20,18,49,20,55,30,55,8,17,48,25,47,38,43,21,29,25,47,14,29,12,29,23,30,28,33,58,10,45,24,38,33,10,11,33,41,24,14,33,37,15,45,23,19,46,18,22,40,55,54,11,31,18,27,25,44,29,36,23,34,31,34,17,22,46,46,49,21,20,51,27,18,52,16,45
v155,49,66,58,40,28,31,63,31,46,58,21,34,26,43,9,76,38,25,40,24,26,72,30,38,54,45,73,10,23,51,48,11,54,33,31,9,30,23,20,40,13,14,38,32,48,57,62,8,41,37,40,26,10,20,38,43,30,29,41,36,28,50,26,15,11,44,59,39,16,13,41,21,11,35,16,39,53,15,33,26,18,29,31,36,30,34,8,11,55,51,33,54,30,47,32,40,48,33,5,34,61,4,49,30,55,13,29,35,35,25,22,79,64,10,55,44,7,31,16,41,12,50,52,67,29,30,53,60,20,11,71,43,48,33,8,22,38,45,15,14,32,55,24,44,24,15,40,24,29,33,56,8,35,42,0,39,31,49,21,8,25,49,10,36,20,28,21,44,8,26,15,76,35,45,12,28,8,43,35,57,14,62,45,41,20,78,53,22,33,23,7,8,43,68,68,7,44,23,59,57,65,10,4,50,68,24,37,46,49,35,36,23,25,48,61,23,50,3,31,26,15,28,26,38,32,29,24,27,14,31,74,30,35,14,40,58,54,32,65,47,7,48,71,20,39,34,24,7,22,41,12,13,36,31,34,61,9,6,55,35,19,17,33,56,35,54,13,57,12,22,9,44,32,31,30,80,19,48,31,59,19,32,34,53,51,39,3,65,41,44,38,44,14,41,12,39,73,36,19,17,30,25,36,19,8,65,38,53,36,38,32,7,27,62,37,35,24,38,42,31
v156,10,27,19,15,31,14,24,8,15,19,28,5,15,40,40,37,31,14,43,21,27,33,19,13,15,28,34,29,16,12,9,28,29,26,8,48,27,16,19,17,32,53,23,9,31,26,23,45,2,26,5,27,33,19,33,22,25,10,36,13,25,13,25,24,34,21,20,24,31,26,16,18,28,10,25,42,14,24,32,13,21,22,18,11,29,19,41,34,28,12,6,15,27,30,29,1,15,30,34,25,22,43,14,9,26,40,10,28,32,14,17,40,25,31,24,5,40,34,23,44,33,19,13,28,16,25,26,21,19,50,32,34,15,24,31,21,39,32,34,39,17,20,15,9,27,30,19,23,32,28,23,39,32,17,39,0,28,10,18,35,14,22,43,9,19,11,18,31,39,25,24,37,30,18,27,11,31,4,38,18,25,23,16,10,31,39,16,17,36,16,46,47,30,29,29,40,9,16,22,20,26,35,37,31,29,15,10,11,10,24,33,34,14,23,22,28,27,42,30,29,30,25,13,35,7,14,15,30,25,20,35,27,18,43,43,19,15,19,26,22,32,17,32,31,36,37,15,46,21,38,27,52,25,34,31,22,44,35,26,4,20,22,30,17,12,25,26,18,27,17,30,41,15,28,9,41,28,9,18,20,38,35,5,16,20,2,42,26,36,29,1,5,37,38,51,28,34,3,24,22,27,28,19,20,31,26,17,14,39,29,29,46,12,23,34,10,15,35,3,28
v157,30,47,39,21,59,14,48,32,27,39,52,25,43,12,22,57,19,20,71,7,7,53,47,41,35,26,54,25,26,32,31,42,57,14,36,28,5,36,19,45,44,33,19,37,59,54,45,39,26,54,23,55,21,39,19,24,53,18,22,17,53,41,5,44,20,49,40,52,15,34,44,18,34,38,15,70,36,22,60,27,15,10,12,39,57,15,39,42,56,32,24,35,7,28,5,29,43,8,34,15,44,31,42,37,54,44,34,16,4,16,23,60,45,21,36,25,38,62,33,72,43,31,41,48,44,11,54,41,29,30,52,24,29,14,37,9,67,26,16,45,13,48,43,37,55,16,47,7,60,56,37,23,10,45,31,28,0,38,46,39,42,50,23,37,21,33,26,25,39,53,30,57,58,46,25,37,33,24,66,46,39,43,44,22,11,59,44,11,64,44,38,35,58,49,49,24,25,34,40,48,46,41,35,31,49,35,38,27,30,16,15,14,22,29,42,8,55,32,58,57,46,3,25,63,33,14,21,58,41,12,55,9,46,23,71,39,35,47,46,50,36,29,52,51,12,65,27,32,49,20,43,32,53,62,5,42,24,25,36,24,16,34,4,37,16,53,28,38,23,17,32,21,43,8,21,61,12,35,46,40,18,63,31,34,32,30,30,46,64,25,27,25,17,18,31,56,54,27,50,46,1,56,17,42,31,46,19,34,67,19,9,26,24,43,6,18,41,9,29,6
v158,10,17,19,25,25,24,14,18,25,25,38,15,23,50,50,27,41,24,33,31,37,23,19,11,23,38,24,39,26,6,7,38,19,36,18,58,37,26,29,9,42,63,33,17,21,16,13,55,12,16,15,23,43,29,43,32,19,20,46,23,21,3,35,34,44,11,30,14,41,36,8,28,38,14,35,32,4,34,22,23,31,32,28,13,19,29,51,44,18,16,16,19,37,40,39,9,5,40,44,35,12,53,4,19,16,50,20,38,42,24,27,30,15,41,34,13,50,24,33,34,43,29,3,18,20,35,16,13,29,60,22,44,25,34,41,31,29,42,44,49,27,10,25,5,35,40,9,33,22,18,33,49,42,7,49,10,38,0,28,45,24,12,53,13,29,21,28,41,49,23,34,27,20,8,37,21,41,14,28,8,35,13,6,20,41,29,6,27,26,26,56,57,20,19,19,50,19,26,32,10,16,45,47,41,21,25,12,21,18,34,43,44,24,33,12,38,17,52,20,31,40,35,23,25,17,24,25,24,35,30,25,37,14,53,33,9,17,17,16,12,42,27,22,41,46,27,25,56,27,48,37,62,15,24,41,18,54,45,36,14,30,32,40,7,22,15,36,16,37,27,40,51,17,38,19,31,38,3,18,26,48,31,15,26,30,10,52,16,26,39,11,15,47,48,61,18,24,13,34,32,37,36,29,30,41,24,27,10,29,39,39,56,22,13,44,20,25,45,9,38
v159,28,45,37,33,13,32,42,14,33,37,10,21,5,58,24,55,49,26,25,39,41,51,9,17,33,46,52,21,20,30,27,10,33,44,10,30,45,10,27,19,14,35,41,11,27,36,41,27,20,16,23,9,25,7,51,40,9,28,54,31,7,29,41,6,26,23,38,18,31,12,20,28,12,14,31,24,32,24,14,19,31,40,36,15,11,37,23,16,34,30,22,33,45,48,47,19,27,48,16,43,40,25,28,9,34,22,12,46,50,30,23,58,43,25,42,23,22,16,13,26,15,37,31,46,8,43,32,39,17,32,50,52,33,42,13,37,21,50,30,21,35,34,3,23,9,30,19,39,14,12,41,23,50,21,21,18,46,28,0,17,4,28,25,15,25,13,20,49,21,7,16,55,14,24,21,9,13,22,20,36,7,41,24,28,35,57,32,35,18,2,28,29,22,47,47,22,27,12,40,36,44,17,19,49,47,11,16,29,28,42,51,38,24,41,40,38,29,24,12,11,12,43,21,17,13,32,25,12,7,38,53,45,14,29,25,37,33,11,44,26,14,35,50,13,54,19,19,28,3,56,9,34,15,16,49,40,26,21,44,22,30,12,48,35,30,33,18,36,23,29,14,59,11,46,25,59,34,27,10,38,34,17,15,34,38,18,24,44,20,47,19,23,29,56,33,18,52,19,6,4,45,10,37,4,15,44,35,32,21,47,47,28,22,41,52,28,5,53,21,46
v160,45,62,54,36,20,27,59,27,42,54,13,30,22,51,17,72,42,21,32,32,34,68,26,34,50,41,69,14,19,47,44,7,50,37,27,15,38,19,20,36,5,18,34,28,44,53,58,10,37,33,36,22,18,16,44,39,26,25,47,32,24,46,34,11,19,40,55,35,24,9,37,21,7,31,24,31,49,17,29,22,24,33,29,32,26,30,6,3,51,47,29,50,38,43,40,36,44,41,5,36,57,8,45,26,51,5,25,39,43,23,18,75,60,18,51,40,5,25,12,33,4,46,48,63,25,36,49,56,16,15,67,45,44,35,4,30,34,43,23,6,28,51,20,40,16,23,36,32,25,29,52,16,43,38,8,35,39,45,17,0,21,45,18,32,18,24,17,42,4,22,11,72,31,41,14,24,6,39,29,53,10,58,41,37,28,74,49,28,25,19,11,12,39,64,64,15,40,19,55,53,61,2,4,46,64,20,33,42,45,35,44,31,21,44,57,31,46,7,27,18,7,36,22,34,28,25,20,21,10,31,70,38,31,22,34,54,50,28,61,43,3,44,67,12,47,28,20,11,18,49,8,17,32,27,42,57,17,14,51,31,23,13,41,52,31,50,11,53,16,22,7,52,28,39,26,76,27,44,27,55,27,24,30,49,47,35,9,61,37,40,34,40,22,49,16,35,69,32,11,13,38,17,32,15,8,61,34,49,30,40,40,15,23,58,45,31,20,46,38,39
v161,24,41,33,29,17,28,38,10,29,33,14,17,1,54,26,51,45,22,29,35,37,47,5,13,29,42,48,17,16,26,23,14,29,40,6,34,41,6,23,15,18,39,37,7,23,32,37,31,16,12,19,13,21,5,47,36,11,24,50,27,11,25,37,10,22,19,34,14,27,12,16,24,14,10,27,28,28,20,18,15,27,36,32,11,15,33,27,20,30,26,18,29,41,44,43,15,23,44,20,39,36,29,24,5,30,26,8,42,46,26,19,54,39,21,38,19,26,20,9,30,19,33,27,42,4,39,28,35,13,36,46,48,29,38,17,33,25,46,26,25,31,30,1,19,13,26,15,35,18,14,37,25,46,17,25,14,42,24,4,21,0,24,29,11,21,9,16,45,25,11,12,51,16,20,17,5,17,18,24,32,11,37,20,24,31,53,28,31,22,2,32,33,18,43,43,26,23,8,36,32,40,21,23,45,43,7,12,25,24,38,47,34,20,37,36,34,25,28,16,15,16,39,17,21,9,28,21,16,11,34,49,41,10,29,29,33,29,7,40,22,18,31,46,17,50,23,15,32,7,52,13,38,11,20,45,36,30,21,40,18,26,8,44,31,26,29,14,32,19,25,16,55,7,42,21,55,30,23,6,34,30,21,11,30,34,14,28,40,22,43,15,19,25,52,37,14,48,15,10,8,41,14,33,6,17,40,31,28,25,43,43,32,18,37,48,24,1,49,17,42
v162,22,17,31,37,25,36,14,18,37,37,38,25,23,62,50,27,53,30,21,43,45,31,19,11,35,50,24,39,26,18,19,38,7,48,18,58,49,26,31,9,42,63,45,17,9,8,13,55,24,12,27,23,43,29,55,44,19,32,58,35,21,9,45,34,44,5,42,10,41,36,8,32,38,14,35,20,14,34,16,23,35,44,40,13,19,41,51,44,6,28,26,31,49,52,51,21,7,52,44,47,12,53,8,19,6,50,20,50,54,34,27,30,15,41,46,25,50,20,33,22,43,41,9,30,20,47,4,25,29,60,32,56,37,46,41,41,17,54,44,49,39,6,25,13,35,40,9,43,20,16,45,49,54,7,49,22,50,12,28,45,24,0,53,13,29,21,28,53,49,23,34,27,14,4,37,21,41,26,16,8,35,25,6,32,41,29,6,39,20,26,56,57,8,19,19,50,31,26,44,8,16,45,47,53,33,25,12,33,30,46,55,44,28,45,14,42,5,52,18,31,40,47,25,13,17,36,29,24,35,42,25,49,14,53,21,15,29,17,16,2,42,39,22,41,58,17,25,56,27,60,37,62,13,18,53,30,54,45,48,26,34,32,52,17,34,5,36,28,37,33,40,63,17,50,29,31,38,15,18,38,48,31,19,38,42,20,52,20,14,51,23,27,47,60,61,10,26,23,34,32,49,36,41,30,41,36,39,22,17,51,51,56,26,13,56,32,25,57,21,50
v163,53,70,62,44,38,35,67,35,50,62,31,38,30,35,3,80,42,29,50,24,16,76,34,42,58,49,77,14,27,55,52,21,58,37,35,5,28,27,24,44,23,10,42,36,52,61,66,18,45,41,44,34,10,24,42,47,34,33,45,40,32,54,18,23,9,48,63,43,12,17,45,25,15,39,18,49,57,19,39,30,22,33,35,40,36,38,18,21,59,55,37,58,20,51,22,44,52,31,13,38,65,10,53,34,59,23,33,39,25,29,26,83,68,12,59,48,17,41,20,51,22,54,56,71,33,34,57,64,24,7,75,47,52,37,16,22,46,49,9,24,36,59,28,48,34,13,44,20,39,37,60,4,33,46,10,43,23,53,25,18,29,53,0,40,24,32,25,48,18,32,19,80,39,49,16,32,12,47,45,61,18,66,49,45,12,82,57,26,43,27,17,14,47,72,72,3,48,27,63,61,69,20,14,54,72,28,41,50,53,39,38,13,29,52,65,15,54,11,37,36,25,26,30,42,36,33,28,37,20,35,78,32,39,4,50,62,58,36,69,51,15,52,75,30,35,44,28,11,28,43,22,9,40,41,28,65,1,8,59,39,23,21,27,60,39,58,17,61,16,26,13,44,36,31,34,84,15,52,35,63,9,42,38,57,55,43,9,69,45,48,42,48,6,41,8,43,77,40,29,25,22,35,40,23,12,69,42,57,46,42,32,3,31,66,27,39,28,32,46,21
v164,13,30,22,24,22,23,27,5,24,24,25,12,10,49,37,40,40,17,34,30,32,36,10,4,22,37,37,26,13,15,12,25,20,35,5,45,36,13,18,8,29,50,32,4,22,21,26,42,11,17,14,18,30,16,42,31,16,19,45,22,16,14,32,21,31,12,29,15,28,23,7,19,25,1,22,33,17,21,23,10,22,31,27,2,20,28,38,31,19,15,13,18,36,39,38,8,12,39,31,34,25,40,13,6,19,37,7,37,41,21,14,43,28,28,33,12,37,25,20,35,30,28,16,31,7,34,17,24,16,47,35,43,24,33,28,28,30,41,31,36,26,19,12,8,22,27,10,30,23,19,32,36,41,8,36,9,37,13,15,32,11,13,40,0,16,8,15,40,36,16,21,40,21,9,24,8,28,13,29,21,22,26,9,19,28,42,17,26,27,13,43,44,21,32,32,37,18,13,31,21,29,32,34,40,32,12,1,20,17,33,42,31,15,32,25,29,18,39,21,20,27,34,12,26,4,23,16,21,22,29,38,36,9,40,34,22,18,10,29,13,29,26,35,28,45,28,12,43,14,47,24,49,16,25,40,25,41,32,35,13,21,19,39,20,21,18,23,21,24,20,27,50,6,37,16,44,25,12,9,25,35,26,6,25,29,7,39,29,27,38,10,14,34,47,48,19,37,10,21,19,36,23,28,17,28,29,26,17,30,38,38,43,13,26,43,19,12,44,8,37
v165,29,46,38,20,38,11,43,11,26,38,31,14,22,33,21,56,24,5,50,14,16,52,26,20,34,25,53,10,5,31,28,21,36,19,15,29,20,15,2,24,23,34,18,16,38,37,42,26,21,33,20,34,14,18,26,23,32,9,29,16,32,30,16,23,15,28,39,31,12,13,23,3,13,17,6,49,33,5,39,6,6,15,11,18,36,14,22,21,35,31,13,34,20,27,22,20,28,23,15,18,41,24,29,16,35,23,13,21,25,5,2,59,44,12,35,24,21,41,12,51,22,30,32,47,23,18,33,40,8,31,51,27,28,17,16,12,46,25,15,24,12,35,22,24,34,11,26,14,39,35,36,20,25,24,20,19,21,29,25,18,21,29,24,16,0,12,5,24,20,32,9,56,37,25,8,16,12,23,45,37,18,42,25,21,12,58,33,10,43,23,27,28,37,48,48,21,24,13,39,37,45,20,18,30,48,14,17,26,29,17,26,15,5,28,41,13,34,23,37,36,25,18,6,42,12,9,4,37,20,13,54,20,25,24,50,38,34,26,45,29,15,28,51,30,29,44,6,27,28,31,22,33,32,41,24,41,25,16,35,15,5,13,23,36,15,34,7,37,8,4,11,34,22,21,10,60,9,28,25,39,19,42,14,33,31,19,23,45,43,24,18,24,18,31,32,35,53,16,29,25,20,35,16,21,12,45,18,33,46,22,22,27,7,42,27,15,20,28,22,21
v166,21,38,30,20,26,19,35,3,20,30,19,8,10,45,29,48,36,13,38,26,28,44,14,10,26,33,45,18,7,23,20,17,26,31,3,37,32,5,14,12,21,42,28,4,26,29,34,34,13,21,12,22,22,8,38,27,20,15,41,18,20,22,28,13,23,16,31,19,20,15,13,15,17,7,18,37,25,13,27,6,18,27,23,8,24,24,30,23,27,23,9,26,32,35,34,12,20,35,23,30,33,32,21,4,27,29,1,33,37,17,10,51,36,20,29,16,29,29,12,39,22,24,24,39,11,30,25,32,8,39,43,39,20,29,20,24,34,37,23,28,22,27,10,16,22,19,14,26,27,23,28,28,37,14,28,11,33,21,13,24,9,21,32,8,12,0,7,36,28,20,13,48,25,17,16,4,20,15,33,29,14,34,17,15,22,50,25,22,31,11,35,36,25,40,40,29,16,5,31,29,37,24,26,36,40,4,9,18,21,29,38,25,11,28,33,25,22,31,25,24,19,30,8,30,4,19,12,25,14,25,46,32,13,32,38,30,26,14,37,19,21,22,43,20,41,32,6,35,16,43,16,41,20,29,36,33,33,24,31,9,17,11,35,28,17,26,15,29,16,16,19,46,10,33,12,52,21,20,13,31,27,30,6,25,25,11,31,37,31,34,10,16,26,43,40,23,45,8,17,13,32,23,24,9,20,37,22,25,34,34,34,35,9,34,39,15,8,40,14,33
v167,28,45,37,19,33,12,42,10,25,37,26,13,17,38,22,55,29,6,45,19,21,51,21,17,33,26,52,11,2,30,27,16,33,24,10,30,25,10,7,19,18,35,21,11,33,36,41,27,20,28,19,29,15,13,31,22,27,8,34,15,27,29,21,18,16,23,38,26,13,8,20,8,10,14,11,44,32,6,34,5,11,20,16,15,31,17,23,16,34,30,12,33,25,28,27,19,27,28,16,23,40,25,28,11,34,22,8,26,30,10,3,58,43,13,34,23,22,36,7,46,17,29,31,46,18,23,32,39,3,32,50,32,27,22,13,17,41,30,16,21,15,34,17,23,29,12,21,19,34,30,35,21,30,21,21,18,26,28,20,17,16,28,25,15,5,7,0,29,21,27,6,55,32,24,9,11,13,22,40,36,13,41,24,20,15,57,32,15,38,18,28,29,32,47,47,22,23,8,38,36,44,17,19,29,47,9,16,25,28,22,31,18,4,27,40,18,29,24,32,31,20,23,5,37,11,12,5,32,15,18,53,25,20,25,45,37,33,21,44,26,14,27,50,25,34,39,3,28,23,36,17,34,27,36,29,40,26,17,34,14,10,8,28,35,14,33,8,36,9,9,12,39,17,26,9,59,14,27,20,38,20,37,13,32,30,18,24,44,38,27,17,23,19,36,33,30,52,15,24,20,25,30,17,16,13,44,17,32,41,27,27,28,6,41,32,14,15,33,21,26
v168,31,44,22,16,62,17,51,35,16,16,55,28,46,13,45,34,6,23,74,24,32,28,50,44,18,3,39,34,29,35,34,45,60,11,39,53,20,39,24,48,47,58,8,40,62,57,48,50,29,57,26,58,38,42,6,9,56,21,5,18,56,44,30,47,39,52,15,55,36,37,47,23,37,41,30,73,39,29,63,30,26,15,13,42,60,12,46,45,59,25,27,22,32,3,30,32,46,17,39,10,47,48,45,40,57,47,37,9,27,19,26,35,44,36,11,28,45,65,36,75,46,12,44,23,47,14,57,28,32,55,27,3,16,11,40,26,70,1,39,48,14,51,46,40,58,35,50,28,63,59,12,44,15,48,44,31,25,41,49,42,45,53,48,40,24,36,29,0,44,56,33,32,61,49,32,40,36,27,69,49,42,28,47,21,36,34,47,22,67,47,51,52,61,34,46,45,22,37,15,51,47,44,42,6,24,38,41,20,23,9,10,39,25,8,39,33,58,47,61,60,49,22,28,66,36,17,24,61,44,13,38,16,49,48,74,38,24,50,43,53,39,14,43,54,13,68,30,51,52,7,46,57,56,65,20,23,49,40,11,27,25,37,21,36,19,56,31,25,32,22,35,10,46,17,24,36,33,38,49,15,43,66,34,15,11,33,47,33,67,2,30,26,42,7,56,59,29,30,53,49,26,59,12,45,36,21,14,31,70,6,16,51,27,46,21,21,44,16,32,31
v169,49,66,58,40,24,31,63,31,46,58,13,34,26,51,17,76,42,25,32,32,34,72,30,38,54,45,73,14,23,51,48,11,54,37,31,15,38,23,20,40,7,14,38,32,48,57,62,6,41,37,40,26,18,20,44,43,30,29,47,36,28,50,34,15,19,44,59,39,24,13,41,21,11,35,24,33,53,17,33,26,24,33,31,36,30,34,2,5,55,51,33,54,38,47,40,40,48,41,5,36,61,8,49,30,55,5,29,39,43,25,22,79,64,18,55,44,1,29,16,37,6,50,52,67,29,36,53,60,20,15,71,45,48,35,8,30,38,45,23,6,32,55,24,44,16,23,40,32,29,33,56,16,43,42,8,39,39,49,21,4,25,49,18,36,20,28,21,44,0,26,15,76,35,45,14,28,8,43,33,57,14,62,45,41,28,78,53,28,29,23,7,8,43,68,68,15,44,23,59,57,65,4,4,50,68,24,37,46,49,35,44,31,25,48,61,31,50,7,31,18,9,36,26,38,32,29,24,25,14,31,74,38,35,22,38,58,54,32,65,47,7,48,71,12,47,32,24,7,22,49,12,13,36,31,42,61,17,14,55,35,23,17,41,56,35,54,13,57,16,22,9,52,32,39,30,80,27,48,31,59,27,24,34,53,51,39,9,65,41,44,38,44,22,49,12,39,73,36,15,17,38,17,36,19,8,65,38,53,34,40,40,15,27,62,45,35,24,46,42,39
v170,25,40,34,40,6,39,37,21,40,40,15,28,10,65,31,50,56,33,18,46,48,46,6,12,38,53,47,28,27,25,22,15,28,51,17,35,52,17,34,14,19,40,48,16,22,31,36,32,27,11,30,2,32,14,58,47,4,35,61,38,2,24,48,11,33,18,45,13,38,19,15,35,19,15,38,17,27,31,7,26,38,47,43,14,4,44,28,21,29,31,29,34,52,55,54,24,22,55,21,50,35,30,23,16,29,27,19,53,57,37,30,53,38,32,49,28,27,9,20,19,20,44,26,41,9,50,27,34,24,37,45,59,40,49,18,44,14,57,37,26,42,29,10,18,12,37,14,46,7,7,48,30,57,16,26,25,53,23,7,22,11,23,32,16,32,20,27,56,26,0,23,50,9,19,28,16,20,29,13,31,14,36,19,35,42,52,27,42,11,9,33,34,17,42,42,29,34,19,47,31,39,22,24,56,42,18,15,36,33,49,58,45,31,48,35,45,24,29,5,8,17,50,28,12,20,39,32,5,12,45,48,52,9,36,18,32,32,6,39,21,19,42,45,18,61,12,26,33,4,63,14,39,10,9,56,35,31,28,51,29,37,19,55,30,37,28,25,31,30,36,21,66,10,53,32,54,41,22,7,41,41,10,22,41,45,23,29,39,15,54,26,30,36,63,38,13,47,26,11,9,52,13,44,11,22,39,42,27,14,54,54,33,29,36,59,35,12,60,24,53
v171,34,51,43,25,29,16,48,16,31,43,22,19,13,42,16,61,33,10,41,23,25,57,17,23,39,30,58,5,8,36,33,12,39,28,16,24,29,8,11,25,14,29,25,17,33,42,47,21,26,24,25,25,9,9,35,28,23,14,38,21,23,35,25,14,10,29,44,24,15,4,26,12,4,20,15,40,38,8,30,11,15,24,20,21,27,21,17,12,40,36,18,39,29,32,31,25,33,32,10,27,46,19,34,15,40,16,14,30,34,14,7,64,49,9,40,29,16,32,3,42,13,35,37,52,14,27,38,45,5,26,56,36,33,26,7,21,37,34,14,15,19,40,13,29,25,14,25,23,30,26,41,15,34,27,15,24,30,34,16,11,12,34,19,21,9,13,6,33,15,23,0,61,28,30,5,13,7,28,36,42,9,47,30,26,19,63,38,19,34,14,22,23,28,53,53,16,29,8,44,42,50,11,13,35,53,9,22,31,34,26,35,22,10,33,46,22,35,18,28,27,16,27,11,33,17,16,9,28,11,22,59,29,20,19,41,43,39,17,50,32,8,33,56,21,38,35,9,22,19,40,13,28,23,32,33,46,20,11,40,20,14,4,32,41,20,39,2,42,7,13,6,43,17,30,15,65,18,33,16,44,18,33,19,38,36,24,18,50,34,31,23,29,13,40,27,26,58,21,20,16,29,26,21,12,7,50,23,38,37,31,31,22,12,47,36,20,11,37,27,30
v172,27,18,18,36,52,45,25,45,30,18,65,42,50,45,77,8,38,51,48,56,64,4,46,38,22,31,13,66,53,25,28,65,34,43,45,85,52,53,56,36,69,90,38,44,36,31,22,82,35,39,36,50,70,56,38,33,46,47,35,40,48,26,62,61,71,32,17,37,68,63,35,55,65,41,62,47,23,61,43,50,58,47,45,40,46,42,78,71,33,25,43,22,64,29,62,36,28,49,71,42,21,80,27,46,31,77,47,41,59,51,54,5,18,68,21,32,77,47,60,49,70,26,24,9,47,46,31,16,56,87,5,33,28,43,68,58,44,31,71,76,44,25,52,32,62,67,36,60,47,43,20,76,47,34,76,37,57,27,55,72,51,27,80,40,56,48,55,32,76,50,61,0,41,31,64,48,68,33,43,23,62,14,31,35,68,8,23,54,47,53,83,84,35,8,20,77,32,53,17,25,21,72,74,26,8,52,39,30,27,41,42,71,51,28,15,65,32,79,45,58,67,54,50,40,44,47,52,51,62,45,12,48,41,80,48,18,22,44,17,29,69,28,17,68,45,44,52,83,54,37,64,89,40,45,52,15,81,72,21,41,57,59,53,20,41,30,63,19,64,54,67,36,44,49,46,6,65,28,45,17,75,58,42,23,25,37,79,11,41,32,38,32,74,39,88,37,3,40,61,59,58,63,40,57,68,11,38,23,44,38,48,83,49,20,53,41,52,48,34,63
