,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v165,54,14,22,33,24,48,62,14,24,45,8,40,37,62,13,51,60,17,20,25,39,23,6,8,21,29,14,64,19,61,43,11,12,19,6,32,9,16,43,39,11,59,37,20,4,60,58,60,44,11,55,31,28,44,23,34,21,37,52,30,29,6,48,56,20,6,36,36,10,20,39,49,25,28,9,7,58,36,36,17,41,19,15,22,22,19,35,41,47,41,9,26,18,24,20,34,30,60,32,4,43,18,38,11,46,26,25,36,16,17,50,34,43,26,10,17,23,55,40,16,11,5,43,39,30,31,9,34,24,54,52,18,47,22,28,40,28,11,56,20,19,34,18,17,28,43,6,11,34,14,33,18,40,27,20,27,13,28,57,21,32,38,38,25,0,31,23,51,12,12,33,45,13,38,14,52,55,22,56,48,40,54,56,13,19,32,27,19,17,16,59,12,15,16,37,11,39,41,56,16,28,29,32,43,41,42,47,23,27,15,19,42,24,37,47,31,48,61,29,42,13,14,36,18,24,26,14,16,46,36,16,26,21,56,59,25,7,21,39,39,36,26,18,11,26,25,17,66,21,43,33,47,25,22,6,19,46,20,35,34,52,13,31,16,17,49,44,24,40,14,20,34,47,28,27,38,13,35,51,44,46,19,13,36,17,14,41,60,3,50,42,12,39,33,26,33,29,28,9,35,52,39,14,28,31,29,42,32,57,36,24,44,55,9,48,17,63,62,47,24
v166,77,39,13,56,47,17,85,33,23,44,23,49,60,31,34,48,31,16,51,6,34,8,25,31,44,30,41,37,50,38,18,34,23,50,31,55,40,39,66,62,34,44,60,23,29,45,41,37,67,34,26,20,51,67,54,41,30,44,75,53,52,35,71,43,25,29,59,59,27,27,36,72,20,21,28,38,47,57,59,30,64,50,18,45,45,50,54,64,70,38,22,37,41,47,35,45,61,29,55,33,66,15,7,34,69,15,6,9,33,14,73,57,66,15,21,26,54,24,21,15,36,36,66,16,25,54,38,57,41,41,75,21,70,19,51,23,51,26,39,51,42,17,19,28,23,46,33,28,55,33,56,37,13,50,17,50,30,59,40,44,11,49,11,50,31,0,10,22,27,43,26,68,20,61,35,75,78,45,79,71,11,35,27,44,42,51,20,14,48,39,42,43,38,29,60,36,62,64,25,29,35,14,55,66,64,43,70,54,22,38,48,65,25,60,20,54,71,40,52,65,44,45,55,31,47,57,19,21,69,59,15,49,12,79,82,48,26,44,62,58,19,49,41,40,29,48,14,35,44,58,56,52,48,41,37,42,55,51,24,53,53,44,40,47,40,30,53,47,17,37,29,33,26,51,34,9,26,56,52,67,23,42,36,59,24,17,50,83,30,73,37,37,62,46,49,18,14,51,40,14,25,62,17,51,18,52,65,13,30,35,37,67,34,30,33,32,34,43,56,47
v167,67,31,9,46,37,25,75,23,15,34,15,39,50,39,26,38,37,8,43,4,24,8,17,21,34,20,33,41,42,38,20,24,15,42,23,45,32,29,56,52,24,36,50,15,21,37,35,37,57,26,32,10,41,57,46,31,20,34,65,43,42,27,61,33,17,19,49,49,19,17,26,62,12,11,20,30,37,47,49,22,54,42,10,35,35,42,44,54,60,28,14,27,31,37,25,35,53,37,45,25,56,7,15,26,59,5,8,13,23,6,63,47,56,13,13,18,46,32,17,7,28,28,56,16,15,44,30,47,31,31,65,13,60,11,41,17,41,16,33,43,32,11,11,20,13,36,25,20,45,25,46,27,17,40,9,40,20,51,34,34,9,39,15,42,23,10,0,28,17,35,16,58,10,51,25,65,68,35,69,61,17,31,33,36,32,41,10,4,40,29,36,35,30,21,50,28,52,54,33,19,25,6,45,56,54,33,60,46,12,28,40,55,15,50,24,44,61,38,42,55,36,37,45,21,37,49,11,11,59,49,7,39,8,69,72,38,16,34,52,48,13,39,31,32,19,38,6,43,34,48,46,42,38,31,29,32,45,43,14,43,43,36,30,39,30,26,43,37,17,27,19,23,24,41,24,15,16,46,42,57,23,32,26,49,14,9,40,73,22,63,27,29,52,36,39,10,16,41,32,12,29,52,9,41,8,42,55,19,34,25,27,57,32,22,25,22,40,39,46,37
v168,55,59,33,34,65,5,63,37,43,22,43,27,38,11,54,26,9,36,71,26,12,28,45,47,44,22,61,15,70,16,8,48,43,70,51,33,60,55,52,40,46,22,38,43,49,23,19,15,45,54,4,20,29,45,74,19,30,22,53,31,30,55,49,21,45,45,37,43,47,31,14,50,40,23,48,58,25,35,53,50,42,70,38,55,59,70,32,42,48,16,42,25,53,31,31,23,81,9,33,53,44,35,15,54,47,25,26,15,35,34,51,55,44,35,41,46,74,4,11,35,56,56,50,12,21,56,58,35,27,19,53,41,48,39,39,11,35,40,17,71,54,17,39,48,23,24,53,48,33,53,56,33,11,54,37,66,38,79,18,52,19,27,13,70,51,22,28,0,39,63,18,46,38,53,37,53,56,43,57,49,11,13,5,64,58,29,24,32,68,41,20,63,58,49,38,56,40,42,5,35,23,22,49,44,42,21,48,74,24,44,68,45,27,44,4,32,49,18,30,43,64,65,33,33,47,77,39,35,47,37,35,43,32,57,60,32,44,60,48,36,15,47,47,60,25,62,34,15,30,36,50,30,52,29,57,60,33,71,16,31,31,64,20,67,56,8,31,49,11,55,31,17,4,29,24,13,38,34,30,45,5,56,40,37,34,37,28,61,50,51,15,57,40,24,41,18,34,47,60,16,3,46,37,33,20,44,43,33,8,15,27,45,12,50,11,34,12,21,34,27
v169,50,20,26,29,26,36,58,6,28,33,6,28,33,50,17,39,48,21,32,21,27,25,6,8,17,17,22,52,31,49,31,9,16,31,12,28,21,16,39,35,7,47,33,24,10,48,46,48,40,15,43,19,24,40,35,22,9,25,48,26,25,16,44,44,24,6,32,32,14,8,27,45,29,16,13,19,46,30,32,21,37,31,19,18,20,31,27,37,43,29,11,14,14,20,8,22,42,48,28,14,39,22,26,15,42,14,25,24,6,15,46,30,39,30,6,21,35,43,28,20,17,17,39,27,18,27,19,30,14,42,48,22,43,26,24,28,24,1,44,32,15,22,22,21,16,31,14,15,28,18,29,10,28,23,24,27,3,40,45,17,20,26,26,31,12,27,17,39,0,24,21,41,7,34,8,48,51,18,52,44,28,42,44,25,19,24,15,13,29,12,47,24,19,20,33,17,35,37,44,4,16,17,28,39,37,30,43,35,15,11,29,38,12,33,35,27,44,49,25,38,25,26,28,6,20,38,18,6,42,32,12,22,25,52,55,21,5,21,35,31,24,22,14,21,14,23,21,54,17,31,29,35,21,14,18,21,34,32,23,26,40,25,19,28,17,37,32,20,28,16,8,22,35,24,15,26,1,29,39,40,34,17,9,32,5,18,29,56,11,46,30,18,35,21,22,21,33,24,21,23,40,35,16,24,19,25,38,36,45,24,12,40,43,13,36,5,51,50,35,20
v170,52,12,30,43,22,60,60,26,26,57,20,52,43,74,15,63,72,27,8,37,51,35,18,16,19,41,12,76,13,73,55,15,20,15,12,36,7,14,41,47,17,71,35,22,14,72,70,72,42,9,67,43,36,48,11,46,33,49,50,34,33,8,46,68,22,18,46,34,16,32,51,47,27,40,15,5,70,48,34,19,53,17,25,20,20,7,47,39,45,53,21,38,16,32,32,46,18,72,44,10,41,28,50,13,48,38,37,48,28,29,48,32,41,28,22,19,11,67,52,28,9,7,41,51,42,29,7,32,36,66,50,22,45,24,26,52,28,23,68,14,17,46,24,19,40,55,10,15,46,16,31,30,52,25,26,25,25,16,69,19,44,50,50,23,12,43,35,63,24,0,45,43,25,36,26,50,53,20,54,46,52,66,68,9,17,44,39,31,5,22,71,2,13,18,35,13,37,43,68,28,40,41,30,41,47,54,45,11,39,19,17,40,36,35,59,41,46,73,39,46,1,2,48,30,22,14,24,28,44,34,28,24,31,54,57,31,19,19,37,51,48,24,16,9,38,23,29,78,33,55,31,59,23,34,8,17,58,8,47,46,64,5,43,8,15,61,56,22,52,12,32,46,59,40,39,50,25,47,63,42,58,17,23,48,29,26,53,58,13,48,54,10,51,45,24,45,31,26,5,47,64,37,26,30,43,27,40,34,69,48,36,50,67,13,60,29,75,74,59,36
v171,51,41,25,30,47,15,59,19,27,18,25,23,34,29,36,22,27,20,53,20,8,24,27,29,26,4,43,31,52,28,10,30,25,52,33,29,42,37,40,36,28,26,34,25,31,27,25,27,41,36,22,6,25,41,56,15,12,18,49,27,26,37,45,23,27,27,33,33,29,13,10,46,28,5,30,40,25,31,35,32,38,52,20,37,41,52,28,38,44,12,24,11,35,21,13,19,63,27,29,35,40,21,19,36,43,11,24,17,17,16,47,37,40,29,23,28,56,22,7,19,38,38,40,10,3,38,40,31,15,21,49,23,44,25,25,7,25,22,23,53,36,9,21,30,5,20,35,30,29,35,38,15,13,36,23,48,20,61,24,34,15,23,15,52,33,26,16,18,21,45,0,42,20,35,19,49,52,25,53,45,15,21,23,46,40,25,6,14,50,23,26,45,40,31,34,38,36,38,23,17,9,12,31,40,38,17,44,56,6,26,50,39,9,34,14,28,45,28,26,39,46,47,29,15,29,59,21,17,43,33,17,25,24,53,56,22,26,42,36,32,7,29,29,42,7,44,20,33,18,32,32,26,34,15,39,42,29,53,2,27,27,46,14,49,38,16,27,31,9,37,13,7,14,25,8,17,20,30,26,41,13,38,22,33,16,19,24,57,32,47,11,39,36,20,23,8,32,29,42,12,19,36,19,25,8,26,39,35,24,9,11,41,22,32,15,16,30,29,30,21
v172,9,31,67,12,35,51,17,35,69,24,47,19,10,41,58,30,39,62,41,62,34,66,47,37,24,38,31,43,40,40,50,34,57,40,39,13,36,29,22,14,34,38,8,65,49,39,37,39,9,34,42,48,17,15,44,27,38,24,7,15,16,51,17,35,65,39,13,13,55,41,32,4,70,47,54,44,37,15,23,62,20,40,60,25,29,40,14,4,6,30,52,31,27,21,33,23,51,39,13,41,8,63,61,56,15,53,66,59,35,56,7,25,2,71,47,62,44,44,47,61,34,40,20,52,43,26,36,11,27,33,11,63,14,67,17,45,17,42,35,41,26,51,63,62,45,22,51,56,13,59,26,31,55,24,65,36,38,49,36,24,57,19,57,40,45,68,58,46,41,43,42,0,48,23,33,9,10,23,11,9,57,33,41,34,28,17,48,54,42,29,38,41,30,61,8,56,6,10,43,39,33,54,19,4,14,25,4,44,46,30,38,15,43,14,48,14,15,40,16,13,44,43,15,37,21,47,59,47,7,9,53,19,66,11,14,20,42,30,18,18,49,19,27,34,39,32,62,45,24,22,20,26,22,27,51,30,25,41,44,15,31,48,28,37,28,38,23,21,51,31,39,35,42,17,34,59,42,14,30,3,45,26,32,15,44,59,20,15,48,11,31,33,18,22,19,50,74,17,38,54,43,16,57,17,50,16,3,77,38,33,31,17,34,54,35,36,42,41,26,21
v173,57,21,19,36,27,35,65,13,21,32,5,29,40,49,16,38,47,14,33,14,26,18,7,11,24,16,23,51,32,48,30,14,9,32,13,35,22,19,46,42,14,46,40,17,11,47,45,47,47,16,42,18,31,47,36,21,10,24,55,33,32,17,51,43,17,9,39,39,9,7,26,52,22,15,10,20,45,37,39,14,44,32,12,25,25,32,34,44,50,28,4,17,21,27,15,25,43,47,35,15,46,15,25,16,49,13,18,23,13,8,53,37,46,23,3,14,36,42,27,13,18,18,46,26,17,34,20,37,21,41,55,15,50,19,31,27,31,6,43,33,22,21,15,14,15,30,15,10,35,15,36,17,27,30,17,30,10,41,44,24,19,29,25,32,13,20,10,38,7,25,20,48,0,41,15,55,58,25,59,51,27,41,43,26,22,31,14,6,30,19,46,25,20,13,40,18,42,44,43,9,15,16,35,46,44,29,50,36,14,18,30,45,11,40,34,34,51,48,32,45,26,27,35,11,27,39,11,3,49,39,5,29,18,59,62,28,6,24,42,38,23,29,21,22,13,28,14,53,24,38,36,34,28,21,19,22,35,33,22,33,39,26,20,29,20,36,33,27,27,17,9,21,34,31,14,25,6,36,38,47,33,22,16,39,4,11,30,63,12,53,29,19,42,26,29,20,26,31,22,22,39,42,9,31,18,32,45,29,44,23,17,47,42,12,35,12,50,49,36,27
v174,22,24,60,33,14,50,24,28,62,47,40,42,33,64,51,53,62,55,32,55,41,59,40,30,17,31,24,66,23,63,45,27,50,21,32,26,29,22,5,37,27,61,21,58,42,62,60,62,14,27,57,41,26,38,25,36,31,39,20,24,23,44,10,58,58,32,36,10,48,34,41,27,63,40,47,37,60,38,2,55,43,19,53,16,16,31,37,23,29,43,45,28,20,22,26,36,28,62,34,34,15,56,54,49,38,46,59,52,28,49,16,4,21,64,40,55,27,57,42,54,27,33,5,45,36,7,29,18,26,56,14,56,9,60,14,42,18,35,58,22,19,44,56,55,38,45,44,49,36,52,5,24,48,11,58,13,31,26,59,17,50,40,50,17,38,61,51,53,34,36,35,23,41,0,26,14,23,16,18,14,50,56,58,27,19,34,41,47,35,22,61,34,23,54,17,49,23,33,58,32,30,47,6,19,37,44,27,31,39,23,19,8,36,9,49,31,10,63,29,36,37,36,38,30,14,28,52,40,30,16,46,12,59,22,21,21,35,17,5,41,42,12,20,27,32,13,55,68,23,45,5,49,13,24,44,19,48,30,37,36,54,41,33,28,21,51,46,14,44,24,32,36,49,30,29,52,35,37,53,26,48,19,25,38,37,52,43,22,41,12,44,26,41,35,12,43,67,10,31,47,54,7,50,20,43,9,20,70,59,38,26,40,57,47,50,29,65,64,49,26
v175,42,22,34,21,28,34,50,2,36,31,14,26,25,48,25,37,46,29,34,29,25,33,14,10,9,15,24,50,33,47,29,11,24,33,14,20,23,18,31,27,9,45,25,32,16,46,44,46,32,17,41,17,16,32,37,20,7,23,40,18,17,18,36,42,32,8,24,24,22,8,25,37,37,14,21,21,44,22,24,29,29,33,27,18,22,33,21,29,35,27,19,12,16,12,6,20,44,46,20,16,31,30,28,23,34,20,33,26,2,23,38,22,31,38,14,29,37,41,26,28,19,19,31,25,16,19,21,22,10,40,40,30,35,34,16,26,16,9,42,34,17,20,30,29,14,29,18,23,20,26,21,4,26,17,32,29,5,42,43,15,24,24,24,33,14,35,25,37,8,26,19,33,15,26,0,40,43,10,44,36,26,40,42,27,21,18,15,21,31,4,45,26,21,28,25,23,27,29,42,6,14,21,20,31,29,28,35,37,13,7,31,30,10,25,33,19,36,47,17,30,27,28,22,4,12,40,26,14,34,24,20,14,33,44,47,13,9,23,27,25,22,14,10,23,12,25,29,52,9,29,21,33,15,8,20,23,32,34,21,20,38,27,17,30,19,35,30,12,26,18,6,20,33,16,13,26,9,21,37,32,32,19,3,24,11,26,27,48,15,38,28,20,27,19,14,19,41,16,23,21,38,27,24,16,17,17,30,44,43,22,10,32,41,21,34,3,49,48,33,12
v176,8,38,74,19,28,58,10,42,76,33,54,28,19,50,65,39,48,69,46,69,41,73,54,44,31,45,38,52,37,49,57,41,64,35,46,20,43,36,13,23,41,47,15,72,56,48,46,48,8,41,49,55,24,24,39,34,45,31,6,22,23,58,8,44,72,46,22,16,62,48,39,13,77,54,61,51,46,24,16,69,29,33,67,30,30,45,23,11,15,37,59,38,34,28,40,30,42,48,20,48,9,70,68,63,24,60,73,66,42,63,2,18,9,78,54,69,41,51,54,68,41,47,11,59,50,21,43,18,34,42,2,70,5,74,24,52,24,49,44,36,33,58,70,69,52,31,58,63,22,66,19,38,62,25,72,27,45,40,45,31,64,26,64,31,52,75,65,53,48,50,49,9,55,14,40,0,9,30,4,4,64,42,48,41,33,24,55,61,49,36,47,48,37,68,15,63,13,19,50,46,40,61,20,9,23,32,13,45,53,37,33,10,50,15,55,21,6,49,23,22,51,50,24,44,28,42,66,54,16,16,60,26,73,8,7,27,49,31,13,27,56,26,34,41,46,27,69,54,31,31,19,35,27,34,58,33,34,44,51,22,40,55,35,42,35,45,32,28,58,38,46,42,49,24,41,66,49,23,39,12,52,33,39,24,51,66,29,8,55,2,38,40,27,29,26,57,81,24,45,61,50,13,64,24,57,23,10,84,45,40,38,26,43,61,42,43,51,50,35,28
v177,1,41,77,22,35,61,7,45,79,34,57,29,18,47,68,30,47,72,49,72,44,76,57,47,34,48,41,43,40,40,60,44,67,40,49,23,46,39,22,16,44,38,18,75,59,39,37,41,11,44,52,58,27,15,44,37,48,34,3,25,26,61,17,35,75,49,19,19,65,51,42,6,80,57,64,54,37,21,23,72,20,40,70,33,33,48,24,14,8,40,62,41,37,31,43,33,51,49,23,51,12,73,71,66,15,63,76,69,45,66,7,25,12,81,57,72,44,54,57,71,44,50,20,62,53,26,46,21,37,37,11,73,14,77,27,55,27,52,39,41,36,61,73,72,55,32,61,66,23,69,26,41,65,28,75,36,48,49,38,34,67,29,67,40,55,78,68,56,51,53,52,10,58,23,43,9,0,33,5,9,67,43,51,44,36,27,58,64,52,39,38,51,40,71,18,66,16,14,53,49,43,64,23,12,14,35,8,48,56,40,38,15,53,18,58,24,15,40,26,13,54,53,23,47,31,47,69,57,9,19,63,29,76,1,6,30,52,34,18,20,59,29,37,44,49,32,72,45,34,22,22,26,30,37,61,36,25,47,54,25,31,58,38,45,38,48,25,31,61,41,49,45,52,27,44,69,52,22,30,11,55,36,42,19,54,69,28,5,58,11,41,43,18,32,29,60,84,27,48,64,53,16,67,27,60,26,13,87,48,43,41,17,44,64,45,46,44,41,26,31
v178,32,16,44,23,22,40,40,12,46,37,24,32,23,54,35,43,52,39,28,39,31,43,24,14,1,21,18,56,27,53,35,11,34,27,16,16,17,12,21,27,11,51,15,42,26,52,50,52,22,11,47,25,16,28,31,26,15,29,30,14,13,28,26,48,42,16,26,14,32,18,31,27,47,24,31,21,50,28,14,39,33,27,37,12,16,27,27,19,25,33,29,18,10,12,12,26,38,52,24,18,21,40,38,33,28,30,43,36,12,33,28,12,21,48,24,39,31,47,32,38,13,17,21,31,22,13,15,12,16,46,30,40,25,44,6,32,8,19,48,28,11,28,40,39,22,35,28,33,26,36,13,10,32,11,42,23,15,36,49,9,34,30,34,27,22,45,35,43,18,20,25,23,25,16,10,30,33,0,34,26,34,46,48,21,15,24,25,31,25,6,51,20,15,38,15,33,17,23,48,16,20,31,10,21,27,34,25,31,23,7,25,20,20,15,39,21,26,53,19,26,21,22,28,14,4,34,36,24,24,14,30,4,43,34,37,11,19,17,17,31,28,4,4,17,18,19,39,58,13,35,11,39,9,14,28,17,38,28,27,26,44,25,23,24,13,41,36,6,32,12,16,26,39,20,19,36,19,27,43,22,38,13,9,28,21,36,33,38,25,28,34,14,31,25,4,27,51,6,17,31,44,17,34,10,27,7,20,54,49,28,16,30,47,31,40,13,55,54,39,16
v179,4,42,78,23,32,62,6,46,80,35,58,30,19,48,69,35,48,73,50,73,45,77,58,48,35,49,42,48,41,45,61,45,68,39,50,24,47,40,17,19,45,43,19,76,60,44,42,44,12,45,53,59,28,20,43,38,49,35,4,26,27,62,12,40,76,50,20,20,66,52,43,9,81,58,65,55,42,22,20,73,25,37,71,34,34,49,25,15,11,41,63,42,38,32,44,34,46,50,24,52,13,74,72,67,20,64,77,70,46,67,6,22,13,82,58,73,45,55,58,72,45,51,15,63,54,25,47,22,38,38,6,74,9,78,28,56,28,53,40,40,37,62,74,73,56,33,62,67,24,70,23,42,66,29,76,31,49,44,41,35,68,30,68,35,56,79,69,57,52,54,53,11,59,18,44,4,5,34,0,8,68,44,52,45,37,28,59,65,53,40,43,52,41,72,19,67,17,15,54,50,44,65,24,13,19,36,9,49,57,41,37,14,54,19,59,25,10,45,27,18,55,54,24,48,32,46,70,58,12,20,64,30,77,4,3,31,53,35,17,23,60,30,38,45,50,31,73,50,35,27,23,31,31,38,62,37,30,48,55,26,36,59,39,46,39,49,28,32,62,42,50,46,53,28,45,70,53,23,35,12,56,37,43,20,55,70,29,4,59,6,42,44,23,33,30,61,85,28,49,65,54,17,68,28,61,27,14,88,49,44,42,22,45,65,46,47,47,46,31,32
v180,8,34,70,19,26,54,14,38,72,33,50,28,19,50,61,39,48,65,42,65,37,69,50,40,27,41,34,52,33,49,53,37,60,31,42,16,39,32,13,23,37,47,11,68,52,48,46,48,4,37,45,51,20,24,35,30,41,27,6,18,19,54,8,44,68,42,22,12,58,44,35,13,73,50,57,47,46,24,14,65,29,31,63,26,26,41,23,9,15,33,55,34,30,24,36,26,42,48,20,44,5,66,64,59,24,56,69,62,38,59,2,16,7,74,50,65,37,47,50,64,37,43,11,55,46,17,39,14,30,42,4,66,5,70,20,48,20,45,44,32,29,54,66,65,48,31,54,59,22,62,17,34,58,21,68,27,41,40,45,27,60,26,60,31,48,71,61,49,44,46,45,9,51,14,36,4,9,26,8,0,60,42,44,37,29,20,51,57,45,32,47,44,33,64,11,59,9,19,46,42,36,57,16,5,23,30,13,41,49,33,29,6,46,11,51,17,6,49,19,22,47,46,24,40,24,38,62,50,16,12,56,22,69,8,11,23,45,27,9,27,52,22,30,37,42,23,65,54,27,31,15,35,23,30,54,29,34,40,47,22,40,51,31,38,31,41,32,24,54,34,42,38,45,20,37,62,45,23,39,12,48,29,35,24,47,62,29,12,51,2,34,36,27,25,22,53,77,20,41,57,46,9,60,20,53,19,6,80,45,36,34,26,43,57,38,39,51,50,35,24
v181,66,48,22,45,54,8,74,26,32,33,32,38,49,22,43,37,20,25,60,15,23,17,34,36,33,19,50,26,59,27,7,37,32,59,40,44,49,44,55,51,35,33,49,32,38,34,30,26,56,43,15,9,40,56,63,30,19,33,64,42,41,44,60,32,34,34,48,48,36,20,25,61,29,12,37,47,36,46,48,39,53,59,27,44,48,59,43,53,59,27,31,26,42,36,24,34,70,20,44,42,55,24,4,43,58,14,15,4,24,23,62,46,55,24,30,35,63,15,10,24,45,45,55,5,14,45,47,46,30,30,64,30,59,28,40,12,40,29,28,60,43,6,28,37,12,35,42,37,44,42,45,26,2,43,26,55,27,68,29,41,8,38,2,59,40,11,17,11,28,52,15,57,27,50,26,64,67,34,68,60,0,24,16,53,47,40,13,21,57,30,31,52,47,38,49,45,51,53,16,24,24,11,44,55,53,32,59,63,13,33,57,54,16,49,9,43,60,29,41,54,53,54,44,22,36,66,28,24,58,48,24,38,21,68,71,37,33,49,51,47,8,38,36,49,18,51,23,26,33,47,45,41,41,30,46,49,44,60,13,42,42,53,29,56,45,19,42,38,6,44,20,22,15,40,23,2,27,45,41,56,12,45,29,48,23,26,39,72,39,62,26,46,51,35,38,7,23,40,49,5,14,51,26,40,9,41,54,22,19,24,26,56,23,39,22,23,23,32,45,36
v182,42,62,36,23,68,18,50,40,46,9,46,14,25,8,57,13,6,39,74,29,15,33,48,50,47,25,64,10,73,7,17,51,46,73,54,30,63,58,55,27,49,9,35,46,52,10,6,6,42,57,9,23,30,32,77,20,33,17,40,32,33,58,50,8,48,48,24,46,50,34,15,37,43,26,51,61,12,22,56,53,29,73,41,58,62,73,19,33,35,13,45,28,56,34,34,20,84,6,22,56,41,38,28,57,34,28,33,26,38,37,40,58,35,38,44,49,77,11,14,38,59,59,53,19,24,59,61,38,30,6,44,44,47,42,42,14,38,43,4,74,57,20,42,51,26,11,56,51,20,56,59,36,22,57,40,69,41,82,5,55,24,16,24,73,54,35,31,13,42,66,21,33,41,56,40,42,43,46,44,42,24,0,8,67,61,22,27,35,71,44,7,66,61,52,39,59,33,29,10,38,26,25,52,37,29,12,35,77,27,47,71,48,30,47,15,25,48,7,27,30,67,68,20,36,50,80,42,38,34,40,38,46,35,44,47,35,47,63,51,23,18,50,50,63,28,65,37,12,33,23,53,17,55,32,60,63,20,74,19,20,18,67,23,70,59,5,18,52,18,58,34,20,9,26,27,26,41,21,17,32,12,59,43,24,37,40,15,48,53,44,12,60,27,21,44,21,41,50,63,21,10,49,40,36,23,47,36,44,5,18,30,32,1,53,6,37,9,8,21,30
v183,50,64,38,29,70,10,58,42,48,17,48,22,33,6,59,21,4,41,76,31,17,33,50,52,49,27,66,10,75,11,13,53,48,75,56,32,65,60,57,35,51,17,37,48,54,18,14,10,44,59,1,25,32,40,79,22,35,19,48,34,35,60,52,16,50,50,32,48,52,36,17,45,45,28,53,63,20,30,58,55,37,75,43,60,64,75,27,37,43,15,47,30,58,36,36,22,86,4,28,58,43,40,20,59,42,30,31,20,40,39,46,60,39,40,46,51,79,3,16,40,61,61,55,17,26,61,63,40,32,14,48,46,49,44,44,16,40,45,12,76,59,22,44,53,28,19,58,53,28,58,61,38,16,59,42,71,43,84,13,57,24,22,18,75,56,27,33,5,44,68,23,41,43,58,42,48,51,48,52,44,16,8,0,69,63,24,29,37,73,46,15,68,63,54,41,61,35,37,2,40,28,27,54,39,37,16,43,79,29,49,73,50,32,49,9,27,50,13,29,38,69,70,28,38,52,82,44,40,42,42,40,48,37,52,55,37,49,65,53,31,20,52,52,65,30,67,39,10,35,31,55,25,57,34,62,65,28,76,21,26,26,69,25,72,61,7,26,54,16,60,36,22,9,28,29,18,43,29,25,40,10,61,45,32,39,42,23,56,55,46,14,62,35,23,46,23,39,52,65,21,4,51,42,38,25,49,38,38,3,20,32,40,7,55,8,39,7,16,29,32
v184,43,5,33,44,13,61,51,27,35,58,21,53,44,75,24,64,73,28,7,38,52,36,19,17,20,42,3,77,6,74,56,16,23,6,13,37,4,9,32,48,18,72,32,31,15,73,71,73,33,10,68,44,37,49,10,47,34,50,41,35,34,17,37,69,31,19,47,25,21,33,52,38,36,41,20,10,71,49,25,28,54,8,26,11,11,6,48,34,40,54,22,39,11,33,33,47,17,73,45,11,32,29,51,22,49,39,38,49,29,30,39,23,32,37,23,28,10,68,53,29,8,8,32,52,43,20,6,29,37,67,41,29,36,33,25,53,29,24,69,7,10,47,29,28,41,56,17,22,47,25,22,31,53,16,31,16,26,15,70,12,45,51,51,14,13,44,36,64,25,9,46,34,26,27,27,41,44,21,45,37,53,67,69,0,8,45,40,32,8,23,72,7,6,27,28,22,34,44,69,29,41,42,21,32,48,55,38,10,40,20,8,31,37,26,60,42,37,74,40,47,10,9,49,31,17,13,25,29,41,27,29,21,32,45,48,32,20,10,28,52,49,17,17,4,39,14,30,79,34,56,22,60,14,35,17,8,59,7,48,47,65,14,44,3,8,62,57,15,53,9,33,47,60,41,40,51,26,48,64,37,59,8,24,49,30,27,54,49,14,39,55,7,52,46,23,46,40,17,4,48,65,28,27,31,44,20,31,43,70,49,37,51,68,20,61,30,76,75,60,37
