,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v154,15,32,50,20,18,46,25,30,25,36,46,16,47,10,22,10,42,21,43,49,22,30,21,25,46,39,26,35,26,35,26,35,38,44,13,52,10,41,39,48,56,31,24,22,44,10,37,26,43,44,42,19,22,34,24,24,37,24,10,34,15,15,23,26,43,29,23,14,9,43,52,6,45,31,26,45,35,45,25,50,23,28,48,20,46,30,30,41,50,23,36,54,32,33,8,14,50,25,20,7,40,28,30,10,15,16,35,33,62,23,19,42,49,27,21,11,7,30,12,20,26,29,41,34,7,29,2,28,12,33,7,30,47,15,19,58,33,23,52,37,13,30,29,10,41,19,24,39,23,27,19,19,3,0,21,27,23,30,49,24,24,22,26,37,49,5,8,28,12,20,53,27,16,49,39,54,41,20,11,23,34,15,9,23,23,23,26,30,15,29,31,15,32,24,43,12,9,18,42,14,32,29,40,12,13,10,39,55,53,12,15,6,64,20,28,15,55,39,37,15,35,25,38,24,48,45,23,26,22,32,27,23,29,20,54,17,35,24,51,17,38,40,25,7,27,38,47,29,13,38,26,13,20,35,21,50,19,50,22,5,31,44,32,39,30,4,28,32,56,19,28,34,20,30,18,34,11,21,3,36,23,49,13,28,20,31,38,37,13,49,12,26,25,55,42,63,29,43,47,50,18,7,44,38,23,23,13,28,20,12,30,9,22,23,20,20,48,25,47,16
v155,30,17,41,41,39,67,4,31,38,21,31,15,32,31,17,17,63,38,44,70,43,51,2,10,53,60,41,28,15,20,37,56,59,29,28,37,31,62,60,69,77,38,45,35,65,11,58,7,46,53,47,4,43,55,45,45,58,45,25,53,36,36,44,45,64,50,14,23,24,28,73,23,30,20,11,52,56,66,32,71,8,49,69,41,31,15,15,32,39,8,57,75,53,22,27,15,35,42,41,28,25,13,41,25,14,37,56,52,83,4,40,63,70,34,42,14,28,51,33,41,47,8,48,19,28,8,19,49,25,54,14,15,32,36,24,79,54,38,47,40,28,9,8,13,62,34,43,60,44,26,34,4,22,21,0,6,32,51,34,45,45,21,41,58,70,22,15,7,33,25,38,48,31,34,60,41,26,5,26,38,47,12,12,30,6,10,47,51,12,14,52,20,27,7,64,21,24,39,63,19,17,50,25,33,34,31,60,76,38,27,6,27,49,41,7,20,76,32,22,30,20,46,59,45,33,38,44,47,13,47,48,44,50,41,39,38,56,45,72,38,29,53,4,22,48,57,42,50,18,59,47,28,35,20,36,43,40,71,9,26,52,65,17,60,51,21,43,11,43,38,43,23,19,9,5,25,22,42,20,57,44,34,10,7,41,40,27,28,34,36,9,25,46,40,63,48,44,64,68,35,3,24,37,59,38,42,32,49,7,23,35,28,43,28,35,35,69,10,46,35
v156,34,19,47,47,45,73,2,37,44,23,37,13,34,37,23,23,69,44,50,76,49,57,6,8,59,66,43,34,21,26,43,62,65,31,34,39,37,68,66,75,83,44,51,41,71,17,64,5,52,59,53,10,49,61,51,51,64,51,29,59,42,42,50,51,70,56,20,29,24,30,79,29,32,26,13,58,62,72,38,77,10,55,75,47,33,17,17,38,45,14,63,81,59,28,33,13,37,48,47,34,27,15,47,23,20,43,62,58,89,6,46,69,76,40,48,16,34,57,39,47,53,6,54,23,34,8,25,55,31,60,20,17,34,42,30,85,60,40,53,46,34,3,2,19,68,32,49,66,50,32,40,8,28,27,6,0,38,57,36,51,51,27,45,64,76,28,19,9,39,31,40,54,29,36,66,47,32,9,24,36,53,18,18,36,4,8,53,57,12,16,58,26,33,5,70,27,22,45,69,17,19,56,29,39,40,37,66,82,40,29,12,33,51,47,5,18,82,38,24,28,22,52,65,51,37,44,50,53,11,53,54,50,56,47,41,44,62,51,78,44,35,59,2,26,54,63,48,56,16,65,53,26,39,22,34,49,46,77,7,32,58,71,19,66,57,27,49,5,49,44,41,29,25,9,11,31,20,48,26,63,50,38,16,1,47,46,33,34,40,42,15,31,52,42,69,50,44,70,74,41,9,30,43,65,36,48,38,55,13,29,41,34,49,34,33,33,75,12,52,41
v157,38,21,27,9,39,35,36,7,6,27,23,27,24,17,15,15,31,6,20,38,11,19,32,36,23,28,49,12,17,12,5,26,31,21,10,29,21,30,28,37,45,8,37,3,33,21,26,37,20,21,19,28,15,23,13,15,30,13,33,21,20,8,44,13,32,18,18,9,32,20,41,17,22,12,29,22,24,34,2,39,28,41,37,29,23,27,23,18,27,24,25,43,21,10,31,25,27,10,13,28,19,29,9,33,18,35,24,20,51,34,34,31,38,4,12,22,26,19,11,27,17,40,18,15,16,40,21,17,11,26,22,29,24,32,8,47,22,46,29,14,36,41,40,19,30,42,47,28,32,6,4,30,20,23,32,38,0,27,26,13,45,11,49,32,38,28,23,39,23,7,30,20,39,26,28,31,18,29,34,46,15,20,20,2,34,34,15,21,26,24,20,12,9,35,32,11,32,25,31,27,25,30,17,19,28,29,28,44,30,35,26,19,41,33,39,28,44,16,16,38,22,14,27,43,25,22,18,19,33,15,16,12,36,31,31,10,24,13,40,36,15,21,36,30,18,25,24,20,26,27,15,36,43,28,44,27,36,39,33,28,20,33,27,28,19,27,11,43,33,42,51,11,13,41,27,11,30,10,26,25,34,26,22,39,37,8,15,14,24,26,23,7,14,32,31,40,52,32,36,27,29,30,21,27,46,46,36,17,25,11,7,32,11,4,43,43,37,26,24,39
v158,23,40,54,18,12,18,55,34,29,46,50,46,51,20,34,34,18,25,47,19,16,28,51,55,50,19,22,39,36,39,30,5,8,48,23,56,20,33,9,18,26,35,10,26,14,40,23,56,47,48,46,47,12,16,20,12,7,24,28,38,15,19,17,30,13,19,37,28,33,47,22,28,49,35,48,49,39,21,29,24,47,14,18,10,50,46,42,45,54,43,10,24,26,37,24,44,54,29,14,23,44,48,34,34,37,14,5,37,32,53,11,12,19,31,15,41,23,34,18,10,10,59,45,38,23,59,32,32,26,3,37,48,51,15,27,28,19,19,56,41,23,60,59,38,31,25,20,29,7,31,23,49,29,30,51,57,27,0,53,22,18,30,22,7,19,29,38,58,18,26,57,7,30,53,41,58,45,48,39,23,38,39,39,27,53,53,26,6,45,43,25,31,36,54,29,30,37,12,22,44,44,3,44,18,17,20,35,25,57,28,45,24,68,10,58,45,25,43,41,31,41,29,10,16,52,49,9,8,52,36,19,15,9,10,58,17,5,28,29,13,42,44,55,31,9,42,51,7,43,8,28,33,18,47,23,54,11,32,52,25,35,28,46,39,18,30,32,62,60,15,24,38,32,60,46,38,41,19,31,24,7,53,41,58,10,35,42,41,17,53,42,30,21,59,14,67,25,35,17,54,48,27,48,14,21,19,19,10,44,28,34,23,22,27,24,26,18,45,51,16
v159,64,17,23,35,65,49,38,19,24,13,13,49,8,43,27,39,45,28,26,52,37,33,36,44,35,42,75,14,23,14,23,52,57,5,36,9,47,44,52,51,59,20,63,27,47,45,40,41,28,35,29,30,41,37,33,41,56,29,59,35,46,34,70,27,48,34,26,35,58,6,55,43,4,18,23,34,38,48,24,53,26,67,51,55,3,19,19,14,21,26,43,57,35,16,57,49,13,24,39,54,9,21,23,59,34,61,50,34,65,30,60,49,52,22,38,48,52,33,37,53,43,30,30,15,42,28,47,31,37,52,48,19,2,58,30,61,36,72,29,22,62,33,36,39,44,68,73,42,58,22,30,38,46,49,34,36,26,53,0,31,71,27,75,58,52,54,49,27,49,29,16,46,65,6,42,23,8,29,60,72,29,34,42,26,40,44,29,47,46,20,34,34,17,41,46,37,58,51,45,53,17,56,9,45,54,55,42,58,12,61,36,45,15,59,41,54,58,14,12,64,14,28,43,69,13,20,44,45,47,29,34,38,62,57,15,36,48,27,54,62,11,35,36,56,44,39,24,46,52,51,29,62,69,14,70,25,62,53,43,54,34,47,17,42,35,53,25,31,25,68,77,15,29,27,31,15,56,34,52,39,60,14,36,37,63,22,11,12,50,18,39,23,32,6,45,16,78,46,50,17,35,56,19,41,72,72,62,43,29,37,19,58,31,26,69,69,51,24,28,65
v160,33,34,32,4,34,22,49,14,7,40,28,40,29,14,28,28,18,7,25,25,6,6,45,49,28,15,44,17,30,25,8,21,26,32,17,34,16,17,21,24,32,13,32,10,20,34,13,50,25,26,24,41,10,10,2,10,25,2,28,16,15,9,39,8,19,5,31,22,27,27,28,22,27,25,42,27,17,21,13,26,41,36,24,24,28,40,36,23,32,37,12,30,8,23,26,38,32,7,8,23,32,42,12,28,31,30,19,15,38,47,29,18,25,11,7,35,21,12,12,22,12,53,23,28,17,53,26,10,20,21,31,42,29,27,21,34,9,41,34,19,31,54,53,32,17,37,42,15,27,19,11,43,23,24,45,51,13,22,31,0,40,24,44,27,25,23,32,52,18,20,35,15,34,31,19,36,23,42,33,41,16,33,33,15,47,47,4,16,39,37,7,25,18,48,19,24,31,20,18,38,38,25,22,14,23,24,15,31,35,30,39,18,46,28,52,39,31,21,29,33,35,7,14,38,30,27,13,14,46,14,3,7,31,26,36,7,17,6,27,31,20,22,49,25,13,20,29,15,37,20,6,31,38,41,39,32,31,26,46,23,13,20,40,17,6,24,10,56,38,37,46,22,26,54,40,20,35,3,25,12,29,31,35,52,32,13,20,19,19,31,36,20,1,37,18,45,47,19,23,32,42,25,26,14,41,41,31,12,38,22,12,27,2,17,38,38,24,39,29,34
v161,17,54,72,36,6,36,49,52,47,58,68,40,69,28,44,32,36,43,65,35,34,46,45,49,68,37,8,57,48,57,48,19,14,66,35,74,24,51,19,30,40,53,8,44,24,34,41,50,65,66,64,41,30,34,38,30,15,42,22,56,25,37,1,48,23,37,45,36,27,65,32,28,67,53,48,67,57,39,47,42,45,4,36,16,68,52,52,63,72,45,28,32,44,55,18,38,72,47,32,17,62,50,52,28,37,10,21,55,38,47,11,22,29,49,33,35,19,52,34,18,28,53,63,56,29,53,26,50,34,19,31,52,69,13,41,40,37,11,74,59,17,54,53,32,49,19,2,47,13,49,41,43,25,24,45,51,45,18,71,40,0,44,6,13,37,23,32,52,22,42,75,25,24,71,59,76,63,42,33,17,56,37,33,45,47,47,44,24,39,51,43,37,54,48,47,34,31,20,40,38,54,15,62,26,17,16,53,37,75,22,39,26,86,12,52,39,41,61,59,25,57,47,28,2,70,67,27,26,46,54,37,33,9,14,76,35,23,46,47,9,60,62,49,25,27,60,69,25,37,20,46,27,12,57,17,72,9,50,46,19,53,46,54,57,36,24,50,56,78,7,16,56,42,54,40,56,35,37,25,42,11,71,35,52,8,53,60,59,21,71,36,48,39,77,32,85,7,53,31,72,42,21,66,32,15,3,13,28,42,34,52,17,40,45,18,20,32,47,69,10
v162,37,10,28,20,38,46,25,10,17,16,24,22,25,16,4,12,42,17,23,49,22,30,21,25,32,39,48,13,6,13,16,35,38,22,9,30,20,41,39,48,56,17,36,14,44,18,37,26,25,32,26,17,22,34,24,24,37,24,32,32,19,15,43,24,43,29,7,8,31,21,52,16,23,9,18,31,35,45,11,50,17,40,48,28,24,16,12,19,28,13,36,54,32,11,30,22,28,21,20,27,18,18,20,32,7,34,35,31,62,23,33,42,49,13,21,21,25,30,12,26,26,29,27,12,15,29,20,28,10,33,21,18,25,31,3,58,33,45,30,19,35,30,29,12,41,41,46,39,31,5,13,19,19,22,21,27,11,30,27,24,44,0,48,37,49,27,22,28,22,4,31,27,38,27,39,32,19,18,33,45,26,9,15,9,23,23,26,30,19,13,31,7,10,24,43,10,31,24,42,26,14,29,18,18,27,28,39,55,31,34,15,18,42,32,28,27,55,17,15,37,13,25,38,42,26,23,23,26,22,26,27,23,35,30,32,17,35,24,51,35,16,32,25,29,27,36,25,29,25,38,26,35,42,17,43,28,35,50,22,27,31,44,16,39,30,26,22,32,34,41,50,12,2,30,16,12,29,21,25,36,33,27,11,28,36,19,16,15,23,27,12,4,25,33,42,41,51,43,47,28,18,29,22,38,45,45,35,28,14,10,14,31,22,7,42,42,48,15,25,38
v163,11,58,76,40,10,40,43,56,51,62,72,34,73,32,48,36,40,47,69,39,38,50,39,43,72,41,2,61,52,61,52,23,20,70,39,78,28,55,23,34,44,57,12,48,28,30,45,44,69,70,68,45,34,38,42,34,19,46,16,60,29,41,5,52,27,41,49,40,21,69,36,32,71,57,52,71,61,43,51,46,49,10,40,20,72,56,56,67,76,49,32,36,48,59,18,32,76,51,36,21,66,54,56,22,41,14,25,59,44,45,15,26,33,53,37,29,23,56,38,22,32,47,67,60,33,47,28,54,38,23,27,56,73,17,45,44,41,5,78,63,13,48,47,36,53,13,4,51,17,53,45,37,29,26,41,45,49,22,75,44,6,48,0,19,41,21,26,48,26,46,79,29,18,75,63,80,67,46,27,11,60,41,33,49,41,41,48,28,33,55,47,41,58,42,51,38,25,24,44,32,58,19,66,30,21,20,57,41,79,16,39,30,90,16,46,33,45,65,63,19,61,51,32,6,74,71,31,30,40,58,41,37,13,18,80,39,27,50,51,13,64,66,43,19,31,64,73,29,31,24,50,21,6,61,11,76,13,54,40,21,57,50,58,61,40,22,54,50,82,7,10,60,46,48,44,60,29,41,23,46,15,75,39,46,12,57,64,63,25,75,36,52,43,81,36,89,3,57,35,76,40,19,70,36,9,3,13,32,46,38,56,17,44,49,12,14,36,51,73,10
v164,30,47,59,23,19,23,62,39,34,53,55,53,56,27,41,41,23,30,52,22,21,33,58,62,55,24,21,44,43,44,35,6,1,53,30,61,27,38,6,17,27,40,13,31,11,47,28,63,52,53,51,54,17,21,25,17,2,29,35,43,22,24,14,35,10,24,44,35,40,52,19,35,54,40,55,54,44,26,34,29,54,9,23,17,55,53,49,50,59,50,15,19,31,42,31,51,59,34,19,30,49,55,39,41,44,21,8,42,25,60,18,9,16,36,20,48,30,39,25,17,15,66,50,43,30,66,39,37,33,6,44,55,56,22,34,27,24,24,61,46,30,67,66,45,36,32,15,34,14,36,28,56,36,37,58,64,32,7,58,27,13,37,19,0,24,36,45,65,25,33,62,12,37,58,46,63,50,55,46,30,43,46,46,32,60,60,31,11,52,50,30,38,41,61,34,37,44,19,27,51,51,8,49,25,24,27,40,24,62,35,52,31,73,17,65,52,28,48,46,38,48,34,15,13,57,54,14,13,59,41,24,20,8,17,63,22,10,33,34,20,47,49,62,38,14,47,56,12,50,7,33,40,25,54,30,59,18,37,59,32,40,33,53,44,23,37,37,69,65,20,29,43,39,67,53,43,48,24,38,29,14,58,48,65,17,40,47,46,24,58,49,35,26,64,19,72,20,40,18,59,55,34,53,19,28,16,26,15,51,35,39,30,27,32,31,33,19,52,56,23
v165,42,59,35,29,31,3,74,39,32,65,39,65,44,39,53,53,7,32,28,2,27,19,70,74,31,10,41,42,55,50,33,18,23,57,42,43,39,14,18,7,7,32,29,35,13,59,12,75,28,29,27,66,27,15,25,25,22,25,47,19,34,34,36,25,14,20,56,47,52,52,5,47,52,50,67,30,20,4,38,5,66,33,1,29,53,65,61,38,35,62,13,5,17,48,43,63,39,28,29,42,57,67,29,53,56,33,16,18,13,72,30,15,8,36,28,60,42,19,37,29,23,78,26,53,42,78,51,21,45,18,56,67,52,34,46,9,16,38,37,30,42,79,78,57,12,44,39,10,26,44,36,68,48,49,70,76,38,19,52,25,37,49,41,24,0,48,57,77,37,45,38,22,49,46,22,39,44,67,58,42,23,58,58,40,72,72,23,19,64,62,18,50,43,73,10,49,56,31,7,63,63,22,47,37,36,39,16,6,40,47,64,43,49,29,77,64,6,38,54,50,60,24,11,35,39,32,26,23,71,23,22,26,28,29,39,32,14,25,10,32,41,25,74,50,22,23,32,20,62,17,23,52,37,66,42,35,30,13,71,44,18,9,65,20,19,49,27,81,41,34,43,47,51,79,65,45,60,28,50,13,26,38,60,77,29,30,43,42,36,34,61,45,24,46,7,48,44,16,6,35,67,46,33,11,40,38,38,21,63,47,35,42,27,42,43,45,5,64,32,35
v166,10,37,55,19,17,45,26,35,30,41,51,17,52,11,27,15,41,26,48,48,21,29,22,26,51,38,21,40,31,40,31,34,37,49,18,57,9,40,38,47,55,36,23,27,43,11,36,27,48,49,47,24,21,33,23,23,36,25,5,39,14,20,22,31,42,28,28,19,4,48,51,11,50,36,31,50,40,44,30,49,28,27,47,19,51,35,35,46,55,28,35,53,31,38,5,15,55,30,19,6,45,33,35,5,20,15,34,38,61,24,18,41,48,32,20,12,6,35,17,19,25,30,46,39,12,30,7,33,17,32,8,35,52,14,24,57,32,18,57,42,8,31,30,15,40,14,21,38,22,32,24,20,8,5,22,28,28,29,54,23,23,27,21,36,48,0,9,29,11,25,58,26,11,54,42,59,46,25,10,18,39,20,12,28,24,24,27,29,16,34,30,20,37,25,42,17,8,17,41,15,37,28,45,11,12,9,38,54,58,7,18,9,69,19,29,16,54,44,42,10,40,30,37,23,53,50,22,25,23,37,26,22,28,19,59,18,34,29,50,16,43,45,26,2,26,43,52,28,14,37,29,8,15,40,16,55,18,49,23,4,36,43,37,40,29,1,33,33,61,16,23,39,25,31,23,39,12,20,2,35,22,54,18,29,19,36,43,42,12,54,15,31,24,60,41,68,24,42,46,55,19,2,49,37,18,20,10,27,25,17,35,6,23,28,15,15,47,30,52,13
v167,15,32,50,28,26,54,17,30,25,36,46,8,47,18,22,10,50,25,43,57,30,38,13,17,46,47,26,35,26,35,26,43,46,44,15,52,18,49,47,56,64,31,32,22,52,4,45,18,43,44,42,19,30,42,32,32,45,32,10,40,23,23,31,32,51,37,23,14,9,43,60,10,45,31,26,45,43,53,25,58,23,36,56,28,46,30,30,41,50,23,44,62,40,33,14,6,50,29,28,15,40,28,30,10,15,24,43,39,70,19,27,50,57,27,29,3,15,38,20,28,34,21,41,34,15,21,6,36,12,41,1,30,47,23,19,66,41,23,52,37,15,22,21,10,49,19,30,47,31,27,21,11,9,8,15,19,23,38,49,32,32,22,26,45,57,9,0,22,20,20,53,35,16,49,47,54,41,20,11,23,34,15,7,23,15,15,34,38,7,29,39,15,32,16,51,12,9,26,50,6,32,37,40,20,21,18,47,63,53,12,13,14,64,28,20,7,63,39,37,15,35,33,46,32,48,45,31,34,14,34,35,31,37,28,54,25,43,32,59,25,38,40,17,7,35,44,47,37,5,46,34,13,20,35,21,50,27,58,14,13,39,52,32,47,38,8,30,24,56,25,28,34,20,22,18,34,7,29,7,44,31,49,13,20,28,31,38,37,21,49,10,26,33,55,50,63,29,51,55,50,14,11,44,46,23,29,19,36,20,12,30,15,30,23,20,20,56,25,47,22
v168,37,18,48,48,46,74,11,38,45,14,38,22,33,38,24,24,70,45,51,77,50,58,9,17,60,67,48,35,22,27,44,63,66,22,35,34,38,69,67,76,84,45,52,42,72,18,65,14,53,60,54,11,50,62,52,52,65,52,32,60,43,43,51,52,71,57,21,30,31,25,80,30,25,27,10,59,63,73,39,78,11,56,76,48,24,12,16,39,46,15,64,82,60,29,34,22,38,49,48,35,20,10,48,32,21,44,63,59,90,5,47,70,77,41,49,21,35,58,40,48,54,3,55,24,35,1,26,56,32,61,21,10,25,43,31,86,61,45,54,47,35,6,9,20,69,41,50,67,51,33,41,11,29,28,7,9,39,58,27,52,52,28,48,65,77,29,22,0,40,32,41,55,38,31,67,48,33,10,33,45,54,19,19,37,13,17,54,58,19,15,59,27,34,14,71,28,31,46,70,26,14,57,30,40,41,38,67,83,37,34,13,34,42,48,14,27,83,39,23,37,17,53,66,52,38,45,51,54,20,54,55,51,57,48,40,45,63,52,79,45,36,60,9,29,55,64,49,57,25,66,54,35,42,13,43,50,47,78,16,33,59,72,12,67,58,28,50,4,50,45,50,30,26,2,12,32,29,49,27,64,51,39,17,10,48,47,34,35,41,43,16,32,53,33,70,41,51,71,75,42,10,31,44,66,45,49,39,56,14,30,42,35,50,35,42,42,76,13,53,42
v169,15,32,50,14,16,34,37,30,25,36,46,28,47,6,22,16,30,21,43,37,12,24,33,37,46,27,26,35,26,35,26,23,26,44,13,52,2,29,27,36,44,31,14,22,32,22,25,38,43,44,42,29,10,22,16,12,25,20,10,34,3,15,21,26,31,17,23,14,15,43,40,10,45,31,30,45,35,33,25,38,29,18,36,8,46,30,30,41,50,25,24,42,22,33,8,26,50,25,10,5,40,30,30,16,19,12,23,33,50,35,11,30,37,27,11,23,5,30,12,8,14,41,41,34,7,41,14,28,12,21,19,30,47,9,19,46,21,23,52,37,13,42,41,20,29,19,24,27,11,27,19,31,11,12,33,39,23,18,49,18,22,22,26,25,37,11,20,40,0,20,53,15,16,49,37,54,41,30,21,23,34,21,21,23,35,35,22,18,27,29,21,15,32,36,31,12,19,6,30,26,32,17,40,4,5,6,31,43,53,12,27,6,64,10,40,27,43,39,37,15,35,25,26,20,48,45,11,14,34,32,15,11,17,8,54,13,23,24,39,13,38,40,37,13,15,38,47,17,25,26,24,15,20,35,21,50,13,38,34,7,31,32,32,35,18,12,28,44,56,19,28,34,20,42,28,34,23,15,13,24,11,49,23,40,14,31,38,37,1,49,24,26,17,55,30,63,29,31,35,50,30,9,44,26,23,23,13,16,26,12,30,9,18,23,20,20,36,27,47,16
v170,35,14,30,16,36,42,29,10,13,20,26,20,27,14,8,10,38,13,23,45,18,26,25,29,28,35,46,15,10,15,12,31,34,24,7,32,18,37,35,44,52,13,34,10,40,16,33,30,23,28,22,21,18,30,20,20,33,20,30,28,17,11,41,20,39,25,11,6,29,23,48,14,25,11,22,27,31,41,7,46,21,38,44,26,26,20,16,21,30,17,32,50,28,13,28,20,30,17,16,25,20,22,16,30,11,32,31,27,58,27,31,38,45,9,17,19,23,26,8,24,22,33,23,14,13,33,18,24,8,29,19,22,27,29,1,54,29,43,32,17,33,34,33,12,37,39,44,35,29,7,9,23,17,20,25,31,7,26,29,20,42,4,46,33,45,25,20,32,20,0,33,23,36,29,35,34,21,22,31,43,22,13,13,5,27,27,22,26,19,17,27,5,12,28,39,8,29,22,38,24,18,27,20,16,25,26,35,51,33,32,19,16,44,30,32,25,51,19,17,35,15,21,34,40,28,25,19,22,26,22,23,19,33,28,34,13,31,20,47,33,18,28,29,27,23,32,27,25,23,34,22,33,40,21,41,30,33,46,26,25,27,40,20,35,26,24,18,36,36,39,48,14,6,34,20,14,27,17,23,32,31,29,15,32,34,15,18,17,21,29,16,6,21,35,38,43,49,39,43,30,22,27,24,34,43,43,33,24,18,8,10,29,18,3,40,40,44,19,27,36
v171,68,23,7,39,69,39,42,23,28,29,7,53,8,47,31,43,39,32,10,40,41,29,40,48,19,38,79,18,27,18,27,56,61,21,40,7,51,28,56,45,43,22,67,31,51,49,34,45,12,19,13,34,45,41,37,45,60,33,63,19,50,38,74,27,52,38,30,39,62,16,43,47,16,22,31,18,22,36,28,37,30,71,39,59,17,29,25,12,5,30,47,43,31,20,61,53,3,28,43,58,21,31,23,63,38,65,54,20,49,36,64,53,46,26,42,52,56,23,41,57,47,42,14,19,46,42,51,25,41,56,52,31,16,62,34,45,38,76,13,16,66,43,42,43,28,72,77,28,62,26,34,42,50,53,38,40,30,57,16,35,75,31,79,62,38,58,53,41,53,33,0,50,69,10,26,7,12,33,64,76,19,38,46,30,44,48,31,51,50,26,32,38,21,45,30,41,62,55,35,57,27,60,13,49,58,59,26,42,4,65,40,49,11,63,45,58,42,14,18,68,24,28,47,73,5,8,48,49,51,21,38,42,66,61,1,40,52,29,38,66,15,19,40,60,48,23,8,50,56,55,29,66,73,30,74,9,66,37,47,58,22,31,29,26,39,57,25,45,9,72,81,19,33,43,35,19,60,38,56,33,64,4,40,41,67,22,15,16,54,4,43,27,36,10,43,10,82,30,44,3,39,60,9,43,76,76,66,47,33,41,23,62,35,30,73,73,43,28,12,69
v172,20,37,47,11,19,19,52,27,22,43,43,43,44,17,31,31,15,18,40,22,9,21,48,52,43,12,29,32,33,32,23,8,11,41,20,49,17,26,12,21,29,28,17,19,17,37,16,53,40,41,39,44,5,9,13,5,10,17,25,31,12,12,24,23,16,12,34,25,30,40,25,25,42,28,45,42,32,18,22,23,44,21,21,9,43,43,39,38,47,40,9,27,19,30,21,41,47,22,7,20,37,45,27,31,34,15,8,30,35,50,14,15,22,24,8,38,20,27,15,7,3,56,38,31,20,56,29,25,23,6,34,45,44,12,24,31,12,26,49,34,20,57,56,35,24,22,27,22,12,24,16,46,26,27,48,54,20,7,46,15,25,27,29,12,22,26,35,55,15,23,50,0,27,46,34,51,38,45,36,26,31,36,36,20,50,50,19,3,42,40,18,28,29,51,22,27,34,9,15,41,41,10,37,15,14,17,28,28,50,25,42,21,61,13,55,42,28,36,34,28,38,22,11,23,45,42,4,1,49,29,12,8,16,11,51,10,8,21,24,16,35,37,52,28,2,35,44,2,40,11,21,30,23,44,24,47,16,25,49,22,28,21,43,32,11,27,25,59,53,22,31,31,29,57,43,31,38,12,28,17,14,46,38,55,17,28,35,34,14,46,39,23,14,52,15,60,32,28,20,47,45,24,41,11,26,26,16,3,41,25,27,20,15,20,23,23,21,42,44,19
v173,7,48,66,30,18,46,27,46,41,52,62,16,63,22,38,26,42,37,59,49,28,40,29,25,62,39,16,51,42,51,42,35,38,60,29,68,18,45,39,48,56,47,24,38,44,20,37,26,59,60,58,35,24,34,32,24,37,36,6,50,19,31,23,42,43,31,39,30,7,59,52,22,61,47,42,61,51,45,41,50,39,28,48,20,62,46,46,57,66,39,36,54,38,49,8,16,66,41,26,11,56,44,46,6,31,16,35,49,62,35,19,42,49,43,27,17,13,46,28,20,26,35,57,50,23,37,18,44,28,33,17,46,63,15,35,58,33,13,68,53,7,32,29,26,43,5,22,41,23,43,35,27,19,16,31,29,39,30,65,34,24,38,18,37,49,11,16,38,16,36,69,27,0,65,53,70,57,36,9,7,50,31,23,39,25,23,38,30,19,45,37,31,48,24,43,28,7,18,42,14,48,29,56,20,13,10,47,55,69,4,29,20,80,20,28,15,55,55,53,1,51,41,38,24,64,61,23,26,22,48,31,27,29,20,70,29,35,40,51,17,54,56,29,9,27,54,63,29,13,38,40,3,12,51,7,66,19,50,22,11,47,44,48,51,30,12,44,34,72,17,12,50,36,38,34,50,11,31,13,36,23,65,29,28,20,47,54,53,15,65,26,42,33,71,42,79,17,47,47,66,30,9,60,38,9,21,11,28,36,28,46,7,34,39,6,4,48,41,63,14
