,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v165,46,19,54,9,25,38,36,33,58,34,30,12,37,28,38,25,49,26,69,24,37,53,30,18,9,55,47,5,11,44,37,20,30,36,18,39,9,42,27,3,9,37,60,16,40,54,6,32,40,36,39,5,27,34,54,33,72,38,51,38,41,45,28,44,9,10,37,17,27,14,44,48,53,52,22,39,38,49,16,61,31,20,42,40,33,23,15,51,32,27,19,32,28,15,56,38,31,56,37,46,31,12,18,26,25,47,44,7,10,40,50,40,16,15,24,13,49,6,43,5,11,15,33,53,46,48,37,12,33,46,51,37,16,65,66,38,30,26,40,21,39,67,23,20,21,42,38,38,7,44,49,48,41,16,64,4,49,25,18,12,11,17,51,25,0,58,34,22,26,69,26,61,40,27,34,51,27,34,26,28,49,34,39,29,28,33,17,15,19,30,18,25,38,56,28,39,47,35,45,43,19,32,28,69,39,25,32,20,57,13,36,51,9,38,18,48,52,53,21,49,13,22,38,9,58,7,46,61,47,62,22,52,24,11,9,26,20,29,38,52,42,34,42,35,27,32,10,16,40,57,32,29,41,13,64,44,26,12,50,43,31,35,19,47,42,42,30,45,34,34,75,4,8,20,51,25,42,46,33,21,48,25,39,21,24,46,43,47,11,3,12,38,74,18,41,20,45,2,35,16,11,24,45,49,30,25,29,29,16,70,52,34,29,40,18,51,41,23,53,50
v166,26,39,12,61,33,20,30,25,20,36,40,48,31,30,44,43,27,32,11,38,21,7,36,40,53,15,31,55,69,44,37,38,28,22,76,37,49,16,47,61,67,41,2,50,42,18,64,26,48,28,19,57,31,24,14,27,14,30,7,34,17,35,54,14,67,62,21,75,31,48,46,12,5,8,80,31,40,23,74,9,37,38,36,44,25,45,43,45,42,37,45,30,30,47,16,32,41,10,45,32,55,70,40,32,33,11,38,63,52,18,28,34,74,63,34,47,9,54,41,53,61,73,39,47,40,16,21,52,39,12,7,21,42,11,8,20,38,32,26,37,33,9,35,42,37,36,20,30,65,38,9,10,31,42,6,54,9,33,76,58,49,69,19,63,58,0,52,42,40,11,40,11,18,55,24,45,31,54,50,52,43,24,35,29,40,57,41,43,59,28,40,33,28,10,30,29,25,45,39,15,57,38,30,11,23,33,36,78,21,45,22,17,59,32,56,12,6,19,49,9,61,66,32,51,6,55,30,3,25,10,38,10,42,59,55,44,38,33,38,6,16,24,16,23,61,26,48,66,28,9,38,29,17,71,6,14,56,70,44,15,27,23,63,41,26,48,34,45,24,34,17,60,62,38,23,33,20,24,39,59,42,53,49,49,34,40,37,11,47,61,46,32,16,40,17,38,39,56,25,70,65,34,13,13,28,33,29,31,42,12,6,24,29,26,46,17,35,35,23,44
v167,40,45,48,43,53,32,26,31,52,64,12,22,31,44,72,59,43,22,63,58,31,47,64,32,25,49,41,39,35,10,15,18,28,48,24,15,25,36,7,37,25,11,54,50,10,48,40,30,6,30,33,29,35,44,48,55,66,58,45,18,39,39,6,38,27,24,31,27,21,48,10,42,47,46,28,59,12,51,26,55,65,46,32,8,27,11,33,17,10,15,53,22,22,49,50,28,11,50,7,40,3,32,44,24,19,41,28,41,44,34,44,24,22,19,36,47,43,28,11,31,23,21,67,27,24,42,37,46,13,40,45,31,40,59,60,40,64,54,54,37,33,61,25,54,43,34,32,32,37,30,43,42,59,18,58,32,43,59,28,46,23,17,47,11,34,52,0,56,60,63,12,55,34,7,28,29,47,2,8,6,15,28,17,23,12,5,39,25,15,50,26,19,56,50,26,33,41,7,29,37,15,66,46,63,33,23,16,26,51,29,30,45,25,26,16,42,46,47,55,43,21,14,24,43,52,27,40,55,53,56,14,46,10,45,43,60,40,61,14,46,36,34,36,29,9,28,42,18,56,51,14,23,43,25,58,38,8,30,30,37,25,43,15,23,36,8,18,11,28,62,69,30,26,20,45,35,36,40,67,13,28,9,5,13,26,22,25,41,37,33,28,60,68,36,35,26,27,36,29,18,23,42,39,43,24,51,41,59,38,64,46,30,33,34,52,45,31,17,47,26
v168,54,11,38,19,9,38,58,25,48,18,52,34,59,12,16,3,55,34,53,4,37,37,8,24,31,39,59,17,27,66,59,38,28,20,34,61,31,26,49,19,31,59,44,8,62,46,22,26,62,56,41,27,21,18,42,17,56,22,35,60,25,63,50,28,29,32,39,33,37,8,66,32,37,36,38,23,60,33,32,45,9,10,64,62,49,45,23,73,54,49,3,54,50,7,40,60,53,40,59,60,53,28,12,32,41,31,66,21,12,26,56,62,34,37,20,9,33,28,65,25,33,37,11,75,68,44,21,10,55,30,35,45,16,49,50,22,8,10,24,19,61,51,31,2,13,64,26,58,23,66,33,36,25,38,48,24,35,9,34,16,33,39,35,47,22,42,56,0,4,53,48,45,46,49,36,73,11,56,48,50,71,30,61,45,50,55,17,31,41,14,30,43,22,40,30,57,53,57,67,27,41,10,12,53,51,33,54,36,49,27,34,45,31,60,40,40,36,47,7,33,35,44,60,13,42,29,58,45,31,46,44,38,46,17,13,4,16,13,60,36,26,22,28,49,49,28,14,38,24,41,54,43,25,31,48,34,48,28,72,39,41,19,41,69,54,64,52,67,42,18,59,26,30,36,51,21,48,52,15,43,70,47,61,43,30,68,65,31,19,23,28,22,58,20,37,30,67,20,53,38,33,14,39,41,44,9,15,13,18,54,36,26,23,54,4,35,63,43,51,72
v169,58,15,36,21,7,42,62,29,52,16,56,38,63,16,12,3,59,38,51,2,41,39,6,28,35,37,63,21,29,70,63,42,32,18,36,65,35,24,53,23,35,63,42,10,66,50,24,30,66,60,45,31,25,16,46,15,54,20,39,64,23,67,54,30,33,36,43,35,41,12,70,30,37,40,40,21,64,31,34,43,5,14,68,66,53,49,27,77,58,53,7,58,54,11,38,64,57,42,63,64,57,30,16,36,45,33,70,23,16,30,60,66,38,41,24,13,31,32,69,29,37,41,7,79,72,48,23,14,59,28,33,49,20,47,48,20,4,8,22,23,65,49,35,6,17,68,30,62,25,70,35,40,23,42,46,28,39,7,36,18,37,43,33,51,26,40,60,4,0,51,52,43,50,53,40,77,13,60,52,54,75,34,65,49,54,59,21,35,45,12,34,47,20,38,34,61,57,61,71,31,45,6,14,51,55,37,58,38,53,31,38,49,35,64,44,44,34,51,9,31,39,48,64,17,40,33,62,43,29,44,48,42,50,19,17,4,20,11,64,38,28,26,32,53,53,32,18,42,22,39,58,47,23,35,46,38,52,30,76,43,45,17,45,73,58,68,56,71,46,16,57,30,34,40,55,25,52,56,13,47,74,51,65,47,34,72,69,29,23,27,32,20,56,24,41,34,71,24,57,42,37,18,43,45,48,9,19,11,22,52,34,30,27,58,8,33,67,47,55,76
v170,29,50,15,72,44,31,37,36,23,35,51,59,34,41,43,54,30,43,14,49,32,16,45,51,64,14,34,66,80,55,48,49,39,33,87,48,60,27,58,72,78,52,9,61,53,21,75,37,59,33,30,68,42,35,17,36,5,31,18,45,28,38,65,25,78,73,32,86,42,59,57,21,16,17,91,30,51,20,85,8,48,49,39,55,36,56,54,48,53,48,56,41,41,58,13,35,52,13,56,35,66,81,51,43,44,22,41,74,63,29,31,39,85,74,45,58,20,65,52,64,72,84,46,50,43,21,32,63,50,23,18,32,53,14,9,31,49,43,29,48,36,8,46,53,48,39,31,33,76,41,20,21,28,53,5,65,20,44,87,69,60,80,18,74,69,11,63,53,51,0,51,14,29,66,35,48,42,65,61,63,50,35,46,40,51,68,52,54,70,39,51,44,31,13,41,32,28,56,42,26,68,47,41,4,30,44,47,89,24,56,33,20,70,37,67,21,17,22,60,20,72,77,39,62,11,66,33,8,22,13,49,17,53,70,66,55,49,40,49,17,27,35,27,34,72,37,59,77,29,12,49,40,28,82,5,25,67,81,47,26,38,34,74,44,29,59,45,56,35,35,6,71,73,49,26,44,27,27,38,70,45,64,60,60,45,43,40,22,58,72,57,31,7,51,28,49,42,67,34,81,76,45,24,20,39,44,40,40,53,5,17,35,40,29,57,18,38,46,26,47
v171,28,37,36,35,45,20,14,23,40,56,4,14,19,36,64,51,31,14,51,50,19,35,56,24,17,37,29,31,29,18,11,10,20,40,36,13,17,28,7,29,27,11,42,42,14,36,32,22,14,18,21,21,27,36,36,47,54,50,33,12,31,27,14,26,27,22,19,35,11,40,18,32,35,34,40,51,12,43,34,43,57,38,20,14,15,5,25,25,6,3,45,10,10,41,38,16,5,38,11,28,15,30,36,16,7,29,18,33,36,22,32,14,34,23,28,39,31,20,17,23,21,33,59,27,20,30,29,38,7,28,33,19,32,47,48,32,56,46,46,29,21,49,17,46,35,22,22,20,29,18,31,30,51,10,46,24,31,51,36,38,15,29,39,23,26,40,12,48,52,51,0,43,22,15,16,25,39,14,10,12,23,18,13,11,2,17,31,17,19,42,18,7,48,38,18,21,29,9,19,25,17,58,38,51,21,15,6,38,39,21,18,33,19,14,16,30,34,35,47,31,21,26,12,35,40,19,28,43,45,44,4,34,2,37,35,52,32,53,12,34,24,26,24,17,21,20,34,26,48,39,6,11,35,31,46,26,16,30,24,25,13,35,23,21,24,16,6,19,16,54,57,22,22,12,33,27,24,28,59,19,22,13,13,9,18,20,17,29,29,25,20,52,56,28,23,18,19,28,17,30,25,34,27,31,12,43,33,51,30,52,34,22,25,22,44,37,19,5,35,24
v172,15,42,23,64,36,23,29,28,9,47,43,51,24,33,55,46,16,35,8,41,24,8,47,43,56,26,20,58,72,47,40,41,31,31,79,40,52,19,50,64,70,44,9,53,45,7,67,29,51,25,22,60,34,27,7,38,11,41,10,37,22,24,57,17,70,65,24,78,34,51,49,23,8,9,83,42,43,34,77,20,48,41,25,47,28,48,46,40,45,40,48,33,33,50,27,27,44,5,48,21,58,73,43,35,36,14,27,66,55,21,17,31,77,66,37,50,18,57,44,56,64,76,50,36,31,13,24,55,42,17,16,24,45,4,5,23,47,37,37,40,22,6,38,45,40,25,23,23,68,27,12,13,42,45,11,57,12,42,79,61,52,72,30,66,61,11,55,45,43,14,43,0,21,58,27,34,34,57,53,55,42,27,38,32,43,60,44,46,62,33,43,36,39,21,33,22,14,48,28,18,60,49,33,10,22,36,39,81,10,48,25,10,62,29,59,13,17,8,52,16,64,69,31,54,17,58,19,8,36,1,41,9,45,62,58,47,41,44,41,9,19,27,19,26,64,29,51,69,39,20,41,32,26,74,9,17,59,73,33,18,30,26,66,32,19,51,37,48,27,45,14,63,65,41,12,36,19,15,50,62,31,56,52,52,37,33,30,20,50,64,49,43,13,43,20,41,28,59,26,73,68,37,16,12,31,36,32,42,45,9,15,27,32,21,49,28,24,38,12,33
v173,8,35,30,43,43,8,12,21,18,54,22,30,13,34,62,49,9,14,29,48,9,13,54,22,35,33,13,37,51,26,19,20,18,38,58,19,31,26,29,43,49,23,20,40,24,14,46,20,30,10,5,39,25,34,14,45,32,48,11,16,29,17,36,20,49,44,7,57,13,38,28,30,13,12,62,49,22,41,56,27,55,36,18,26,7,27,25,27,24,19,43,12,12,39,34,14,23,16,27,14,37,52,34,14,15,17,20,45,34,20,10,16,56,45,26,37,25,36,23,35,43,55,57,29,22,8,27,36,21,24,23,3,30,25,26,30,54,44,44,27,15,27,17,44,33,18,20,12,47,20,15,10,49,24,24,36,11,49,58,40,31,51,37,45,40,18,34,46,50,29,22,21,0,37,10,27,37,36,32,34,25,16,17,11,22,39,29,25,41,40,22,15,46,28,16,11,7,27,21,19,39,56,36,29,5,15,18,60,17,27,12,11,41,14,38,8,24,13,45,23,43,48,14,33,24,37,12,21,43,22,20,12,24,41,37,50,30,51,20,12,22,24,18,5,43,18,32,48,46,27,20,11,33,53,24,12,38,52,26,7,9,33,45,23,8,30,16,27,6,52,35,42,44,20,11,25,2,6,57,41,24,35,31,31,16,22,19,27,29,43,28,50,34,26,9,20,21,38,7,52,47,32,7,9,10,41,31,49,28,30,22,20,23,8,42,35,17,17,13,26
v174,43,38,51,36,46,35,29,30,55,57,15,15,34,37,65,52,46,23,66,51,34,50,57,25,18,52,44,32,28,17,18,17,27,41,21,18,18,39,8,30,18,14,57,43,13,51,33,29,13,33,36,22,28,37,51,48,69,51,48,21,38,42,1,41,20,17,34,20,24,41,17,45,50,49,25,52,15,46,19,58,58,39,35,13,30,10,26,24,13,18,46,25,25,42,53,31,14,53,10,43,4,25,37,23,22,44,31,34,37,37,47,27,19,12,29,40,46,21,16,24,16,18,60,30,27,45,34,39,16,43,48,34,33,62,63,35,57,47,47,30,36,64,20,47,36,37,35,35,30,33,46,45,52,13,61,25,46,52,21,39,16,14,48,8,27,55,7,49,53,66,15,58,37,0,31,32,40,7,5,3,22,31,20,26,15,6,32,18,8,43,19,22,49,53,25,36,44,10,32,40,8,59,39,66,36,22,19,23,54,22,33,48,18,29,9,45,49,50,48,46,14,11,27,36,55,20,43,58,46,59,17,49,13,38,36,53,33,54,17,49,39,31,39,32,6,29,35,11,49,54,17,26,38,18,61,41,1,23,33,40,28,36,8,26,39,15,21,18,31,55,72,23,19,17,48,28,39,43,60,6,31,2,12,6,21,25,28,44,30,26,21,53,71,29,38,19,30,29,32,15,16,35,42,46,27,44,34,52,31,67,49,31,26,37,45,48,34,20,50,29
v175,18,25,20,37,33,4,22,11,24,44,16,24,23,24,52,39,19,8,35,38,3,19,44,16,29,23,23,31,45,30,23,14,8,28,52,25,25,16,23,37,43,23,26,30,26,20,40,10,26,20,5,33,15,24,20,35,38,38,17,24,19,27,30,10,43,38,3,51,7,28,30,20,19,18,56,39,24,31,50,27,45,26,28,26,13,21,19,37,18,13,33,18,14,29,24,24,17,22,23,24,31,46,24,8,9,13,30,39,28,10,20,26,50,39,16,27,15,30,29,29,37,49,47,39,32,14,17,28,19,14,17,9,20,31,32,20,44,34,34,17,25,33,11,34,23,28,10,22,41,30,15,14,39,18,30,30,15,39,52,34,25,45,27,39,34,24,28,36,40,35,16,27,10,31,0,37,27,30,26,28,35,6,25,9,16,33,19,19,35,30,16,9,36,22,6,21,17,21,31,9,33,46,26,35,15,9,18,54,23,21,2,17,35,24,32,14,18,19,35,15,37,42,24,27,24,31,22,27,33,28,14,18,18,35,31,40,20,41,24,18,12,14,8,13,37,8,24,42,36,23,18,7,23,47,30,10,32,46,36,9,5,23,39,33,18,28,16,31,6,42,41,36,38,14,17,15,12,16,47,35,34,29,25,25,10,32,29,17,23,37,22,40,40,16,7,14,31,32,17,46,41,22,11,15,8,31,21,39,18,36,18,10,13,18,32,25,27,11,19,36
v176,19,62,57,60,70,35,15,48,25,81,21,39,14,61,89,76,18,39,34,75,36,38,81,49,42,60,14,56,52,21,14,35,45,65,53,14,42,53,24,54,44,18,43,67,19,27,57,47,25,17,32,46,52,61,31,72,43,75,38,13,56,10,31,47,44,41,34,52,36,65,23,57,40,37,57,76,17,68,51,54,82,63,9,21,24,28,50,14,19,24,70,19,23,66,61,13,20,35,22,13,32,49,61,41,32,44,7,58,61,47,17,11,51,40,53,64,52,45,18,48,40,50,84,2,5,29,54,63,18,51,50,28,57,34,39,57,81,71,71,54,12,40,42,71,60,9,47,15,54,7,42,37,76,35,45,49,38,76,53,63,40,46,64,40,51,45,29,73,77,48,25,34,27,32,37,0,64,31,27,29,16,43,12,28,23,34,56,42,36,67,43,30,73,55,43,16,20,22,6,46,34,83,63,44,22,40,19,55,24,46,39,28,42,13,33,33,51,26,72,50,38,43,13,60,51,44,15,42,70,35,29,35,27,62,60,77,57,78,15,39,49,51,45,24,38,45,59,43,73,54,19,30,60,48,43,39,33,47,1,34,32,60,40,6,19,25,21,22,31,79,42,47,43,37,22,52,25,21,84,36,3,30,26,30,43,7,8,54,54,50,45,77,41,53,36,43,6,53,20,47,42,59,34,32,29,68,58,76,55,43,49,47,50,19,69,62,10,30,22,3
v177,45,8,27,30,6,29,49,16,39,17,43,25,50,3,25,12,46,25,42,11,28,26,17,15,22,28,50,24,38,57,50,29,19,9,45,52,22,15,40,30,36,50,33,19,53,37,33,17,53,47,32,26,12,7,33,8,45,11,26,51,14,54,41,17,36,31,30,44,28,17,57,21,26,27,49,12,51,22,43,34,18,7,55,53,40,36,14,64,45,40,14,45,41,16,29,51,44,29,50,51,44,39,9,23,32,20,57,32,21,17,47,53,43,32,11,16,22,23,56,22,30,42,20,66,59,35,10,21,46,19,24,36,11,38,39,11,17,7,13,10,52,40,22,11,6,55,17,49,34,57,22,27,14,29,37,23,26,12,45,27,24,38,24,38,27,31,47,11,13,42,39,34,37,40,27,64,0,47,39,41,62,21,52,36,41,46,10,22,32,3,21,34,11,29,21,48,44,48,58,18,32,19,1,42,42,24,45,47,40,18,25,36,28,51,31,31,25,38,18,22,30,35,51,20,31,24,49,34,20,35,35,29,37,28,24,13,7,14,51,25,15,13,19,40,40,19,17,35,13,30,45,34,14,40,37,25,39,39,63,30,32,8,32,60,45,55,43,58,33,15,48,29,31,27,42,12,39,43,20,34,61,38,52,34,21,59,56,20,16,30,19,13,47,11,28,21,58,25,44,39,34,5,30,32,35,4,6,12,11,43,25,17,14,45,15,24,54,34,42,63
v178,42,45,50,43,53,34,28,31,54,64,14,22,33,44,72,59,45,22,65,58,33,49,64,32,25,51,43,39,35,10,17,18,28,48,24,17,25,38,7,37,25,13,56,50,12,50,40,30,6,32,35,29,35,44,50,55,68,58,47,20,39,41,6,40,27,24,33,27,23,48,10,44,49,48,26,59,14,51,26,57,65,46,34,10,29,11,33,17,12,17,53,24,24,49,52,30,13,52,9,42,3,32,44,24,21,43,30,41,44,36,46,26,22,19,36,47,45,28,13,31,23,19,67,29,26,44,37,46,15,42,47,33,40,61,62,40,64,54,54,37,35,63,25,54,43,36,34,34,37,32,45,44,59,18,60,32,45,59,28,46,23,17,47,9,34,54,2,56,60,65,14,57,36,7,30,31,47,0,8,6,15,30,19,25,14,3,39,25,15,50,26,21,56,52,26,35,43,9,31,39,15,66,46,65,35,23,18,24,53,29,32,47,25,28,16,44,48,49,55,45,21,12,26,43,54,27,42,57,53,58,16,48,12,45,43,60,40,61,16,48,38,34,38,31,7,28,42,18,56,53,16,25,43,25,60,40,8,30,32,39,27,43,15,25,38,8,20,11,30,62,71,30,26,20,47,35,38,42,67,13,30,9,5,13,26,24,27,43,37,33,28,60,70,36,37,26,29,36,31,18,23,42,41,45,26,51,41,59,38,66,48,30,33,36,52,47,33,19,49,28
v179,38,37,46,35,45,30,24,25,50,56,10,14,29,36,64,51,41,18,61,50,29,45,56,24,17,47,39,31,27,18,13,12,22,40,26,13,17,34,3,29,17,11,52,42,14,46,32,24,14,28,31,21,27,36,46,47,64,50,43,16,33,37,4,36,19,16,29,25,19,40,18,40,45,44,30,51,12,43,24,53,57,38,30,14,25,5,25,25,8,13,45,20,20,41,48,26,9,48,11,38,5,24,36,18,17,39,26,33,36,32,42,22,24,13,28,39,41,20,17,23,15,23,59,27,22,40,29,38,11,38,43,29,32,57,58,32,56,46,46,29,31,59,17,46,35,32,30,30,29,28,41,40,51,10,56,24,41,51,26,38,15,19,43,13,26,50,8,48,52,61,10,53,32,5,26,27,39,8,0,2,23,26,15,21,10,7,31,17,9,42,18,17,48,48,20,31,39,9,27,35,7,58,38,61,31,17,14,28,49,21,28,43,17,24,8,40,44,45,47,41,13,16,22,35,50,19,38,53,45,54,12,44,8,37,35,52,32,53,12,44,34,26,34,27,11,24,34,16,48,49,12,21,35,21,56,36,6,22,28,35,23,35,13,21,34,16,16,19,26,54,67,22,18,12,43,27,34,38,59,9,26,3,13,5,18,20,23,39,29,25,20,52,66,28,33,18,25,28,27,20,15,34,37,41,22,43,33,51,30,62,44,26,25,32,44,43,29,15,45,24
v180,40,39,48,37,47,32,26,27,52,58,12,16,31,38,66,53,43,20,63,52,31,47,58,26,19,49,41,33,29,16,15,14,24,42,24,15,19,36,5,31,19,11,54,44,12,48,34,26,12,30,33,23,29,38,48,49,66,52,45,18,35,39,2,38,21,18,31,23,21,42,16,42,47,46,28,53,12,45,22,55,59,40,32,12,27,7,27,23,10,15,47,22,22,43,50,28,11,50,9,40,3,26,38,20,19,41,28,35,38,34,44,24,22,13,30,41,43,22,15,25,17,21,61,27,24,42,31,40,13,40,45,31,34,59,60,34,58,48,48,31,33,61,19,48,37,34,32,32,31,30,43,42,53,12,58,26,43,53,24,40,17,17,45,11,28,52,6,50,54,63,12,55,34,3,28,29,41,6,2,0,21,28,17,23,12,5,33,19,9,44,20,19,50,50,22,33,41,7,29,37,9,60,40,63,33,19,16,26,51,23,30,45,19,26,10,42,46,47,49,43,15,14,24,37,52,21,40,55,47,56,14,46,10,39,37,54,34,55,14,46,36,28,36,29,9,26,36,14,50,51,14,23,37,19,58,38,4,24,30,37,25,37,11,23,36,14,18,17,28,56,69,24,20,14,45,29,36,40,61,7,28,3,11,7,20,22,25,41,31,27,22,54,68,30,35,20,27,30,29,18,17,36,39,43,24,45,35,53,32,64,46,28,27,34,46,45,31,17,47,26
v181,27,60,55,58,68,33,13,46,39,79,19,37,18,59,87,74,30,37,50,73,34,36,79,47,40,58,28,54,50,5,12,33,43,63,39,10,40,51,22,52,40,12,41,65,9,35,55,45,9,17,30,44,50,59,35,70,53,73,36,11,54,26,21,45,42,39,32,42,34,63,7,55,38,35,41,74,11,66,41,52,80,61,19,9,22,26,48,2,17,22,68,17,21,64,59,15,18,37,12,27,18,47,59,39,30,42,15,56,59,45,31,11,37,34,51,62,50,43,6,46,38,34,82,14,11,29,52,61,16,49,48,26,55,46,47,55,79,69,69,52,20,48,40,69,58,21,45,19,52,17,40,35,74,33,45,47,36,74,43,61,38,32,62,24,49,43,15,71,75,50,23,42,25,22,35,16,62,15,23,21,0,41,10,26,21,18,54,40,30,65,41,28,71,53,41,20,28,14,16,44,30,81,61,50,20,38,17,39,38,44,37,32,40,13,31,31,49,34,70,48,36,27,11,58,49,42,27,42,68,43,27,33,25,60,58,75,55,76,11,37,47,49,43,22,22,43,57,33,71,52,17,28,58,40,45,37,23,45,17,32,30,58,30,10,23,9,19,6,29,77,56,45,41,35,32,50,23,27,82,28,15,24,10,28,41,9,12,52,52,48,43,75,55,51,34,41,14,51,18,33,38,57,32,30,27,66,56,74,53,51,47,45,48,21,67,60,18,28,34,13
v182,24,19,20,37,27,8,28,5,24,38,22,24,29,18,46,33,25,8,35,32,7,19,38,16,29,21,29,31,45,36,29,14,4,22,52,31,25,10,23,37,43,29,26,26,32,20,40,4,32,26,11,33,9,18,20,29,38,32,17,30,13,33,30,10,43,38,9,51,7,24,36,14,19,18,56,33,30,25,50,27,39,20,34,32,19,21,19,43,24,19,27,24,20,23,22,30,23,22,29,30,31,46,18,8,11,13,36,39,28,6,26,32,50,39,10,23,15,30,35,29,37,49,41,45,38,14,11,28,25,12,17,15,18,31,32,14,38,28,28,13,31,33,11,28,17,34,4,28,41,36,15,14,33,18,30,30,15,33,52,34,25,45,21,39,34,24,28,30,34,35,18,27,16,31,6,43,21,30,26,28,41,0,31,15,20,33,17,19,35,24,16,13,30,22,6,27,23,27,37,9,33,40,20,35,21,9,24,54,23,21,4,17,35,30,32,14,18,19,29,15,37,42,30,27,24,31,28,27,27,28,14,18,18,35,31,34,14,35,30,18,8,8,8,19,37,2,24,42,30,23,24,13,17,47,30,10,32,46,42,9,11,17,39,39,24,34,22,37,12,36,41,36,38,14,21,9,18,22,41,35,40,29,31,25,10,38,35,13,23,37,22,34,40,16,7,14,37,32,23,46,41,16,11,15,14,25,15,33,18,36,18,4,7,24,26,19,33,13,21,42
v183,23,50,45,48,58,23,9,36,35,69,9,27,14,49,77,64,26,27,46,63,24,30,69,37,30,48,24,44,40,9,2,23,33,53,41,2,30,41,12,42,32,6,37,55,7,31,45,35,13,13,20,34,40,49,31,60,49,63,28,1,44,22,19,35,32,29,22,40,24,53,11,45,30,29,45,64,5,56,39,42,70,51,15,9,12,16,38,12,7,12,58,7,11,54,49,11,8,33,10,23,20,37,49,29,20,32,11,46,49,35,27,7,39,28,41,52,40,33,6,36,28,38,72,14,7,25,42,51,6,39,38,16,45,42,43,45,69,59,59,42,16,44,30,59,48,17,35,15,42,13,30,25,64,23,41,37,26,64,41,51,28,34,52,28,39,35,17,61,65,46,13,38,17,20,25,12,52,19,15,17,10,31,0,16,11,22,44,30,24,55,31,18,61,43,31,16,24,10,12,34,22,71,51,46,16,28,7,43,34,34,27,28,30,9,21,25,39,30,60,38,26,31,7,48,39,32,23,38,58,39,17,29,15,50,48,65,45,66,3,29,37,39,33,12,26,33,47,31,61,42,7,18,48,36,41,27,21,35,13,22,20,48,28,8,19,13,9,10,19,67,52,35,31,25,28,40,19,23,72,24,11,18,14,18,31,7,8,42,42,38,33,65,51,41,24,31,10,41,12,35,30,47,22,26,17,56,46,64,43,47,37,35,38,17,57,50,14,18,30,11
v184,17,34,29,32,42,9,13,20,29,53,11,19,14,33,61,48,20,11,40,47,8,24,53,21,24,32,18,28,40,21,14,9,17,37,47,16,20,25,18,32,38,14,31,39,17,25,35,19,19,11,10,28,24,33,25,44,43,47,22,15,28,18,25,19,38,33,8,46,8,37,21,29,24,23,51,48,15,40,45,32,54,35,19,17,4,16,22,28,13,8,42,9,5,38,33,15,12,27,16,17,26,41,33,13,4,18,21,34,33,19,21,17,45,34,25,36,24,25,20,24,32,44,56,30,23,19,26,35,10,23,22,8,29,36,37,29,53,43,43,26,16,38,14,43,32,19,19,13,36,21,20,19,48,13,35,25,20,48,47,35,20,40,36,34,29,29,23,45,49,40,11,32,11,26,9,28,36,25,21,23,26,15,16,0,11,28,28,14,30,39,15,4,45,27,15,12,18,16,22,18,28,55,35,40,10,12,9,49,28,18,11,22,30,15,27,19,23,24,44,22,32,37,15,32,29,26,17,32,42,33,9,23,13,34,32,49,29,50,15,23,21,23,17,6,32,17,31,37,45,28,9,2,32,42,35,15,27,41,27,14,4,32,34,24,13,19,7,22,5,51,46,31,33,9,22,24,13,17,56,30,25,24,20,20,15,23,20,26,26,32,17,49,45,25,12,15,22,27,8,41,36,31,16,20,1,40,30,48,27,41,23,19,22,11,41,34,18,6,24,27
