,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v182,10,34,13,8,46,20,26,55,17,56,16,24,40,41,37,43,27,43,38,45,24,11,17,31,11,25,21,22,16,47,20,26,15,28,28,36,45,38,23,21,21,13,25,40,37,29,18,2,36,48,32,37,23,2,30,15,26,20,21,35,42,27,26,61,33,19,34,49,56,28,38,23,14,37,25,36,41,6,62,19,26,18,28,39,30,24,30,34,29,28,41,47,42,61,50,17,38,52,42,28,40,24,19,13,42,28,16,23,34,17,12,20,51,51,17,7,67,38,19,26,40,41,39,17,36,31,47,48,4,37,54,17,11,14,54,23,23,35,33,30,31,14,14,38,32,41,28,12,11,29,21,22,9,6,58,5,16,48,18,13,14,31,22,33,36,35,22,28,33,45,24,36,32,42,23,17,11,21,49,42,11,0,12,34,39,36,2,8,24,20,32,38,18,46,35,24,24,7,22,57,39,17,22,43,51,28,26,27,26,36,35,33,33,23,46,27,13,13,45,13,26,5,42,13,60,16,12,44,18,25,33,14,19,33,29,21,28,11,44,34,35,6,35,42,43,16,40,30,30,14,22,66,7,12,36,11,63,28,15,23,24,16,24,38,23,24,24,40,11,47,48,12,39,22,8,41,33,16,49,51,12,30,32,5,53,37,41,31,41,28,30,26,16,26,20,30,34,38,24,33,18,37,13,61,26,37,46,29,35,44,43,44,32,30,15,39,36,36,45,25
v183,22,46,25,20,58,20,38,67,5,68,28,36,52,53,49,55,39,55,32,57,36,23,15,43,1,37,33,34,28,59,32,32,11,40,28,48,35,50,35,33,33,9,13,52,49,41,14,12,28,60,32,49,35,14,42,27,38,18,33,47,30,39,14,73,45,11,46,61,68,40,50,17,26,49,37,48,53,8,74,31,38,30,40,51,26,36,42,46,41,40,53,59,54,73,62,29,50,64,54,40,52,12,15,15,54,40,28,35,46,29,18,32,63,63,21,17,79,40,31,38,34,53,39,29,48,43,59,60,16,49,66,7,23,16,66,35,31,29,45,42,43,26,26,50,44,37,40,24,23,41,33,34,21,8,70,9,28,60,30,25,26,43,34,45,48,47,34,38,45,57,36,48,20,54,19,29,9,33,61,54,23,12,0,46,51,34,14,20,36,32,44,50,30,58,47,26,12,19,34,69,51,29,30,55,63,40,38,39,38,48,47,45,27,35,58,39,5,13,57,25,38,17,54,7,72,28,24,56,30,25,45,6,31,37,41,19,40,23,56,46,47,18,47,54,55,28,52,42,42,14,32,78,19,8,42,13,75,40,9,35,16,28,36,50,35,36,22,52,11,59,60,4,51,34,18,35,45,28,61,63,22,42,36,17,65,49,53,43,53,40,42,38,28,38,32,42,46,50,18,45,18,49,19,73,38,49,58,41,47,32,55,36,44,42,27,51,48,30,57,37
v184,28,22,21,26,32,32,34,21,41,22,24,12,10,19,33,31,7,37,50,23,14,29,51,17,45,19,13,28,36,13,20,38,49,6,40,24,57,8,11,17,13,37,59,6,9,5,52,34,48,36,44,27,29,32,24,29,28,54,13,23,54,7,38,27,3,53,42,25,26,14,40,57,20,17,31,18,19,40,28,17,14,20,38,39,42,10,26,22,25,28,37,13,18,27,30,21,4,18,12,18,28,58,53,31,10,16,38,11,22,35,46,24,17,17,51,29,33,50,43,14,52,13,51,45,8,29,19,24,30,23,20,51,23,30,26,11,35,47,45,4,35,20,34,26,38,53,20,44,23,27,37,32,31,38,24,39,18,30,16,35,24,9,12,39,24,25,12,40,43,31,10,44,44,32,35,17,45,31,15,28,33,34,46,0,5,48,34,26,20,14,26,26,16,12,15,36,36,33,12,23,17,17,34,29,17,16,20,15,18,42,23,3,45,15,22,31,41,47,35,31,16,29,8,39,26,40,22,10,24,37,33,48,15,45,11,33,22,43,16,12,45,28,1,34,11,26,14,4,4,48,34,32,27,38,48,45,29,6,37,17,36,34,30,14,37,16,36,14,35,13,14,46,21,12,42,53,31,22,15,25,24,12,44,35,25,3,7,41,15,26,18,32,18,38,16,32,22,34,36,7,52,25,47,27,14,15,20,41,27,56,9,56,20,30,35,27,24,48,11,13
v185,33,23,26,31,31,31,39,16,46,17,29,15,11,18,32,32,12,36,49,22,15,34,56,16,50,24,18,27,41,8,25,37,54,11,39,25,56,9,16,18,18,42,64,7,8,10,57,39,47,37,43,26,34,37,29,34,33,59,18,24,53,12,37,22,6,58,41,24,25,15,39,62,25,18,36,17,20,45,23,22,15,21,37,38,41,15,31,23,30,33,36,8,19,22,29,22,3,13,11,23,29,63,58,36,9,21,43,16,27,40,51,29,12,12,56,34,28,49,48,15,51,12,50,50,7,28,18,23,35,24,15,56,28,35,25,16,34,46,44,9,34,25,39,27,37,52,25,49,28,26,42,31,36,43,19,44,23,29,21,40,25,8,17,38,25,30,17,39,42,30,15,43,43,31,34,22,50,36,10,27,38,39,51,5,0,47,39,31,25,19,25,29,21,7,14,35,41,38,17,18,16,22,33,28,12,19,25,18,17,41,24,6,44,16,21,36,46,52,34,36,21,34,7,44,21,45,27,5,23,36,32,53,20,44,10,32,21,48,17,11,44,33,4,33,10,31,15,9,9,53,33,27,32,43,47,50,24,11,42,22,35,39,29,15,42,21,35,13,40,8,11,51,20,17,47,52,30,23,10,24,29,11,43,40,24,2,2,40,14,25,19,31,23,37,19,37,23,33,35,6,57,26,52,22,19,16,19,40,26,55,8,55,21,35,40,28,25,47,6,18
v186,46,70,43,44,24,16,62,41,29,46,52,60,58,29,15,79,43,21,2,25,34,47,39,31,33,61,43,20,52,39,56,10,37,44,8,72,9,56,57,31,55,25,47,54,39,43,40,34,6,84,4,21,59,38,66,51,62,42,57,71,6,55,20,41,45,41,12,27,34,62,16,45,38,65,61,30,67,32,46,55,62,28,10,17,8,42,66,70,65,64,19,45,66,45,28,27,44,46,36,64,76,46,41,23,38,64,52,37,70,53,42,56,45,35,45,29,45,6,55,62,4,35,5,53,40,19,29,26,34,71,48,39,45,22,32,59,13,5,11,48,13,42,50,74,10,5,64,48,37,21,57,16,45,30,36,33,40,26,42,49,24,39,44,11,72,71,38,8,11,23,58,14,16,20,15,49,33,57,47,20,47,36,34,48,47,0,38,36,60,36,22,74,34,46,33,12,24,43,48,43,31,37,14,21,55,64,62,63,30,14,71,51,7,33,26,63,29,37,23,49,62,33,40,27,38,52,36,52,24,11,15,36,39,3,37,15,26,47,64,36,13,36,47,20,37,52,62,52,46,38,14,44,29,26,8,37,41,42,25,59,18,52,18,62,59,60,12,34,25,53,36,34,27,40,42,5,17,26,37,29,24,36,4,41,31,49,47,9,33,22,66,16,34,10,32,66,70,16,16,41,42,73,43,43,62,63,28,7,21,8,39,8,68,66,51,75,72,4,43,61
v187,8,32,13,8,46,22,24,55,19,56,14,24,40,41,37,41,27,43,40,45,24,9,17,31,13,23,21,22,14,47,18,28,15,28,30,34,47,38,23,21,21,15,25,40,37,29,18,4,38,46,34,37,21,2,28,13,24,20,21,33,44,27,28,61,33,19,34,49,56,28,38,23,14,37,23,36,41,6,62,17,24,18,28,39,32,24,28,34,27,26,41,47,42,61,50,17,38,52,42,26,38,24,19,15,42,26,14,23,32,15,12,18,51,51,17,9,67,40,17,26,42,41,41,15,36,31,47,48,4,37,54,17,11,16,54,23,25,37,35,30,31,14,12,36,32,43,26,10,11,29,19,22,7,8,58,5,16,48,18,11,14,31,22,33,34,33,22,30,33,45,24,36,34,42,25,17,11,19,49,42,9,2,14,34,39,38,0,8,22,20,32,36,18,46,35,26,26,5,22,57,39,17,24,43,51,26,24,25,26,36,33,33,35,23,46,25,15,13,45,11,24,5,42,15,60,14,12,44,18,27,33,14,19,35,29,23,28,9,44,34,35,6,35,42,43,14,40,30,30,14,24,66,9,14,38,11,63,28,17,21,26,14,24,38,21,22,26,40,13,47,48,12,39,22,8,43,33,16,49,51,14,30,34,3,53,37,41,31,41,28,28,26,16,28,20,28,32,38,26,33,18,35,13,61,24,37,46,31,35,46,43,46,30,28,13,37,34,38,45,23
v188,10,34,7,8,38,20,26,47,17,48,16,24,32,33,29,43,19,35,38,37,16,11,25,23,19,25,13,16,16,39,20,26,23,20,28,36,45,30,21,13,19,13,33,32,29,21,26,8,36,48,32,29,23,6,30,15,26,28,21,35,42,19,26,53,25,27,30,41,48,26,30,31,6,29,25,28,33,14,54,19,26,10,26,31,30,16,30,34,29,28,33,39,34,53,42,9,30,44,34,28,40,32,27,13,34,28,16,15,34,17,20,20,43,43,25,7,59,38,19,26,40,33,39,19,28,23,39,40,4,35,46,25,9,14,46,23,23,35,33,22,23,6,14,38,26,41,28,18,3,21,21,20,9,12,50,13,8,40,10,13,12,23,14,27,36,35,14,28,31,37,22,32,32,34,23,13,19,21,41,34,11,8,20,26,31,36,8,0,24,12,24,38,10,38,27,24,24,7,14,49,31,9,22,35,43,28,26,27,18,30,35,25,33,15,38,27,15,21,37,13,26,3,34,13,52,16,4,36,12,25,25,22,11,33,21,21,20,17,36,26,33,2,27,34,35,16,32,22,22,22,22,58,7,12,36,19,55,20,15,23,24,16,18,30,23,24,24,32,11,39,40,20,31,14,16,41,25,10,41,43,12,22,32,9,45,29,33,29,33,20,30,20,8,26,12,30,34,30,24,25,26,37,21,53,26,29,38,29,27,44,35,44,32,30,15,39,36,36,37,25
v189,14,10,17,16,44,44,14,41,41,42,8,10,26,31,45,19,17,49,62,35,26,13,31,29,35,1,17,40,16,33,4,50,29,16,52,12,69,24,9,29,7,37,39,26,23,17,32,26,60,24,56,39,9,22,6,9,8,34,7,11,66,13,50,47,19,33,54,37,42,14,52,37,22,23,11,30,27,28,48,5,10,32,50,51,54,18,6,20,5,8,49,33,28,47,42,33,24,38,28,4,16,38,33,37,28,4,18,23,10,15,26,4,37,37,31,31,53,62,23,12,64,27,63,25,22,41,33,36,26,23,40,31,15,38,40,9,47,59,57,16,47,18,14,14,50,65,4,24,23,39,17,44,15,30,44,27,20,42,18,15,36,21,16,51,14,11,22,52,55,43,10,56,56,44,47,11,27,11,35,40,13,24,36,20,25,60,22,24,0,24,38,14,26,32,27,48,48,17,12,43,29,23,46,41,37,6,2,7,30,54,11,19,57,27,34,11,37,27,47,11,4,27,28,37,46,20,24,30,36,49,45,30,21,57,23,45,34,23,30,24,57,24,21,46,29,8,26,16,16,28,46,52,31,36,60,25,49,18,39,3,48,14,42,24,17,4,48,26,35,33,34,32,33,20,22,65,43,34,35,37,36,24,56,19,39,23,27,53,27,38,8,44,26,50,28,12,10,46,48,19,32,13,27,47,6,23,32,53,39,68,29,68,12,10,15,19,12,60,31,7
v190,14,34,7,12,26,20,26,35,27,36,16,24,22,21,21,43,7,25,38,25,4,15,37,11,31,25,7,16,22,27,20,26,35,8,28,36,45,20,21,5,19,23,45,20,17,9,38,20,36,48,32,17,23,18,30,15,26,40,21,35,42,19,26,41,13,39,30,29,36,26,28,43,6,29,25,16,31,26,42,19,26,8,26,27,30,6,30,34,29,28,25,27,30,41,30,9,18,32,22,28,40,44,39,17,22,28,24,3,34,21,32,20,31,31,37,15,47,38,29,26,40,21,39,31,16,17,27,28,16,35,34,37,9,16,34,23,23,35,33,12,23,6,20,38,26,41,28,30,9,15,23,20,17,24,38,25,4,28,6,21,12,11,8,27,36,35,2,28,31,25,22,32,32,22,23,13,31,21,29,22,19,20,32,14,19,36,20,12,24,0,14,38,2,26,15,24,24,19,12,37,19,3,22,23,31,28,26,27,6,30,35,15,33,3,26,27,27,33,25,17,26,15,22,25,40,26,8,24,12,25,21,34,3,33,9,21,10,29,28,14,33,14,15,22,23,16,26,16,10,34,22,46,13,24,36,31,43,8,23,23,24,20,18,26,23,24,24,20,21,27,28,32,19,4,28,41,19,10,29,31,12,10,32,21,33,17,21,29,21,14,30,20,4,26,4,30,34,22,24,13,38,37,33,41,26,27,26,29,15,44,23,44,32,30,21,39,36,36,25,25
v191,26,48,21,24,14,24,40,23,39,24,30,38,36,9,7,57,21,11,24,13,12,27,49,9,43,39,21,10,34,17,34,12,47,22,16,50,31,34,35,11,33,35,57,32,17,21,50,32,22,62,18,5,37,30,44,29,40,52,35,49,28,33,30,29,23,51,16,17,24,40,14,55,18,43,39,8,45,38,30,33,40,14,12,13,18,20,44,48,43,42,11,23,44,29,18,15,22,24,14,42,54,56,51,29,16,42,36,15,48,33,44,34,23,19,49,27,35,24,41,40,26,13,25,43,18,3,15,16,28,49,26,49,23,28,22,37,13,21,19,26,9,20,32,52,12,27,42,42,21,3,35,10,29,36,26,37,18,16,20,33,18,17,22,13,50,49,16,14,17,13,36,18,26,10,25,27,43,35,25,10,31,32,44,26,25,22,32,24,38,14,0,52,14,24,11,18,34,31,26,25,9,15,14,11,33,42,40,41,8,16,49,29,19,11,14,41,39,45,13,29,40,27,18,37,28,38,20,30,14,19,7,46,17,19,15,25,4,41,42,14,19,26,25,10,15,30,40,30,24,46,12,34,25,36,22,43,31,20,35,37,28,32,8,40,37,38,22,12,33,31,16,44,7,18,40,27,5,16,17,19,22,14,18,33,21,27,25,15,11,4,44,6,16,12,12,44,48,8,26,19,50,51,45,29,40,41,14,15,3,30,17,30,46,44,33,53,50,22,21,39
v192,28,10,31,30,58,58,12,45,55,46,22,14,30,45,59,13,31,63,76,49,40,27,35,43,49,13,31,54,22,37,18,64,39,30,66,4,83,28,17,43,19,51,39,30,35,31,36,40,74,14,70,53,15,36,8,23,12,32,17,9,80,19,64,51,29,39,68,51,52,18,66,33,36,27,13,44,31,42,52,19,14,46,64,65,68,32,8,24,9,10,63,37,32,51,56,47,30,42,38,10,16,38,35,51,36,10,22,37,4,21,32,18,41,41,29,45,57,76,19,16,78,39,77,21,34,55,45,50,40,27,44,43,29,52,52,15,61,73,71,26,61,32,24,18,64,79,10,26,37,53,17,58,29,44,48,41,34,56,32,25,50,35,30,65,18,3,36,66,69,57,16,70,70,58,61,25,41,17,39,54,27,38,50,26,29,74,36,38,14,38,52,0,40,36,41,62,62,31,26,47,43,37,60,55,41,10,12,11,44,68,7,23,71,41,48,11,51,37,61,25,12,41,34,51,50,22,38,34,50,63,59,44,35,71,37,59,48,27,34,38,71,38,27,60,37,22,30,22,28,36,60,56,45,50,74,37,53,32,53,15,62,22,56,28,15,14,62,40,49,37,38,46,47,34,32,79,57,48,39,51,50,38,70,33,51,27,31,67,41,52,12,58,40,64,42,8,14,60,62,33,32,15,31,51,12,27,46,67,53,82,35,82,16,8,23,23,6,74,35,13
v193,12,36,9,10,28,18,28,37,25,38,18,26,24,23,19,45,9,25,36,27,6,13,35,13,29,27,9,14,20,29,22,24,33,10,26,38,43,22,23,3,21,21,43,22,19,11,36,18,34,50,30,19,25,16,32,17,28,38,23,37,40,21,24,43,15,37,28,31,38,28,26,41,4,31,27,18,33,24,44,21,28,6,24,25,28,8,32,36,31,30,23,29,32,43,32,7,20,34,24,30,42,42,37,15,24,30,22,5,36,19,30,22,33,33,35,13,49,36,27,28,38,23,37,29,18,15,29,30,14,37,36,35,11,14,36,25,21,33,31,14,21,8,18,40,24,39,30,28,7,13,23,18,15,22,40,23,6,30,8,19,10,13,10,25,38,37,4,26,29,27,24,30,30,24,21,15,29,23,31,24,17,18,30,16,21,34,18,10,26,2,14,40,0,28,17,22,22,17,14,39,21,3,20,25,33,30,28,29,8,28,37,17,31,5,28,29,25,31,27,15,28,13,24,23,42,24,6,26,10,23,19,32,5,31,11,19,10,27,30,16,31,12,17,24,25,18,28,18,12,32,20,48,11,22,34,29,45,10,21,25,22,18,16,28,25,26,22,22,19,29,30,30,21,6,26,39,17,8,31,33,10,12,30,19,35,19,23,27,23,12,32,18,2,24,2,32,36,20,22,15,36,39,31,43,28,29,28,27,17,42,25,42,34,32,19,41,38,34,27,27
v194,40,26,33,38,30,38,46,9,53,10,36,22,12,17,31,33,19,35,48,21,22,41,63,15,57,31,25,26,48,7,32,36,61,18,38,32,55,10,23,25,25,49,71,8,9,17,64,46,46,38,42,25,41,44,36,41,40,66,25,27,52,19,44,15,13,65,40,23,24,18,38,69,32,19,43,16,21,52,16,29,22,28,36,37,40,22,38,24,37,40,35,1,20,15,28,29,8,6,10,30,30,70,65,43,8,28,50,23,34,47,58,36,5,11,63,41,21,48,55,20,50,11,49,57,10,27,17,22,42,25,8,63,35,42,24,23,33,45,43,16,33,32,46,28,36,51,32,56,35,25,49,30,43,50,18,51,30,28,28,47,32,15,24,37,26,37,24,38,41,29,22,42,42,30,39,29,57,43,3,26,45,46,58,12,7,46,46,38,32,26,24,36,28,0,13,34,48,45,24,11,15,29,32,27,9,26,32,25,20,40,29,13,43,23,20,43,53,59,33,43,28,41,6,51,14,52,34,6,28,35,31,60,27,43,17,39,20,55,18,12,43,40,11,32,9,38,16,16,16,60,32,20,39,50,46,57,17,18,49,29,42,46,28,16,49,28,36,12,47,7,10,58,19,24,54,51,29,30,9,23,36,16,42,47,23,9,5,39,13,24,24,30,30,36,26,44,24,32,40,13,64,27,59,15,26,17,18,39,25,54,7,54,22,42,47,29,30,46,3,25
v195,29,37,22,27,17,27,35,20,42,21,25,27,25,6,18,46,10,22,35,10,11,30,52,4,46,28,14,13,37,12,23,23,50,11,25,39,42,23,24,14,22,38,60,21,6,10,53,35,33,51,29,12,30,33,33,30,29,55,24,38,39,22,33,26,12,54,27,14,21,29,25,58,21,32,32,3,34,41,27,22,29,17,23,24,27,11,33,37,32,31,22,12,33,26,15,18,11,17,7,31,43,59,54,32,7,31,39,12,37,36,47,25,16,16,52,30,32,35,44,29,37,6,36,46,7,14,12,13,31,38,19,52,24,31,19,26,20,32,30,15,20,21,35,41,23,38,31,45,24,12,38,17,32,39,23,40,19,15,17,36,21,6,13,24,39,38,13,25,28,16,25,29,29,17,28,18,46,32,14,13,34,35,47,15,14,33,35,27,27,15,11,41,17,13,0,21,37,34,15,22,4,18,19,14,22,31,29,30,9,27,38,18,30,12,11,32,42,48,20,32,29,30,7,40,25,41,23,19,17,22,18,49,16,30,6,28,7,44,31,3,30,29,14,19,8,27,29,19,13,49,19,31,28,39,33,46,28,9,38,26,31,35,15,29,38,27,25,5,36,20,13,47,6,13,43,38,16,19,14,16,25,5,29,36,18,16,14,26,6,11,33,17,19,23,15,33,37,19,29,8,53,40,48,26,29,30,11,26,12,41,8,41,35,33,36,42,39,33,10,28
v196,34,58,31,32,32,6,50,41,21,42,40,48,46,27,23,67,31,29,14,31,22,35,31,19,25,49,31,8,40,33,44,6,29,32,4,60,21,44,45,19,43,17,39,42,27,31,32,22,12,72,8,23,47,26,54,39,50,34,45,59,18,43,12,47,33,33,20,35,42,50,24,37,26,53,49,22,55,20,48,43,50,16,14,25,6,30,54,58,53,52,27,33,54,47,36,15,32,38,28,52,64,38,33,11,28,52,40,25,58,41,30,44,37,37,33,17,53,14,43,50,16,27,15,41,28,17,33,34,22,59,40,31,33,10,40,47,5,11,19,36,17,30,38,62,18,17,52,36,25,15,45,8,33,18,44,21,28,34,30,37,12,27,32,19,60,59,26,12,19,31,46,22,8,28,7,37,25,45,35,28,35,24,26,36,35,12,26,24,48,24,18,62,22,34,21,0,16,31,36,43,25,25,4,29,43,52,50,51,18,22,59,39,9,21,32,51,21,27,31,37,50,21,28,19,46,40,24,40,12,1,19,28,27,11,25,7,14,35,52,24,21,24,35,28,29,40,50,40,34,28,6,52,17,18,16,25,49,30,17,47,10,40,10,50,47,48,4,26,15,41,34,26,25,28,30,17,19,14,35,37,12,24,10,29,39,37,35,17,27,14,54,12,22,12,20,54,58,24,8,29,32,61,31,47,50,51,32,15,21,20,29,20,56,54,39,63,60,12,31,49
v197,34,58,31,32,48,10,50,57,7,58,40,48,46,43,39,67,31,45,22,47,26,35,27,33,13,49,31,24,40,49,44,22,23,32,18,60,25,44,45,23,43,11,23,42,39,31,26,22,18,72,22,39,47,26,54,39,50,30,45,59,20,43,4,63,35,23,36,51,58,50,40,29,26,53,49,38,55,20,64,43,50,20,30,41,16,30,54,58,53,52,43,49,54,63,52,19,40,54,44,52,64,24,27,11,44,52,40,25,58,41,30,44,53,53,33,17,69,30,43,50,24,43,29,41,38,33,49,50,22,59,56,19,33,10,56,47,21,19,35,36,33,30,38,62,34,27,52,36,25,31,45,24,33,18,60,21,28,50,30,37,16,33,32,35,60,59,26,28,35,47,46,38,8,44,9,37,21,45,51,44,35,24,12,36,41,24,26,24,48,24,34,62,22,48,37,16,0,31,36,59,41,25,20,45,53,52,50,51,28,38,59,39,17,25,48,51,11,25,47,37,50,21,44,11,62,40,24,46,20,15,35,18,27,27,31,9,30,35,52,36,37,24,37,44,45,40,50,40,34,26,22,68,17,12,32,25,65,30,9,47,6,40,26,50,47,48,12,42,13,49,50,16,41,28,30,25,35,18,51,53,12,32,26,29,55,39,43,33,43,30,54,28,22,28,22,54,58,40,8,35,30,61,31,63,50,51,48,31,37,22,45,26,56,54,39,63,60,20,47,49
v198,5,27,12,7,45,27,19,54,24,55,9,23,39,40,36,36,26,42,45,44,23,4,18,30,18,18,20,23,9,46,13,33,16,27,35,29,52,37,22,20,20,20,26,39,36,28,19,9,43,41,39,36,16,5,23,8,19,21,20,28,49,26,33,60,32,20,37,48,55,27,37,24,13,36,18,35,40,11,61,16,23,17,33,38,37,23,23,33,22,21,40,46,41,60,49,16,37,51,41,21,33,25,20,20,41,21,9,22,27,10,13,13,50,50,18,14,66,45,12,25,47,40,46,12,35,30,46,47,9,36,53,18,10,21,53,22,30,42,40,29,30,13,7,31,33,48,21,11,10,28,14,27,2,13,57,10,15,47,17,6,19,30,21,34,29,28,21,35,38,44,23,39,39,41,30,16,12,14,48,41,4,7,19,33,38,43,5,7,17,19,31,31,17,45,34,31,31,0,21,56,38,16,29,42,50,21,19,20,25,37,28,32,40,22,45,20,20,14,44,6,19,10,41,20,59,9,11,43,19,32,32,15,18,40,28,28,27,10,43,33,40,7,34,41,42,9,39,29,29,15,29,65,14,19,43,12,62,27,22,16,31,9,25,37,16,17,31,39,18,46,47,15,38,21,9,48,32,17,48,50,19,29,39,2,52,36,40,36,40,27,23,27,15,33,19,23,27,37,31,32,19,30,14,60,19,36,45,36,34,51,42,51,25,23,8,32,29,43,44,20
v199,16,22,9,14,32,32,22,33,29,34,12,12,18,19,33,31,5,37,50,23,14,17,39,17,33,13,5,28,24,25,8,38,37,6,40,24,57,16,9,17,7,25,47,18,15,7,40,22,48,36,44,27,17,20,18,17,16,42,9,23,54,7,38,39,11,41,42,27,34,14,40,45,10,17,19,18,19,28,40,7,14,20,38,39,42,6,18,22,17,16,37,25,20,39,30,21,16,30,20,16,28,46,41,25,20,16,26,11,22,23,34,12,29,29,39,19,45,50,31,14,52,19,51,33,14,29,25,26,18,23,32,39,11,26,32,11,35,47,45,8,35,8,22,26,38,53,16,32,11,27,25,32,19,26,36,27,8,30,6,23,24,9,4,39,24,23,10,40,43,31,10,44,44,32,35,5,33,19,27,28,21,22,34,12,17,48,22,14,12,12,26,26,14,24,15,36,36,21,0,35,17,11,34,29,29,16,14,15,18,42,23,11,45,15,24,19,29,35,35,19,14,17,20,27,38,28,12,22,24,37,33,36,9,45,11,33,22,31,22,12,45,16,13,34,21,14,18,8,8,36,34,44,19,26,48,33,41,6,27,11,36,22,30,16,25,12,36,18,23,25,26,34,21,8,30,53,31,22,27,29,24,12,44,23,31,15,19,41,19,26,18,32,14,38,16,20,22,34,36,11,40,25,35,39,14,15,24,41,27,56,21,56,20,18,23,27,24,48,23,13
v200,51,37,44,49,27,49,57,2,64,3,47,33,17,16,28,36,30,32,45,18,33,52,74,26,68,42,36,35,59,10,43,37,72,29,41,43,52,19,34,36,36,60,82,17,20,28,75,57,43,41,39,22,52,55,47,52,51,77,36,38,49,30,55,4,24,76,37,20,21,29,35,80,43,22,54,21,24,63,5,40,33,39,33,34,43,33,49,27,48,51,32,10,23,4,25,40,19,5,15,41,33,81,76,54,15,39,61,34,45,58,69,47,6,8,74,52,10,45,66,31,47,16,46,68,21,26,14,19,53,28,5,74,46,53,21,34,38,42,40,27,30,43,57,31,33,48,43,67,46,28,60,35,54,61,15,62,41,25,39,58,43,26,35,34,29,48,35,35,38,26,33,39,51,27,50,40,68,54,8,23,56,57,69,23,18,43,57,49,43,37,25,47,39,11,22,43,59,56,35,0,18,40,39,24,12,37,43,36,31,37,40,24,42,34,17,54,64,70,30,54,39,52,15,62,9,63,45,13,39,44,28,71,38,40,28,50,29,66,21,23,40,51,22,29,14,49,19,27,27,71,37,9,50,61,43,68,14,29,60,40,53,57,33,19,60,39,47,17,58,10,9,69,18,35,65,48,26,41,8,20,47,27,39,58,20,20,16,36,16,29,35,31,41,33,37,55,33,29,51,24,75,32,70,4,37,20,15,36,22,51,14,51,31,53,58,32,41,43,12,36
v201,33,39,26,31,15,31,39,16,46,17,29,29,27,2,16,48,12,20,33,6,15,34,56,8,50,30,18,17,41,8,25,21,54,13,23,41,40,25,26,18,24,42,64,23,8,12,57,39,31,53,27,10,34,37,35,34,33,59,26,40,37,24,37,22,14,58,25,10,17,31,23,62,25,34,36,3,36,45,23,24,31,21,21,22,25,15,35,39,34,33,20,14,35,22,13,22,13,15,5,33,45,63,58,36,7,33,43,16,39,40,51,29,14,12,56,34,28,33,48,31,35,4,34,50,9,12,8,9,35,40,17,56,28,35,15,28,20,30,28,17,18,25,39,43,21,36,33,49,28,10,42,17,36,43,19,44,23,13,21,40,25,8,17,22,41,40,17,23,26,14,27,27,33,15,32,22,50,36,16,11,38,39,51,17,16,31,39,31,29,19,9,43,21,15,4,25,41,38,17,18,0,22,21,12,24,33,31,32,13,25,40,20,28,16,7,36,46,52,18,36,31,34,9,44,21,45,27,21,21,26,16,53,20,28,10,32,11,48,33,5,28,33,16,17,6,31,31,21,15,53,19,27,32,43,31,50,24,11,42,28,35,39,15,31,42,29,29,3,40,22,9,51,4,17,47,36,14,23,10,12,29,9,27,40,14,18,16,24,2,11,35,15,23,21,19,37,39,17,33,10,57,42,52,22,31,32,7,24,10,39,8,39,37,35,40,44,41,31,12,30
