,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v150,33,30,31,1,24,3,15,12,26,19,48,44,34,30,40,15,18,17,15,36,31,35,18,26,37,34,26,16,26,20,23,27,18,27,34,11,41,26,15,30,39,44,8,20,10,22,17,29,20,37,38,43,21,30,29,32,20,21,27,32,40,21,28,5,48,24,26,24,28,33,51,23,43,7,25,28,37,23,26,29,36,30,16,36,13,29,1,24,8,23,3,17,25,32,33,18,19,7,34,26,27,31,25,31,30,22,38,27,33,31,28,24,20,12,29,7,39,36,45,29,26,18,30,35,26,12,34,23,39,20,28,41,40,41,37,34,15,32,29,28,34,19,16,6,5,49,44,12,25,0,28,18,23,8,24,22,28,31,17,34,43,27,36,7,23,29,10,27,15,25,21,13,28,18,16,37,20,20,35,15,42,19,33,39,15,18,11,29,18,18,6,9,7,26,16,40,33,30,4,28,39,37,35,25,26,16,18,33,36,37,8,20,35,36,31,46,29,11,32,24,29,11,31,11,21,33,36,27,36,27,28,23,16,23,45,28,34,8,23,49,26,9,8,15,24,30,39,42,38,27,17,16,24,44,32,8,3,39,37,32,16,28,22,21,18,20,45,37,44,32,36,14,9,21,27,36,2,23,32,17,28,39,15,10,23,8,17,33,12,29,20,39,6,39,12,21,23,9,42,22,35,22,17,20,5,13,17,8,8,41,28,33,27,21,15,25,30,34,44,41
v151,61,26,45,27,52,31,43,40,22,47,76,72,38,54,68,41,32,13,13,64,59,39,10,2,41,48,30,12,28,8,51,3,10,55,38,27,37,54,43,58,67,40,26,12,38,18,11,25,48,65,66,47,17,58,7,42,16,49,55,60,44,9,32,25,76,28,54,34,2,19,55,51,71,33,49,56,41,51,22,33,50,34,34,64,41,33,29,12,20,7,31,45,53,36,17,46,47,25,62,32,55,59,47,59,34,26,10,33,37,43,38,52,8,40,57,21,47,8,41,45,4,46,42,7,54,34,52,51,67,48,56,13,12,45,65,62,43,34,53,56,62,11,18,24,25,77,48,16,33,28,0,22,51,32,52,50,44,9,11,8,47,13,8,35,33,57,24,31,43,49,37,15,8,16,12,65,22,24,15,37,38,25,37,11,13,34,21,43,38,30,30,27,21,54,36,44,31,34,30,36,43,65,41,29,16,12,46,37,40,65,20,24,63,40,55,50,17,17,60,6,39,39,27,33,7,37,64,37,64,23,16,49,26,31,49,56,62,34,15,77,18,19,36,43,52,22,43,46,42,55,11,38,52,48,54,22,25,67,41,36,42,48,22,43,22,20,49,33,72,60,64,32,33,49,45,64,28,31,60,11,34,67,35,34,19,24,11,37,40,33,20,45,34,11,16,45,27,33,70,50,31,46,27,48,33,15,43,20,36,69,56,15,21,27,19,41,2,30,72,45
v152,39,12,23,19,30,19,21,24,36,25,54,50,52,48,46,19,10,9,9,42,37,53,12,20,55,52,44,12,8,14,29,21,22,33,52,7,23,32,31,36,45,26,26,26,28,10,19,11,26,43,44,61,11,46,23,20,30,33,45,38,58,15,46,23,54,42,32,12,22,33,69,29,49,25,27,34,55,29,8,47,54,48,12,42,23,47,19,26,18,21,17,23,31,50,31,24,25,25,40,10,33,37,43,37,48,40,32,45,51,21,46,30,22,22,35,25,57,30,27,47,20,24,20,29,32,12,52,29,45,26,34,35,34,59,43,40,21,14,47,38,40,13,4,24,13,55,62,30,11,18,22,0,29,26,40,38,46,25,25,28,61,27,30,13,41,35,8,45,23,43,15,13,22,6,10,43,2,38,29,15,24,3,15,33,9,12,7,21,16,8,24,9,19,44,34,58,15,48,14,46,57,43,19,43,30,26,24,51,18,43,14,38,41,54,49,64,31,27,38,20,17,17,13,29,15,51,42,15,42,9,30,41,4,9,63,36,40,12,29,55,32,9,18,25,30,36,57,60,56,33,11,34,30,62,50,26,21,45,55,50,20,46,4,21,36,2,63,19,50,38,42,10,27,27,45,42,16,41,38,23,46,45,13,12,11,26,21,51,18,47,34,57,24,33,14,23,41,11,48,28,17,24,5,26,13,11,35,26,24,47,34,29,35,39,33,43,24,16,50,59
v153,10,27,18,24,7,20,12,19,49,4,25,23,47,43,29,10,19,38,38,35,8,48,41,49,50,47,39,39,23,43,16,50,41,24,47,24,28,21,26,7,16,31,25,43,23,39,40,34,5,16,15,56,40,41,52,19,43,28,40,19,53,44,41,26,25,37,3,17,51,56,64,2,22,20,12,5,50,18,37,42,49,43,17,13,18,42,22,47,31,46,20,6,18,45,56,7,8,26,23,19,4,8,38,18,43,35,61,40,46,18,41,21,43,17,16,30,52,59,32,42,49,5,17,58,13,17,47,2,18,3,5,64,63,54,32,11,16,19,42,33,31,42,33,27,26,26,57,35,18,23,51,29,0,21,35,33,41,54,40,57,56,50,59,16,36,6,27,40,18,38,14,36,51,35,39,30,29,41,58,14,29,26,20,62,38,17,30,16,13,21,21,24,30,39,29,53,20,43,21,41,52,24,22,38,49,39,19,46,23,14,31,33,26,49,44,59,52,34,29,47,16,12,24,24,44,46,13,14,13,32,51,36,25,20,58,31,33,17,46,26,49,32,15,20,5,53,52,55,51,4,40,29,9,57,45,29,26,16,50,45,9,41,29,8,39,31,58,24,21,9,13,19,22,18,40,13,23,36,11,40,41,16,16,17,40,27,40,46,11,42,43,52,19,62,35,8,42,18,19,9,26,9,24,19,18,36,30,31,19,18,15,56,50,34,34,38,53,21,21,54
v154,29,38,39,7,28,7,11,8,30,23,44,40,26,22,36,23,26,25,23,32,27,27,22,30,29,26,18,20,34,24,19,31,22,23,26,19,49,22,11,26,35,52,6,24,6,30,21,37,26,33,34,35,29,26,33,40,24,17,23,28,32,25,20,7,44,16,22,32,32,37,43,23,39,1,33,24,29,19,34,21,28,22,24,32,9,21,7,28,12,27,9,25,21,24,37,14,15,7,30,34,23,27,17,27,22,14,42,19,25,39,20,20,24,8,25,11,31,40,53,21,30,26,38,39,22,20,26,19,35,20,26,45,44,33,33,30,11,40,21,24,30,23,24,8,13,45,36,16,33,8,32,26,21,0,20,18,20,35,21,38,35,31,40,15,15,25,18,19,11,17,29,17,32,26,24,33,28,22,39,23,50,27,41,43,19,26,19,37,26,26,2,17,11,22,8,32,41,22,12,20,31,33,43,17,30,20,14,25,44,33,12,12,31,28,23,38,33,15,28,28,37,17,39,3,25,25,32,35,32,35,32,17,24,31,37,24,30,16,27,45,30,17,8,11,20,34,31,34,30,23,23,8,30,36,24,10,7,35,29,24,24,20,30,29,20,28,37,45,40,28,32,22,1,17,19,32,10,15,28,21,20,35,23,18,31,8,21,25,10,21,24,31,2,43,16,29,23,17,38,18,43,30,25,16,13,17,11,12,4,37,24,37,31,13,15,17,34,42,40,33
v155,31,52,53,25,42,21,23,16,50,37,24,20,26,8,16,37,40,39,39,12,33,21,42,50,33,12,38,40,48,44,19,51,42,11,34,33,63,14,9,32,25,66,26,44,14,44,41,51,40,19,20,21,43,6,53,54,44,7,5,16,32,45,22,27,24,28,36,46,52,57,29,37,19,19,47,30,19,17,48,23,14,18,38,24,17,25,23,48,32,47,23,39,17,26,57,28,27,27,12,48,31,35,5,17,30,26,62,19,31,53,14,14,44,18,19,31,17,60,67,7,50,40,52,59,22,34,12,33,17,34,40,65,64,19,13,32,19,54,7,4,10,43,38,28,27,25,22,36,47,24,52,40,35,20,0,2,8,55,41,58,25,51,60,29,19,29,32,23,17,3,43,37,52,40,40,13,42,42,59,37,64,41,55,63,39,40,33,51,40,40,22,31,31,4,16,18,55,22,26,16,17,13,57,31,50,40,16,23,58,25,32,30,11,14,9,26,53,35,8,48,51,31,53,19,45,25,36,49,28,49,52,3,38,45,23,4,10,30,47,25,50,33,22,15,30,54,33,20,30,35,41,14,44,22,10,30,27,19,17,16,38,6,44,43,40,42,23,59,26,26,32,36,19,17,7,22,24,21,24,41,18,21,37,32,45,28,41,33,24,19,44,17,18,63,36,43,43,31,28,26,57,44,39,16,27,37,9,32,16,25,20,57,51,25,35,11,54,56,20,25
v156,29,50,51,23,40,19,21,14,48,35,26,22,24,10,18,35,38,37,37,14,31,19,40,48,31,14,36,38,46,42,17,49,40,9,32,31,61,12,7,30,23,64,24,42,12,42,39,49,38,17,18,23,41,8,51,52,42,5,7,14,30,43,20,25,26,26,34,44,50,55,31,35,21,17,45,28,17,15,46,21,16,16,36,22,15,23,21,46,30,45,21,37,15,24,55,26,25,25,12,46,29,33,5,15,28,24,60,17,29,51,12,12,42,16,17,29,19,58,65,9,48,38,50,57,20,32,14,31,17,32,38,63,62,21,15,30,17,52,9,6,12,41,36,26,25,27,24,34,45,22,50,38,33,18,2,0,8,53,39,56,23,49,58,27,17,27,30,21,15,5,41,35,50,38,38,15,40,40,57,35,62,39,53,61,37,38,31,49,38,38,20,29,29,6,14,20,53,20,24,14,19,15,55,29,48,38,14,21,56,23,30,28,13,16,11,26,51,33,10,46,49,29,51,17,43,23,34,47,26,47,50,3,36,43,25,6,12,28,45,27,48,31,20,13,28,52,31,22,28,33,39,12,42,24,12,28,25,17,17,14,36,8,42,41,38,40,25,57,24,24,30,34,17,15,7,20,22,19,22,39,16,19,35,30,43,26,39,31,22,17,42,19,16,61,34,41,41,29,26,24,55,42,37,14,25,35,7,30,14,23,18,55,49,23,33,9,52,54,22,23
v157,37,58,59,27,48,27,29,22,42,43,32,28,18,10,24,43,46,45,43,20,39,13,36,42,25,6,30,34,54,36,25,43,34,17,26,39,69,20,15,38,31,72,20,36,18,50,33,57,46,25,26,15,49,14,45,60,36,13,11,22,24,41,14,23,32,20,42,52,44,49,23,43,27,21,53,36,11,23,54,15,8,10,44,30,23,17,27,40,28,39,29,45,23,18,49,34,33,21,18,54,37,41,3,23,22,18,54,11,23,59,6,20,36,24,25,23,11,52,73,1,42,46,58,51,28,40,8,39,23,40,46,57,56,13,21,38,25,60,9,12,18,43,44,22,33,33,16,28,53,28,44,46,41,20,8,8,0,47,33,50,17,43,52,35,11,35,38,15,23,5,49,33,44,46,44,21,48,34,51,43,70,47,61,55,39,46,39,57,46,46,22,37,27,10,12,12,61,14,32,8,11,21,63,23,42,32,22,15,64,31,32,22,19,8,11,18,45,27,16,40,57,37,59,17,39,17,42,55,34,55,44,5,44,51,17,12,18,36,39,33,42,37,28,21,36,46,25,14,22,41,43,12,50,16,10,22,25,25,9,8,44,4,50,49,32,48,17,65,32,32,38,42,19,23,1,28,30,13,30,33,10,27,43,38,51,20,33,25,30,11,36,11,22,55,32,49,35,37,34,32,63,50,45,22,33,35,11,24,22,31,26,49,43,17,27,3,46,62,28,17
v158,64,35,48,30,55,34,46,43,13,50,79,75,29,57,71,44,35,22,20,67,62,34,13,7,32,51,21,15,31,11,54,12,13,58,29,30,46,57,46,61,70,49,29,11,41,27,14,34,51,68,69,38,26,61,2,45,11,52,58,63,35,18,33,28,79,27,57,37,11,10,46,54,74,36,52,59,36,54,31,32,53,37,37,67,44,30,32,7,23,8,34,48,56,29,8,49,50,28,65,35,58,62,50,62,25,29,7,36,28,46,41,55,11,43,60,24,50,5,50,48,5,49,45,4,57,37,55,54,70,51,59,10,9,38,68,65,46,37,56,59,65,20,21,27,28,80,39,19,36,31,9,25,54,35,55,53,47,0,14,3,38,4,7,38,36,60,27,32,46,52,40,18,17,23,21,68,25,15,6,40,47,28,40,8,16,37,24,46,41,33,33,30,24,57,39,39,38,33,33,39,40,68,44,24,7,15,49,32,43,68,23,25,66,43,58,41,8,20,63,7,42,42,36,36,16,30,67,40,67,32,7,52,29,34,40,59,65,37,8,80,9,22,39,46,55,13,34,47,33,58,20,41,55,41,57,25,28,70,38,39,45,51,27,46,15,25,40,42,75,63,67,35,36,52,48,67,31,34,63,14,37,70,38,37,28,27,14,28,43,36,11,48,37,8,19,48,18,36,73,53,40,49,30,51,36,18,46,23,39,72,59,6,12,30,20,44,11,39,75,36
v159,50,37,38,16,41,20,32,29,11,36,65,61,27,43,57,30,25,24,22,53,48,28,15,9,30,37,19,13,33,11,40,14,3,44,27,18,48,43,32,47,56,51,15,3,27,29,6,36,37,54,55,36,28,47,12,39,5,38,44,49,33,20,21,14,65,17,43,31,13,16,44,40,60,22,38,45,30,40,33,22,39,23,23,53,30,22,18,7,9,6,20,34,42,25,16,35,36,14,51,33,44,48,36,48,23,15,21,22,26,38,27,41,3,29,46,10,36,19,52,34,9,35,37,18,43,23,41,40,56,37,45,24,23,34,54,51,32,39,42,45,51,22,23,13,14,66,37,5,32,17,11,25,40,21,41,39,33,14,0,17,36,10,19,24,22,46,17,20,32,38,28,12,19,25,23,54,27,13,18,26,49,26,40,22,18,25,18,36,27,25,19,16,10,43,25,33,40,23,19,25,32,54,42,18,9,1,35,26,43,54,11,13,52,29,44,39,12,6,49,7,36,28,38,22,18,26,53,34,53,34,11,38,23,30,38,45,51,23,6,66,9,16,25,32,41,13,32,35,31,44,22,27,41,37,43,11,14,56,30,25,31,37,29,32,11,27,38,44,61,49,53,21,22,38,34,53,17,20,49,2,23,56,24,23,30,13,4,26,29,22,9,34,23,22,11,34,16,22,59,39,42,35,24,37,22,14,32,9,25,58,45,16,10,16,8,30,13,41,61,34
v160,67,34,51,33,58,37,49,46,14,53,82,78,32,60,74,47,38,21,19,70,65,37,16,8,33,54,22,18,34,14,57,11,16,61,30,33,45,60,49,64,73,48,32,14,44,26,17,33,54,71,72,41,25,64,5,48,14,55,61,66,36,17,36,31,82,30,60,40,10,11,47,57,77,39,55,62,39,57,30,35,56,40,40,70,47,33,35,10,26,11,37,51,59,32,9,52,53,31,68,38,61,65,53,65,28,32,4,39,29,49,44,58,14,46,63,27,53,2,49,51,8,52,48,3,60,40,58,57,73,54,62,7,6,41,71,68,49,40,59,62,68,19,24,30,31,83,40,22,39,34,8,28,57,38,58,56,50,3,17,0,39,7,6,41,39,63,30,35,49,55,43,21,16,22,20,71,28,16,7,43,46,31,43,5,19,40,27,49,44,36,36,33,27,60,42,42,37,36,36,42,43,71,47,27,8,18,52,35,46,71,26,28,69,46,61,42,9,23,66,10,45,45,35,39,15,33,70,43,70,31,8,55,32,37,41,62,68,40,11,83,10,25,42,49,58,14,35,50,34,61,19,44,58,44,60,28,31,73,41,42,48,54,28,49,18,26,41,41,78,66,70,38,39,55,51,70,34,37,66,17,40,73,41,40,27,30,17,29,46,39,14,51,40,5,22,51,19,39,76,56,39,52,33,54,39,21,49,26,42,75,62,7,13,33,23,47,10,38,78,37
v161,52,73,74,42,63,42,44,37,25,58,49,45,9,27,41,58,61,60,58,37,54,8,51,45,8,21,17,49,69,47,40,50,39,32,9,54,84,35,30,53,46,87,35,35,33,65,42,72,61,40,41,8,64,31,40,75,31,28,28,37,7,56,15,38,49,19,57,67,49,32,8,58,44,36,68,51,6,38,69,14,23,13,59,45,38,14,42,35,43,40,44,60,38,11,32,49,48,36,35,69,52,56,20,38,13,21,37,16,10,74,15,35,39,39,40,36,20,39,88,18,43,61,73,42,43,55,25,54,40,55,61,42,39,8,38,53,40,75,26,29,35,58,59,37,48,50,7,31,68,43,47,61,56,35,25,23,17,38,36,39,0,34,45,50,20,50,53,16,38,22,64,48,55,61,59,38,63,23,34,58,85,62,76,42,54,61,54,72,61,61,37,52,42,27,27,9,76,13,47,15,10,38,78,18,31,35,37,10,79,46,47,23,36,13,28,3,30,34,33,41,72,52,74,32,54,10,57,70,49,70,31,22,59,66,2,29,35,51,32,50,29,52,43,36,51,29,8,17,5,56,58,27,65,11,27,35,40,40,8,11,59,21,65,64,25,63,8,80,47,47,53,57,34,38,18,43,45,20,45,38,15,42,58,53,66,35,40,10,45,14,27,18,37,44,47,64,20,52,49,47,78,65,60,37,48,50,26,35,37,46,41,32,26,22,28,18,49,77,45,2
v162,60,39,44,26,51,30,42,39,9,46,75,71,25,53,67,40,31,26,24,63,58,30,17,11,28,47,17,15,35,13,50,16,9,54,25,26,50,53,42,57,66,53,25,7,37,31,10,38,47,64,65,34,30,57,6,41,7,48,54,59,31,22,29,24,75,23,53,33,15,6,42,50,70,32,48,55,32,50,35,28,49,33,33,63,40,26,28,3,19,6,30,44,52,25,6,45,46,24,61,35,54,58,46,58,21,25,11,32,24,42,37,51,7,39,56,20,46,9,54,44,9,45,41,8,53,33,51,50,66,47,55,14,13,34,64,61,42,41,52,55,61,24,25,23,24,76,35,15,34,27,13,27,50,31,51,49,43,4,10,7,34,0,11,34,32,56,23,28,42,48,36,14,21,27,25,64,29,11,8,36,51,28,42,12,20,33,20,42,37,29,29,26,20,53,35,35,42,29,29,35,36,64,44,20,3,11,45,28,45,64,19,21,62,39,54,37,4,16,59,7,38,38,40,32,20,26,63,36,63,36,3,48,25,32,36,55,61,33,4,76,5,18,35,42,51,9,30,43,29,54,24,37,51,37,53,21,24,66,34,35,41,47,31,42,11,29,36,46,71,59,63,31,32,48,44,63,27,30,59,10,33,66,34,33,32,23,10,24,39,32,7,44,33,12,15,44,14,32,69,49,44,45,26,47,32,16,42,19,35,68,55,6,8,26,16,40,15,43,71,32
v163,69,32,53,35,60,39,51,48,20,55,84,80,36,62,76,49,40,21,21,72,67,39,18,10,39,56,28,20,36,16,59,9,18,63,36,35,45,62,51,66,75,42,34,16,46,20,19,27,56,73,74,45,19,66,7,50,16,57,63,68,42,15,38,33,84,32,62,42,8,17,53,59,79,41,57,64,41,59,24,37,58,42,42,72,49,35,37,12,28,13,39,53,61,34,15,54,55,33,70,40,63,67,55,67,32,34,8,41,35,51,46,60,16,48,65,29,55,6,43,53,10,54,50,3,62,42,60,59,75,56,64,5,6,43,73,70,51,42,61,64,70,17,26,32,33,85,46,24,41,36,8,30,59,40,60,58,52,7,19,6,45,11,0,43,41,65,32,37,51,57,45,23,10,24,20,73,30,22,13,45,40,33,45,3,21,42,29,51,46,38,38,35,29,62,44,44,39,38,38,44,45,73,49,29,14,20,54,37,48,73,28,30,71,48,63,48,15,25,68,12,47,47,35,41,15,35,72,45,72,27,14,57,34,39,47,64,70,42,13,85,16,27,44,51,60,20,41,52,40,63,19,46,60,46,62,30,33,75,43,44,50,56,30,51,20,28,47,37,80,68,72,40,41,57,53,72,36,39,68,19,42,75,43,42,21,32,19,35,48,41,18,53,42,3,24,53,25,41,78,58,33,54,35,56,41,23,51,28,44,77,64,13,19,35,25,49,6,38,80,43
v164,26,23,24,8,17,8,8,13,33,12,41,37,41,37,33,8,11,22,22,29,24,42,25,33,44,41,33,23,19,27,16,34,25,20,41,8,34,19,20,23,32,37,15,27,17,23,24,22,13,30,31,50,24,35,36,25,27,22,34,25,47,28,35,12,41,31,19,17,35,40,58,16,36,14,18,21,44,16,21,36,43,37,9,29,12,36,8,31,15,30,6,10,18,39,40,11,12,14,27,19,20,24,32,24,37,29,45,34,40,24,35,17,27,11,22,14,46,43,38,36,33,11,23,42,19,5,41,16,32,13,21,48,47,48,30,27,10,25,36,27,27,26,17,13,10,42,51,19,18,7,35,13,16,15,29,27,35,38,24,41,50,34,43,0,30,22,11,34,12,32,14,20,35,19,23,30,13,27,42,8,35,12,26,46,22,11,14,22,11,11,13,8,14,33,23,47,26,37,5,35,46,30,28,32,33,23,13,40,29,30,15,27,28,43,38,53,36,18,25,31,22,4,24,18,28,40,29,20,29,20,35,30,9,16,52,25,27,1,30,42,33,16,7,14,17,37,46,49,45,20,24,23,17,51,39,15,10,32,44,39,9,35,15,14,25,15,52,30,37,25,29,7,16,14,34,29,7,30,25,24,35,32,8,3,24,15,24,40,5,36,27,46,13,46,19,14,30,2,35,15,28,15,10,13,2,20,24,15,13,34,21,40,34,28,22,32,37,27,37,48
v165,32,53,54,22,43,22,24,17,31,38,43,39,11,21,35,38,41,40,38,31,34,12,31,31,14,15,19,29,49,27,20,32,23,22,15,34,64,21,10,33,34,67,15,25,13,45,22,52,41,32,33,20,44,25,34,55,25,16,22,27,17,36,5,18,43,9,37,47,33,38,28,38,38,16,48,31,14,18,49,6,17,7,39,31,18,6,22,29,23,28,24,40,20,9,38,29,28,16,29,49,32,36,14,26,11,7,43,4,12,54,5,19,25,19,24,16,16,41,68,12,31,41,53,40,23,35,19,34,34,35,41,46,45,18,32,33,20,55,20,23,29,38,39,17,28,44,21,17,48,23,33,41,36,15,19,17,11,36,22,39,20,32,41,30,0,30,33,4,18,16,44,28,35,41,39,32,43,23,40,38,65,42,56,44,34,41,34,52,41,41,17,32,22,21,7,17,56,7,27,5,16,32,58,12,31,21,17,10,59,32,27,11,30,13,22,23,34,16,27,29,52,32,54,12,34,10,37,50,31,50,33,16,39,46,22,23,29,31,28,44,31,32,23,16,31,35,16,19,15,36,38,7,45,21,21,15,20,34,14,9,39,15,45,44,21,43,22,60,39,27,33,37,14,18,12,31,25,2,27,22,5,34,38,33,46,15,22,14,25,6,25,16,17,44,27,44,24,32,37,27,58,45,40,17,28,30,10,15,17,36,23,38,32,6,16,8,35,57,39,18
v166,4,33,24,30,13,26,14,17,55,10,19,17,41,37,23,16,25,44,44,29,4,42,47,55,44,41,43,45,29,49,10,56,47,18,41,30,34,15,20,3,10,37,31,49,19,45,46,40,11,10,9,50,46,35,58,25,49,22,34,13,47,50,35,32,19,33,7,23,57,62,58,8,16,24,18,1,44,12,43,36,43,37,23,7,16,36,28,53,37,52,26,12,12,39,62,11,10,32,17,25,2,6,32,12,37,31,67,34,40,24,35,15,49,17,10,36,46,65,38,36,55,11,23,64,7,23,41,6,12,9,11,70,69,48,26,5,14,25,36,27,25,48,39,33,32,20,51,41,24,29,57,35,6,25,29,27,35,60,46,63,50,56,65,22,30,0,33,34,14,32,20,42,57,41,45,24,35,47,64,20,35,32,26,68,44,23,36,22,19,27,27,30,36,33,23,47,26,37,27,35,46,18,28,36,55,45,13,40,29,8,37,35,20,43,38,53,58,40,23,53,22,18,30,24,50,40,7,20,7,38,57,30,31,26,52,25,27,23,52,20,55,38,21,14,5,59,46,49,45,6,46,23,15,51,39,35,32,10,44,39,15,35,35,14,45,37,52,30,15,3,7,25,24,12,34,7,29,30,5,46,35,10,22,23,46,33,46,40,17,36,49,46,23,68,41,14,48,24,13,7,32,15,30,13,24,42,24,37,21,12,9,62,56,30,40,32,59,27,15,48
v167,37,20,21,11,28,11,19,16,28,23,52,48,44,40,44,17,8,11,11,40,35,45,14,22,47,44,36,12,16,16,27,23,14,31,44,3,31,30,23,34,43,34,18,18,20,12,13,19,24,41,42,53,13,38,25,22,22,25,37,36,50,17,38,15,52,34,30,14,24,29,61,27,47,17,25,32,47,27,16,39,46,40,10,40,17,39,11,20,10,19,9,21,29,42,29,22,23,17,38,16,31,35,35,35,40,32,34,37,43,21,38,28,16,16,33,17,49,32,35,39,22,22,20,31,30,10,44,27,43,24,32,37,36,51,41,38,19,22,39,32,38,15,6,16,5,53,54,22,15,10,24,8,27,18,32,30,38,27,17,30,53,23,32,11,33,33,0,37,19,35,13,9,24,8,12,41,10,30,31,13,32,9,23,35,11,10,3,19,14,8,16,3,11,36,26,50,23,40,6,38,49,41,25,35,22,18,22,43,26,41,6,30,39,46,41,56,25,19,36,20,19,15,21,21,17,43,40,17,40,17,24,33,6,13,55,32,38,10,21,53,24,5,12,19,28,28,49,52,48,31,13,26,28,54,42,18,13,43,47,42,18,38,12,19,28,10,55,27,48,36,40,8,19,25,37,40,8,33,36,15,38,43,11,10,13,18,13,43,16,39,26,49,16,35,8,21,33,9,46,26,25,22,7,24,9,9,27,18,16,45,32,29,27,31,25,35,26,24,48,51
v168,36,57,58,26,47,26,28,21,27,42,47,43,7,25,39,42,45,44,42,35,38,8,35,29,10,19,15,33,53,31,24,34,23,26,11,38,68,25,14,37,38,71,19,21,17,49,26,56,45,36,37,16,48,29,30,59,21,20,26,31,13,40,1,22,47,5,41,51,33,34,24,42,42,20,52,35,10,22,53,2,21,5,43,35,22,2,26,25,27,24,28,44,24,5,34,33,32,20,33,53,36,40,18,30,7,5,39,4,8,58,9,23,23,23,28,20,18,37,72,16,27,45,57,36,27,39,23,38,38,39,45,42,41,14,36,37,24,59,24,27,33,42,43,21,32,48,17,15,52,27,31,45,40,19,23,21,15,32,20,35,16,28,37,34,4,34,37,0,22,20,48,32,39,45,43,36,47,19,36,42,69,46,60,40,38,45,38,56,45,45,21,36,26,25,11,13,60,3,31,7,12,36,62,8,27,19,21,6,63,36,31,7,34,11,26,19,30,18,31,25,56,36,58,16,38,6,41,54,35,54,29,20,43,50,18,27,33,35,24,48,27,36,27,20,35,31,12,15,11,40,42,11,49,17,25,19,24,38,10,7,43,19,49,48,17,47,18,64,43,31,37,41,18,22,16,35,29,4,31,22,5,38,42,37,50,19,24,10,29,4,21,16,21,40,31,48,20,36,41,31,62,49,44,21,32,34,14,19,21,40,27,34,28,6,12,12,33,61,43,14
v169,18,35,36,16,25,12,6,3,41,20,33,29,29,25,25,20,23,30,30,21,16,30,33,41,32,29,29,31,31,35,8,42,33,12,29,16,46,11,8,15,24,49,17,35,5,31,32,34,23,22,23,38,32,23,44,37,35,10,22,17,35,36,23,18,33,19,19,29,43,48,46,20,28,10,30,13,32,8,31,24,31,25,21,21,2,24,14,39,23,38,12,22,10,27,48,11,10,18,19,31,14,18,20,16,25,17,53,22,28,36,23,9,35,3,14,22,34,51,50,24,41,23,35,50,11,17,29,16,24,17,23,56,55,36,22,19,2,37,24,15,19,34,25,19,18,34,39,27,30,15,43,23,18,11,17,15,23,46,32,49,38,42,51,12,18,14,19,22,0,20,26,28,43,27,31,22,25,33,50,20,47,24,38,54,30,23,22,34,23,23,13,16,22,21,11,35,38,25,13,23,34,22,40,22,41,31,3,28,41,22,23,21,20,31,26,41,44,26,17,39,34,14,36,10,36,28,21,32,21,32,43,18,21,28,40,13,19,13,38,34,41,24,7,2,13,45,34,37,33,18,32,11,27,39,27,21,18,24,32,27,21,23,27,26,31,25,40,42,29,17,21,19,10,6,22,21,15,18,17,32,23,24,20,15,32,19,32,28,7,24,35,34,9,54,27,26,34,14,27,9,40,27,22,5,10,28,12,23,7,26,13,48,42,16,26,20,45,39,29,36
