,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v141,24,2,5,48,21,31,15,25,44,39,22,20,21,32,30,21,32,9,14,18,25,29,34,7,31,33,32,30,29,10,21,6,29,40,36,27,43,16,38,11,23,22,14,22,16,13,36,41,41,4,34,24,20,23,24,47,13,22,34,30,25,28,26,24,5,23,7,32,20,10,24,19,15,13,27,28,32,31,18,40,21,38,16,22,28,15,11,19,11,32,24,32,35,1,31,15,15,32,41,23,23,33,24,28,30,25,27,39,23,21,11,20,10,25,13,29,10,18,46,33,31,21,29,28,46,16,19,31,30,12,51,31,14,12,26,33,32,19,15,29,0,20,45,18,33,21,13,39,33,24,34,37,30,35,27,29,28,6,25,30,30,19,23,32,21,35,13,20,31,17,24,3,32,19,23,30,34,41,20,20,14,30,25,19,34,34,31,16,30,11,26,25,31,34,26,33,26,9,16,21,45,12,28,22,17,15,19,26,29,15,21,36,31,22,48,12,23,25,7,27,22,26,19,25,23,50,36,25,14,18,11,8,25,23,18,26,57,36,17,24,19,33,42,24,23,14,29,40,36,14,32,14,28,10,38,24,2,19,15,13,6,38,19,20,23,23,19,29,35,49,4,16,31,32,37,44,17,33,11,52,24,28,39,24,27,28,4,29,29,44,43,21,51,30,24,19,19,33,17,11,30,43,18,27,24,23,26,58,9,16,25,22,27,53,29,32,10,36,36,48
v142,18,18,21,68,41,51,25,27,64,33,32,6,41,52,38,15,52,27,34,24,41,43,40,23,51,53,26,50,35,10,41,14,49,60,42,35,37,22,58,9,23,36,34,12,22,13,42,61,47,16,14,24,40,19,44,67,19,28,40,10,35,30,24,8,15,43,13,12,12,14,18,39,19,15,21,48,52,35,12,46,25,44,10,22,32,21,17,29,27,46,4,52,29,19,11,17,5,14,35,43,11,53,30,28,10,31,47,59,9,41,29,14,30,19,17,35,26,26,66,27,39,41,37,48,52,22,19,51,10,18,71,25,14,18,42,13,52,39,33,43,20,0,65,38,35,23,19,59,53,4,40,43,42,55,37,9,48,20,19,10,50,33,29,26,27,41,25,34,25,27,40,23,26,5,43,24,54,61,26,20,34,36,21,21,40,40,51,36,50,13,32,17,25,54,6,39,46,13,16,7,39,18,48,16,23,5,25,46,23,9,3,56,41,34,68,18,3,45,27,47,42,20,13,15,25,70,56,19,6,12,31,12,31,21,38,46,77,56,35,18,13,13,62,44,31,20,23,60,56,24,52,24,34,30,58,18,18,39,35,19,26,58,9,26,43,19,25,49,29,69,24,4,15,38,37,38,3,13,15,72,44,48,59,16,47,34,24,35,49,64,49,17,71,36,38,25,35,53,25,9,50,49,38,17,18,29,46,78,29,22,45,40,33,73,49,26,10,30,56,68
v143,49,47,44,9,24,20,40,38,7,38,33,65,24,19,37,66,13,38,31,59,24,22,51,42,14,26,41,15,38,55,26,51,16,5,49,30,40,43,27,56,42,29,31,67,59,58,47,4,48,49,79,41,25,46,21,2,46,43,41,75,30,35,41,69,50,22,52,77,65,55,57,26,60,58,56,17,13,30,53,47,40,45,55,43,33,58,56,36,38,25,69,13,50,46,76,60,60,77,36,22,68,12,45,37,75,58,18,6,68,24,36,55,35,52,58,42,39,39,9,40,38,28,36,17,53,51,64,14,75,53,12,46,59,51,33,78,13,26,32,36,45,65,0,27,30,42,50,6,30,69,43,44,23,10,28,74,17,45,50,75,15,32,36,47,42,42,40,31,54,38,25,42,51,64,28,55,27,16,39,45,31,47,44,44,45,41,26,29,15,52,47,70,40,17,71,44,19,52,49,66,38,49,17,67,42,60,62,19,56,58,66,19,24,31,3,47,68,20,38,18,23,49,64,70,40,5,9,60,59,63,34,53,56,68,27,19,12,9,30,55,56,78,5,21,34,49,44,25,13,41,15,41,41,35,19,53,47,26,30,52,39,17,64,43,22,68,46,16,42,4,41,61,76,45,30,37,62,78,56,13,21,21,12,69,26,31,41,44,16,15,50,48,6,37,31,60,30,32,40,56,15,50,27,72,59,58,19,13,36,43,20,25,52,10,16,43,55,41,11,3
v144,30,20,17,30,17,33,13,31,26,45,16,38,11,14,24,39,18,11,6,32,31,35,28,15,13,15,38,12,23,28,13,24,19,22,30,33,49,22,20,29,29,16,20,40,32,31,30,23,35,22,52,30,22,29,24,29,19,16,28,48,31,34,32,42,23,5,25,50,38,28,30,7,33,31,33,10,14,37,26,34,27,32,28,28,34,31,29,13,17,38,42,20,41,19,49,33,33,50,47,7,41,15,18,34,48,31,9,21,41,3,9,28,8,31,31,23,16,12,28,39,25,15,23,12,40,24,37,15,48,26,33,37,32,24,20,51,24,17,9,23,18,38,27,0,39,27,23,21,17,42,28,31,36,19,33,47,20,18,31,48,12,13,29,38,15,29,13,26,37,23,30,15,38,37,15,36,16,23,26,26,4,24,31,25,28,28,13,6,12,25,20,43,37,30,44,27,10,25,22,39,51,22,22,40,23,33,35,20,35,31,39,18,37,28,30,20,41,9,11,9,18,32,37,43,29,32,18,33,32,36,7,26,29,41,12,18,39,18,23,30,29,51,24,18,17,22,35,22,26,14,14,20,22,8,20,30,20,19,15,25,12,20,37,16,17,41,19,17,41,31,14,34,49,26,43,50,35,51,29,34,6,34,21,42,13,34,14,23,11,26,37,27,33,24,18,33,25,19,13,29,28,37,8,45,32,31,8,40,9,16,17,28,25,35,23,38,28,42,24,30
v145,19,33,38,35,22,16,48,8,33,8,55,35,50,45,63,42,21,42,33,51,8,8,67,26,32,52,11,35,62,37,52,27,20,27,69,6,10,17,53,26,12,55,19,39,49,40,69,26,74,37,49,11,17,16,15,32,46,55,67,45,8,5,11,39,30,34,40,47,35,41,27,46,46,42,26,29,33,2,23,73,12,71,25,13,5,48,44,52,22,11,39,19,20,32,46,44,30,47,8,32,38,32,57,7,45,58,32,24,38,36,44,25,31,22,44,62,23,51,35,10,64,54,62,27,79,49,46,24,45,45,38,16,41,45,59,48,17,22,48,62,33,35,30,39,0,12,46,28,56,39,67,70,7,20,6,44,19,39,20,45,41,52,10,17,54,68,46,13,24,16,9,36,21,34,54,25,53,42,13,15,41,63,14,14,67,67,52,33,37,22,59,44,10,19,41,66,29,24,19,36,12,45,17,43,16,30,52,19,26,28,36,45,6,11,33,45,38,30,38,42,21,19,40,42,10,35,21,30,29,33,34,27,58,48,27,21,42,27,16,25,26,48,31,21,56,47,14,51,21,47,41,19,61,33,45,23,31,20,24,46,35,43,36,53,22,46,52,22,12,34,31,31,46,65,4,11,32,48,42,39,41,13,38,43,52,5,33,62,36,41,76,18,36,63,57,52,14,58,50,34,15,76,47,44,29,56,37,43,34,49,22,11,60,38,16,13,25,11,21,33
v146,7,21,26,45,18,28,36,4,41,18,43,23,38,33,51,30,29,30,21,39,18,20,55,14,28,40,11,27,50,25,40,15,26,37,57,12,22,5,41,14,2,43,11,27,37,28,57,38,62,25,37,3,17,4,21,44,34,43,55,33,12,7,5,27,18,22,28,35,23,29,15,34,34,30,14,25,29,12,11,61,2,59,13,1,9,36,32,40,10,23,27,29,14,20,34,32,18,35,20,20,26,30,45,7,33,46,24,36,26,24,32,13,19,10,32,50,11,39,43,12,52,42,50,25,67,37,34,28,33,33,48,10,29,33,47,36,29,16,36,50,21,23,42,27,12,0,34,36,44,27,55,58,19,32,14,32,25,27,8,33,29,40,6,11,42,56,34,11,12,4,17,24,11,22,42,13,41,38,3,3,29,51,4,2,55,55,40,21,27,10,47,32,10,31,29,54,23,12,7,24,24,33,25,31,4,18,40,23,14,16,24,33,18,11,45,33,26,22,26,30,19,7,28,30,2,47,33,18,17,21,22,15,46,36,15,23,54,33,12,13,14,36,39,21,44,35,8,39,33,35,29,7,49,21,35,11,19,16,12,34,23,35,24,41,20,34,40,26,14,46,19,19,34,53,16,23,20,36,30,49,29,25,36,31,40,11,21,50,26,41,64,6,48,51,45,40,12,46,38,22,27,64,35,32,17,44,25,55,22,37,22,17,48,50,26,11,13,15,33,45
v147,37,13,8,53,26,40,10,38,49,52,17,25,26,37,23,16,37,12,19,9,38,42,21,20,36,38,45,35,16,9,26,19,34,45,23,40,56,29,43,20,36,21,27,17,9,8,23,46,28,9,29,37,29,36,31,52,4,9,21,25,38,41,39,27,16,28,6,27,31,5,37,24,10,8,40,33,37,44,31,27,34,25,29,35,41,8,6,14,24,45,19,37,48,14,26,10,18,27,54,28,30,38,11,41,25,12,32,44,28,26,14,33,15,38,8,16,23,11,51,46,24,26,22,33,33,3,14,36,25,3,56,44,9,1,27,28,37,24,18,28,13,19,50,23,46,34,0,44,38,23,21,24,43,40,40,24,33,7,38,25,35,18,36,45,8,22,10,33,44,30,37,10,45,24,28,43,39,46,33,33,19,17,38,32,21,25,36,21,35,24,13,20,44,39,21,20,31,22,29,26,58,1,33,17,30,24,12,31,42,28,22,41,44,35,53,3,18,30,12,32,27,39,14,20,36,55,41,38,23,31,16,19,12,18,23,31,62,41,30,37,32,28,47,29,16,1,42,45,41,9,37,27,15,15,43,37,15,26,22,2,11,43,14,7,28,18,6,34,48,54,15,21,26,19,50,57,22,28,6,57,29,41,44,19,32,41,13,16,34,49,30,34,56,19,23,10,32,38,10,12,35,30,23,22,37,10,31,63,14,7,30,35,14,58,34,45,23,49,41,53
v148,43,41,38,9,18,22,34,32,5,34,27,59,22,17,35,60,7,32,25,53,20,24,45,36,8,24,35,9,34,49,24,45,10,1,43,24,38,37,25,50,36,27,25,61,53,52,41,6,46,43,73,35,19,40,15,8,40,37,39,69,24,29,35,63,44,16,46,71,59,49,51,20,54,52,50,11,7,26,47,45,34,43,49,37,27,52,50,30,32,27,63,9,44,40,70,54,54,71,36,16,62,6,39,31,69,52,12,8,62,18,30,49,29,46,52,36,33,33,7,34,36,26,34,11,51,45,58,8,69,47,12,40,53,45,31,72,13,20,26,34,39,59,6,21,28,36,44,0,28,63,39,42,25,8,22,68,11,39,44,69,13,26,30,41,36,40,34,25,48,32,19,36,45,58,26,49,25,14,33,39,25,41,38,38,39,39,24,23,9,46,41,64,34,19,65,38,13,46,43,60,40,43,11,61,36,54,56,13,50,52,60,17,26,25,9,41,62,14,32,14,17,43,58,64,34,11,7,54,53,57,28,47,50,62,21,13,18,3,24,49,50,72,3,15,28,43,38,23,15,35,13,35,35,29,17,47,41,20,24,46,33,15,58,37,16,62,40,10,36,10,35,55,70,39,32,39,56,72,50,13,15,23,10,63,24,25,35,38,10,13,48,42,12,35,29,54,24,30,34,50,17,48,21,66,53,52,13,19,30,37,14,19,46,14,12,37,49,35,13,9
v149,47,35,32,21,34,50,28,48,23,62,21,53,12,11,15,54,35,26,23,47,48,52,39,30,24,4,55,21,26,43,12,39,36,29,37,50,66,39,5,44,46,17,37,55,47,46,35,34,22,37,67,47,39,46,41,28,34,31,17,63,48,51,49,57,38,22,40,65,53,43,47,14,48,46,50,27,23,54,41,17,44,27,43,45,51,46,44,24,34,55,57,37,58,34,64,48,48,65,64,24,56,24,33,51,63,46,24,36,56,20,24,43,25,48,46,30,33,27,21,56,14,12,16,29,25,39,52,32,63,41,18,54,47,39,11,66,41,34,20,10,33,53,30,17,56,44,38,28,0,57,31,26,53,36,50,62,37,33,48,63,15,20,46,55,30,28,28,43,54,40,47,30,55,52,10,53,3,14,43,43,19,35,48,42,33,13,4,23,19,40,35,58,54,47,59,32,27,40,39,54,68,37,39,55,40,48,50,37,52,46,54,11,54,45,27,35,56,26,26,14,35,49,52,58,46,29,35,48,47,51,22,41,44,56,29,35,24,29,40,47,44,66,25,35,22,37,52,7,43,29,15,37,29,23,11,47,35,36,32,40,27,13,52,31,34,56,34,34,58,26,29,49,64,33,60,67,50,66,44,19,15,51,18,57,6,51,29,32,20,15,30,44,24,19,15,48,42,2,28,44,45,22,15,60,47,46,19,25,24,31,34,45,40,20,40,55,43,59,41,33
v150,20,22,25,72,45,55,29,31,68,31,36,4,45,56,42,19,56,31,38,28,45,47,44,27,55,57,28,54,39,14,45,18,53,64,46,39,33,26,62,13,27,40,38,16,26,17,46,65,51,20,10,28,44,23,48,71,23,32,44,6,39,34,28,4,19,47,17,16,8,18,14,43,23,19,17,52,56,39,16,50,29,48,14,26,36,25,21,33,31,50,8,56,25,23,11,21,9,18,33,47,7,57,34,32,14,35,51,63,5,45,33,14,34,17,21,39,30,30,70,29,43,45,41,52,56,26,23,55,10,22,75,23,18,22,46,13,56,43,37,47,24,4,69,42,39,27,23,63,57,0,44,47,46,59,41,5,52,24,19,8,54,37,33,22,31,45,29,38,21,31,44,27,22,5,47,20,58,65,30,24,38,40,25,25,44,44,55,40,54,17,36,21,29,58,4,43,50,17,20,3,35,22,52,20,27,9,29,50,19,11,3,60,45,38,72,22,7,49,31,51,46,20,17,19,29,74,60,15,10,8,35,16,35,25,42,50,81,60,39,14,13,9,66,48,35,24,25,64,60,28,56,28,38,34,62,16,22,43,39,23,30,62,13,30,47,23,29,53,27,73,28,8,19,42,41,34,7,17,19,76,48,52,63,20,51,38,28,39,53,68,53,21,75,40,42,29,39,57,29,13,54,53,42,21,14,33,50,82,33,26,49,44,37,77,53,26,14,28,60,72
v151,58,34,29,46,45,61,19,59,42,73,12,46,19,30,16,25,46,25,34,16,59,63,8,41,35,31,66,32,5,30,19,40,47,40,6,61,77,50,36,41,57,14,48,28,18,27,4,45,9,30,36,58,50,57,52,45,21,12,14,38,59,62,60,48,37,33,27,34,52,26,58,21,21,25,61,38,34,65,52,16,55,4,50,56,62,19,23,15,45,66,36,48,69,35,33,23,39,34,75,35,51,35,10,62,32,15,35,47,49,31,23,54,36,59,23,5,44,16,44,67,17,19,15,40,12,18,21,43,34,22,49,65,26,22,20,35,52,45,19,21,34,40,43,28,67,55,21,39,31,44,0,5,64,47,61,39,48,28,59,36,28,15,57,66,13,3,21,54,65,51,58,31,66,45,21,64,32,39,54,54,26,4,59,53,2,18,29,34,30,45,8,27,65,58,40,1,38,43,50,47,79,22,50,24,51,45,19,48,63,49,43,34,65,56,46,22,37,37,29,25,46,60,27,27,57,48,46,59,44,52,33,40,13,25,40,46,55,40,51,58,53,37,40,46,11,20,63,38,54,20,30,48,6,34,36,58,36,47,43,21,32,36,31,14,45,25,15,45,69,47,36,42,33,2,71,78,43,35,25,50,26,62,37,26,25,62,34,5,31,42,9,55,49,12,16,17,53,31,17,33,56,9,20,29,58,15,30,56,33,18,45,56,9,51,51,66,44,70,52,46
v152,61,37,32,41,48,64,22,62,37,76,15,49,20,25,11,28,49,28,37,21,62,66,13,44,38,26,69,35,8,33,18,43,50,43,11,64,80,53,31,44,60,15,51,31,21,30,9,48,4,33,41,61,53,60,55,42,24,15,9,41,62,65,63,51,40,36,30,39,55,29,61,24,24,28,64,41,37,68,55,11,58,1,53,59,65,22,26,18,48,69,39,51,72,38,38,26,42,39,78,38,54,38,13,65,37,20,38,50,52,34,26,57,39,62,26,8,47,19,39,70,12,16,10,43,9,21,26,46,37,25,44,68,29,25,15,40,55,48,22,16,37,43,44,31,70,58,24,42,26,47,5,0,67,50,64,42,51,31,62,39,29,18,60,69,16,2,24,57,68,54,61,34,69,48,16,67,27,34,57,57,29,9,62,56,7,13,24,37,33,48,11,32,68,61,43,6,41,46,53,50,82,25,53,29,54,48,24,51,66,52,46,29,68,59,41,25,40,40,32,28,49,63,30,32,60,43,49,62,47,55,36,43,18,30,43,49,50,43,54,61,56,40,39,49,14,23,66,33,57,23,29,51,9,37,31,61,39,50,46,24,35,31,34,17,48,30,18,48,72,42,39,45,38,7,74,81,46,40,28,45,29,65,32,31,20,65,37,8,34,37,6,58,44,7,13,22,56,26,20,36,59,6,23,34,61,20,33,51,36,21,48,59,14,46,54,69,47,73,55,47
v153,26,30,35,32,19,9,45,15,30,15,52,42,47,42,60,43,18,39,30,48,5,1,64,23,29,49,18,32,59,34,49,28,17,24,66,7,17,20,50,33,19,52,16,44,46,37,66,19,71,34,56,18,14,23,12,25,43,52,64,52,7,12,18,46,27,31,37,54,42,38,34,43,43,39,33,26,30,7,30,70,17,68,32,20,10,45,41,49,19,4,46,16,27,29,53,41,37,54,13,29,45,29,54,14,52,55,29,17,45,33,41,32,28,29,41,59,20,48,32,17,61,51,59,24,76,46,43,21,52,42,35,23,38,42,56,55,12,19,45,59,30,42,23,36,7,19,43,25,53,46,64,67,0,17,5,51,16,36,27,52,38,49,13,24,51,65,43,10,31,15,6,33,28,41,51,32,50,39,16,22,38,60,21,21,64,64,49,30,34,29,56,47,17,12,48,63,26,29,26,43,15,42,14,44,19,37,49,16,33,35,43,42,1,8,26,42,45,27,35,39,18,26,41,47,17,28,18,37,36,40,31,30,55,45,24,18,35,24,13,32,33,55,28,18,53,44,21,48,14,44,38,18,58,30,42,30,28,17,21,43,32,40,41,50,19,45,49,19,19,27,28,38,53,62,7,14,39,55,39,36,38,6,35,46,49,8,30,59,33,38,73,25,29,60,54,49,11,55,47,33,8,73,44,49,36,53,34,36,31,46,19,8,57,33,13,20,32,18,14,26
v154,39,37,34,15,14,14,30,28,13,28,35,55,30,25,43,56,3,28,21,49,14,16,47,32,12,32,31,15,42,45,32,41,6,7,49,20,30,33,33,46,32,35,21,57,49,48,49,6,54,39,69,31,15,36,11,12,36,35,47,65,20,25,31,59,40,14,42,67,55,45,47,26,50,48,46,9,13,20,43,53,30,51,45,33,23,48,46,32,28,19,59,3,40,36,66,50,50,67,28,12,58,12,37,27,65,48,12,4,58,16,26,45,25,42,48,42,29,31,15,30,44,34,42,7,59,41,54,4,65,43,18,36,49,41,39,68,5,16,28,42,35,55,10,19,20,32,40,8,36,59,47,50,17,0,18,64,7,35,40,65,21,32,26,37,34,48,30,21,44,28,15,32,41,54,34,45,33,22,29,35,21,43,34,34,47,47,32,19,17,42,39,60,30,11,61,46,9,42,39,56,32,39,7,57,32,50,52,9,46,48,56,25,18,21,13,37,58,10,28,22,13,39,54,60,30,15,1,50,49,53,24,43,46,58,17,9,22,7,20,45,46,68,11,11,36,39,34,31,7,31,21,31,41,25,25,43,37,16,20,42,29,23,54,33,12,58,36,6,32,14,31,51,66,45,24,31,52,68,46,19,21,15,18,59,32,21,31,42,16,21,56,38,16,43,37,50,20,38,30,46,9,56,27,62,49,48,17,23,26,33,10,15,42,18,6,33,45,31,5,13
v155,21,27,32,31,16,14,42,10,27,12,49,37,44,39,57,38,15,36,27,45,4,6,61,20,26,46,13,29,56,31,46,23,14,23,63,2,16,15,47,28,14,49,13,39,43,34,63,24,68,31,51,13,11,18,9,30,40,49,61,47,2,7,13,41,24,28,34,49,37,35,29,40,40,36,28,23,27,4,25,67,12,65,27,15,5,42,38,46,16,9,41,15,22,26,48,38,32,49,14,26,40,26,51,9,47,52,26,22,40,30,38,27,25,24,38,56,17,45,29,12,58,48,56,21,73,43,40,18,47,39,34,18,35,39,53,50,15,16,42,56,27,37,28,33,6,14,40,22,50,41,61,64,5,18,0,46,13,33,22,47,35,46,8,19,48,62,40,7,26,10,3,30,23,36,48,27,47,36,11,17,35,57,16,16,61,61,46,27,31,24,53,42,12,17,43,60,23,24,21,38,18,39,11,39,14,32,46,13,28,30,38,39,4,5,31,39,40,24,32,36,15,21,36,42,12,33,19,32,31,35,28,25,52,42,21,15,40,21,10,27,28,50,25,15,50,41,16,45,19,41,35,13,55,27,39,25,25,14,18,40,29,37,36,47,16,40,46,16,14,32,25,33,48,59,10,17,34,50,36,35,35,11,32,41,46,3,27,56,30,35,70,20,34,57,51,46,8,52,44,28,13,70,41,44,31,50,31,41,28,43,16,5,54,36,12,15,27,13,19,31
v156,25,27,30,77,50,60,34,36,73,36,41,9,50,61,47,14,61,36,43,23,50,52,39,32,60,62,33,59,36,19,50,23,58,69,41,44,38,31,67,18,32,45,43,11,21,16,41,70,46,25,5,33,49,28,53,76,28,31,45,1,44,39,33,9,24,52,22,11,13,19,19,48,18,16,22,57,61,44,21,47,34,43,19,31,41,20,18,38,36,55,5,61,30,28,6,16,14,13,38,52,12,62,29,37,9,30,56,68,10,50,38,19,39,22,16,34,35,35,75,34,48,50,46,57,51,23,18,60,5,21,80,28,15,23,51,8,61,48,42,52,29,9,74,47,44,32,24,68,62,5,39,42,51,64,46,0,57,29,24,3,59,42,38,27,32,40,34,43,26,36,49,32,27,10,52,25,63,70,35,29,43,35,30,30,39,49,60,45,59,22,31,16,34,63,3,38,55,22,25,8,40,25,57,15,32,14,24,55,24,16,8,65,50,43,77,27,6,54,36,56,51,25,12,14,34,79,65,20,15,13,40,21,30,20,47,55,86,65,44,19,18,4,71,53,40,25,30,69,65,33,61,33,33,39,67,21,27,48,44,22,35,67,10,31,52,18,28,58,32,78,33,13,14,37,46,39,12,12,18,81,53,57,68,15,56,43,33,34,58,73,48,26,80,43,47,24,44,62,34,18,59,48,47,16,19,28,55,87,38,31,54,49,32,82,58,31,19,33,65,77
v157,32,30,27,20,7,13,29,21,16,25,36,48,31,26,44,49,4,23,14,42,11,15,48,25,13,33,24,16,43,38,33,34,1,12,50,13,29,26,34,39,25,36,14,50,42,41,50,13,55,32,62,24,8,29,4,19,29,36,48,58,13,18,24,52,33,15,35,60,48,38,40,27,43,41,39,10,14,17,36,54,23,52,38,26,16,41,39,33,21,18,52,4,33,29,59,43,43,60,27,13,51,13,38,20,58,41,13,11,51,17,25,38,18,35,41,43,22,32,18,23,45,35,43,8,60,34,47,5,58,36,23,29,42,34,40,61,4,9,29,43,28,48,17,20,19,25,33,11,37,52,48,51,16,7,13,57,0,28,33,58,22,33,19,30,35,49,27,14,37,21,10,25,34,47,35,38,34,23,22,28,22,44,27,27,48,48,33,14,18,35,40,53,23,10,54,47,10,35,32,49,31,32,2,50,25,43,45,2,39,41,49,26,17,14,20,30,51,11,21,23,6,32,47,53,23,22,8,43,42,46,17,36,39,51,10,2,29,8,13,38,39,61,14,4,37,32,27,32,8,28,22,24,42,18,26,36,30,9,13,35,22,24,47,34,5,51,33,3,25,21,24,44,59,46,23,30,45,61,39,24,22,14,19,52,33,14,24,43,17,22,57,31,23,44,38,43,13,39,31,39,8,57,28,55,42,41,18,30,19,30,3,8,41,25,3,26,38,24,8,20
v158,30,6,1,48,21,33,9,31,44,45,16,20,21,32,24,21,32,7,14,14,31,35,28,13,31,33,38,30,23,10,21,12,29,40,30,33,49,22,38,13,29,16,20,22,14,13,30,41,35,4,34,30,22,29,24,47,7,16,28,30,31,34,32,24,9,23,7,32,24,10,30,19,15,13,33,28,32,37,24,34,27,32,22,28,34,13,11,13,17,38,24,32,41,7,31,15,15,32,47,23,23,33,18,34,30,19,27,39,23,21,9,26,10,31,13,23,16,12,46,39,25,21,23,28,40,10,19,31,30,8,51,37,14,6,22,33,32,19,13,23,6,20,45,18,39,27,7,39,33,24,28,31,36,35,33,29,28,0,31,30,30,13,29,38,15,29,7,26,37,23,30,3,38,19,23,36,34,41,26,26,14,24,31,25,28,28,31,16,30,17,20,25,37,34,26,27,26,15,22,21,51,6,28,22,23,17,17,26,35,21,21,36,37,28,48,6,23,25,7,27,22,32,19,25,29,50,36,31,16,24,11,12,19,23,18,26,57,36,23,30,25,33,42,24,17,8,35,40,36,8,32,20,22,10,38,30,8,19,15,7,6,38,19,14,23,23,13,29,41,49,8,16,31,26,43,50,17,33,11,52,24,34,39,24,27,34,6,23,29,44,37,27,51,24,18,15,25,33,11,11,30,37,18,27,30,17,26,58,9,10,25,28,21,53,29,38,16,42,36,48
v159,1,25,30,53,26,36,40,12,49,14,47,15,42,37,55,34,37,34,25,43,26,28,59,18,36,44,9,35,54,29,44,19,34,45,61,20,18,9,45,18,8,47,19,31,41,32,61,46,66,29,29,9,25,4,29,52,38,47,59,25,20,15,9,19,22,28,32,31,15,33,7,38,38,34,6,33,37,20,7,65,10,63,9,7,17,40,36,44,14,31,23,37,10,24,26,36,20,33,16,28,18,38,49,13,29,50,32,44,18,28,36,5,23,2,36,54,15,43,51,10,56,46,54,33,71,41,38,36,25,37,56,6,33,37,51,28,37,24,40,54,25,19,50,31,20,8,38,44,48,19,59,62,27,40,22,24,33,31,0,25,35,44,14,7,46,60,38,19,6,12,25,28,7,14,46,5,45,46,11,5,33,55,6,6,59,59,44,25,35,14,51,36,10,39,21,58,31,16,9,16,20,37,33,35,8,14,44,31,6,10,16,41,26,19,53,37,22,30,30,34,27,1,32,34,10,55,41,10,15,13,26,19,50,40,23,31,62,41,20,5,6,28,47,29,48,39,6,45,41,39,37,11,53,25,43,3,23,24,20,38,27,43,28,45,28,38,44,34,10,54,23,17,34,57,22,19,16,32,34,57,33,33,44,35,44,19,25,54,34,49,68,4,56,55,49,44,20,50,42,26,35,68,39,36,9,48,31,63,26,41,30,25,52,58,34,7,15,11,41,53
v160,26,28,31,78,51,61,35,37,74,37,42,10,51,62,48,11,62,37,44,20,51,53,36,33,61,63,34,60,37,20,51,24,59,70,38,45,41,32,68,19,33,46,44,8,18,17,38,71,43,26,4,34,50,29,54,77,29,32,46,2,45,40,34,12,25,53,23,8,16,20,22,49,15,17,25,58,62,45,22,48,35,40,20,32,42,17,19,39,37,56,6,62,33,29,3,15,15,10,39,53,15,63,30,38,6,27,57,69,13,51,39,20,40,23,17,33,36,36,76,35,49,51,47,58,48,24,15,61,2,22,81,29,16,24,52,5,62,49,43,53,30,10,75,48,45,33,25,69,63,8,36,39,52,65,47,3,58,30,25,0,60,43,39,30,33,37,35,44,29,37,50,33,30,11,53,28,64,71,36,30,44,32,31,31,36,50,61,46,60,23,28,13,35,64,4,35,56,23,26,11,43,26,58,12,33,15,21,56,27,17,9,66,51,44,78,28,7,55,37,57,52,26,11,11,35,80,66,23,16,16,41,22,27,17,48,56,87,66,45,22,19,3,72,54,41,26,31,70,66,34,62,34,34,40,68,22,28,49,45,23,36,68,11,32,53,15,29,59,33,79,34,14,11,34,47,42,13,9,19,82,54,58,69,12,57,44,34,31,59,74,45,27,81,44,48,21,45,63,35,19,60,45,48,13,22,25,56,88,39,32,55,50,29,83,59,32,20,34,66,78
