,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320
v164,12,32,46,29,71,41,26,63,39,48,20,32,49,39,50,68,8,67,48,22,28,33,69,53,31,29,31,24,8,26,37,60,63,25,77,39,30,29,30,52,6,38,38,28,58,24,24,26,77,15,68,50,74,38,9,64,33,62,20,33,28,43,53,35,46,36,44,5,74,33,24,24,61,41,41,30,27,30,73,44,46,40,50,13,41,13,75,20,45,52,68,55,16,25,69,35,19,35,63,12,30,9,34,3,44,8,29,32,82,25,24,39,57,13,33,15,31,10,19,9,21,11,46,58,28,42,57,62,13,67,17,52,33,24,24,62,56,18,27,42,21,45,37,37,30,76,54,69,20,26,19,14,45,7,29,41,82,23,34,56,49,56,45,0,41,54,68,81,42,72,20,5,19,40,50,33,57,72,23,12,32,30,53,31,60,38,37,70,43,12,52,65,9,44,21,35,55,10,52,25,55,39,48,51,45,8,48,75,19,22,40,16,66,13,43,58,62,65,31,27,63,59,31,38,45,22,11,59,24,25,26,19,33,47,71,35,50,54,45,77,18,22,28,46,47,44,76,51,24,40,71,20,36,12,77,40,30,59,51,44,50,61,11,49,47,50,66,39,64,26,20,31,17,54,16,5,27,17,47,31,41,20,52,22,11,31,50,37,73,6,57,59,65,70,19,63,24,50,34,32,32,38,23,43,14,54,65,2,51,15,11,13,49,40,64,43,42,40,73,47
v165,29,19,5,34,30,46,31,22,16,53,35,33,18,26,15,27,47,26,7,25,15,18,28,34,36,12,26,29,37,15,4,19,22,38,36,18,17,12,35,57,47,17,23,25,31,17,17,37,36,26,27,13,33,15,50,29,10,21,21,16,23,6,26,6,25,41,11,36,33,24,17,17,20,6,18,15,14,19,32,49,5,11,9,54,20,28,34,21,50,57,27,18,25,30,28,28,22,30,22,49,35,32,17,44,25,33,34,9,41,16,29,10,16,34,38,32,10,39,22,32,20,52,51,17,33,31,18,21,28,26,24,15,28,17,33,35,35,31,14,47,26,48,20,6,19,35,39,28,21,17,24,27,4,42,18,46,41,24,39,15,46,15,32,41,0,59,27,40,33,31,27,46,22,45,31,14,30,31,18,29,9,11,30,20,19,35,28,29,8,43,27,32,34,17,22,6,22,51,11,16,14,12,7,56,50,41,21,34,22,33,21,27,25,32,28,17,21,24,36,36,22,18,10,13,24,21,30,34,29,16,31,22,38,14,30,18,47,21,30,36,23,19,31,35,22,49,35,36,29,45,30,21,5,47,36,1,11,18,56,49,33,22,52,48,52,17,25,24,23,15,21,10,28,59,47,40,34,24,52,24,28,25,21,19,42,36,11,8,32,39,34,24,24,29,22,22,37,9,29,37,15,15,18,10,33,13,24,43,40,46,40,38,18,3,23,22,7,13,32,28
v166,58,40,64,25,39,13,28,67,75,6,34,26,77,33,44,62,46,49,60,34,44,77,55,25,23,63,85,30,62,60,57,60,55,29,53,77,76,49,24,6,54,42,82,34,28,68,54,28,49,45,58,72,48,44,47,32,69,42,38,75,82,53,33,55,84,18,70,57,42,35,44,52,63,65,41,74,57,78,41,10,56,48,60,45,39,55,45,62,9,2,56,41,38,29,57,87,65,89,51,42,24,57,76,53,84,54,25,58,50,59,30,69,69,41,21,69,53,44,47,51,67,45,8,52,26,28,41,52,45,47,39,44,31,64,30,30,24,36,45,12,33,13,39,53,40,44,22,37,50,42,73,60,57,47,77,13,50,77,20,46,17,64,27,54,59,0,54,49,26,52,74,55,43,14,28,73,29,58,65,60,62,54,29,39,66,24,31,40,67,42,32,33,45,76,37,61,37,46,64,49,55,47,52,3,9,46,80,51,73,32,38,38,64,41,87,50,40,35,23,27,37,49,51,46,35,38,59,27,30,45,28,39,21,73,55,77,18,38,29,45,64,50,28,24,81,10,54,23,30,14,41,56,60,42,47,58,52,45,3,10,26,37,49,17,7,76,62,83,36,46,42,55,37,2,38,49,27,65,7,83,87,34,38,74,43,23,48,51,43,60,25,35,49,38,59,53,30,68,30,22,44,74,51,49,40,68,41,54,19,39,43,41,41,62,44,37,52,72,53,31
v167,56,36,22,49,21,41,56,13,29,48,62,36,23,29,18,8,74,5,20,46,40,35,1,29,59,39,37,46,64,42,31,8,5,65,9,29,38,39,46,52,74,30,30,40,26,44,44,64,9,53,4,18,6,30,77,24,35,12,48,35,44,25,21,33,30,50,24,63,16,35,44,44,9,27,27,38,41,38,17,44,22,28,18,81,27,55,9,48,45,52,2,13,52,57,3,33,49,35,5,76,40,59,34,71,30,60,53,36,14,43,52,29,15,61,57,59,37,66,49,59,47,79,46,10,52,26,13,6,55,7,51,16,35,44,60,30,30,58,41,48,51,43,31,31,38,14,34,19,48,42,51,54,23,69,39,41,14,51,36,12,41,12,27,68,27,54,0,13,28,4,54,73,49,50,26,35,25,4,45,56,36,38,25,37,12,30,31,14,25,70,22,27,61,24,47,33,17,78,16,43,13,29,20,51,45,68,26,7,49,60,28,54,10,59,33,10,14,19,53,63,17,9,37,30,23,46,57,29,54,43,52,49,49,21,3,33,42,16,25,9,50,46,40,30,27,44,8,31,48,40,13,48,32,74,9,28,38,9,51,46,28,17,79,43,47,22,8,29,18,42,48,37,55,54,74,67,61,51,47,37,33,52,16,46,69,49,18,31,11,66,29,19,5,18,49,5,64,18,34,40,36,30,45,25,60,14,13,70,35,73,67,65,19,28,10,25,26,28,5,23
v168,69,49,35,62,16,46,69,18,42,43,75,49,32,42,31,13,87,14,33,59,53,48,12,28,72,52,50,59,77,55,44,21,18,78,4,42,51,52,59,47,87,43,43,53,23,57,57,77,4,66,13,31,7,43,90,19,48,19,61,48,57,38,28,46,35,63,37,76,11,48,57,57,20,40,40,51,54,51,12,55,35,41,31,94,40,68,6,61,58,49,13,26,65,70,12,46,62,46,18,89,53,72,47,84,37,73,66,49,3,56,65,42,24,74,70,72,50,79,62,72,60,92,57,23,65,39,24,19,68,14,64,29,48,57,73,25,25,71,54,61,64,38,44,44,51,9,29,14,61,55,64,67,36,82,52,48,5,64,49,25,36,25,36,81,40,49,13,0,39,9,67,86,62,63,31,48,24,9,58,69,49,51,28,50,21,43,44,11,38,83,29,22,74,37,60,46,26,91,29,56,26,42,33,46,48,81,33,6,62,73,41,67,15,72,38,23,19,16,66,76,18,22,50,43,36,59,70,24,67,56,65,62,62,34,10,46,37,27,36,4,63,59,53,35,34,43,5,30,61,43,10,61,45,87,4,41,51,22,52,59,31,20,92,38,50,31,15,42,17,55,61,50,68,49,87,80,74,64,52,50,40,65,29,59,82,62,31,44,8,79,24,22,16,13,62,18,77,31,47,53,49,43,58,38,73,27,16,83,30,86,80,78,32,41,17,38,39,41,8,34
v169,32,14,38,23,29,13,30,41,49,20,36,10,51,7,18,36,48,25,34,20,18,51,29,11,33,37,59,20,38,34,31,34,29,39,35,51,50,23,20,24,48,16,56,14,16,42,28,38,35,27,32,46,32,18,51,22,43,20,22,49,56,27,11,29,58,24,44,37,32,9,18,26,37,39,15,48,31,52,31,16,30,22,34,55,13,29,33,36,19,24,30,15,26,31,31,61,39,63,25,50,14,33,50,45,58,34,27,32,40,33,26,43,43,35,31,43,27,40,23,33,41,53,18,26,26,2,15,26,29,25,25,18,9,38,34,20,14,32,19,22,25,15,13,27,14,34,12,27,24,16,47,34,31,43,51,13,40,51,10,20,13,38,3,42,33,26,28,39,0,30,48,47,23,24,8,47,15,32,39,34,36,28,11,13,40,4,5,28,41,44,10,23,35,50,21,35,13,52,38,23,29,21,26,23,17,42,54,33,47,34,12,28,38,33,61,24,20,23,27,37,21,23,25,20,9,20,33,17,28,19,26,23,23,47,29,51,14,12,3,35,38,24,14,4,55,16,34,9,22,12,29,30,34,48,35,32,26,19,23,20,8,19,53,15,19,50,36,57,22,20,22,29,29,26,48,41,35,39,19,57,61,26,12,48,43,23,22,25,31,40,15,17,23,28,33,27,38,42,8,14,18,48,25,23,34,42,23,44,9,47,41,39,15,36,22,11,26,46,31,5
v170,60,40,26,53,19,39,60,15,33,46,66,40,25,33,22,10,78,5,24,50,44,39,3,27,63,43,41,50,68,46,35,12,9,69,5,33,42,43,50,50,78,34,34,44,24,48,48,68,5,57,6,22,4,34,81,22,39,10,52,39,48,29,19,37,32,54,28,67,14,39,48,48,11,31,31,42,45,42,15,46,26,32,22,85,31,59,7,52,49,50,4,17,56,61,5,37,53,37,9,80,44,63,38,75,32,64,57,40,10,47,56,33,17,65,61,63,41,70,53,63,51,83,48,14,56,30,15,10,59,5,55,20,39,48,64,28,28,62,45,52,55,41,35,35,42,12,32,17,52,46,55,58,27,73,43,39,10,55,40,16,39,16,27,72,31,52,4,9,30,0,58,77,53,54,24,39,23,6,49,60,40,42,23,41,14,34,35,12,29,74,20,25,65,28,51,37,17,82,20,47,17,33,24,49,43,72,28,3,53,64,32,58,12,63,35,14,12,17,57,67,15,13,41,34,27,50,61,27,58,47,56,53,53,25,3,37,40,18,27,7,54,50,44,28,29,42,4,29,52,38,11,52,36,78,5,32,42,13,49,50,26,15,83,41,45,24,10,33,16,46,52,41,59,52,78,71,65,55,45,41,35,56,20,50,73,53,22,35,9,70,27,17,7,16,53,9,68,22,38,44,40,34,49,29,64,18,11,74,33,77,71,69,23,32,8,29,30,32,1,25
v171,16,34,32,49,57,61,46,49,25,68,40,48,35,41,36,54,28,53,34,40,30,19,55,49,51,15,17,44,12,14,23,46,49,45,63,25,16,25,50,72,20,32,24,40,46,10,20,46,63,29,54,36,60,30,27,50,19,48,36,19,10,29,41,21,32,56,30,17,60,39,30,22,47,27,33,16,17,16,59,64,32,26,36,29,35,19,61,12,65,72,54,41,36,45,55,21,9,21,49,32,50,17,20,21,30,20,49,18,68,15,44,25,43,33,53,5,21,30,27,23,7,29,66,44,48,46,43,48,29,53,35,38,43,10,44,50,50,38,29,62,41,63,35,23,34,62,54,55,24,32,3,14,31,27,15,61,68,3,54,42,61,42,47,20,27,74,54,67,48,58,0,19,31,60,46,19,45,58,9,14,18,20,45,35,46,50,43,56,29,32,42,51,29,30,37,21,41,28,38,25,41,27,34,71,65,28,34,61,5,42,36,36,52,33,29,44,48,51,51,47,49,45,23,28,39,36,15,49,44,29,46,35,53,33,57,21,62,40,45,63,10,24,46,50,33,64,62,51,44,60,57,18,22,32,63,26,22,45,71,64,48,47,25,63,67,36,52,25,50,28,32,19,37,74,36,25,47,9,67,17,27,40,38,8,31,51,36,23,59,14,49,45,51,56,15,49,44,36,44,52,30,24,23,29,34,40,51,20,55,35,31,33,35,26,50,37,28,26,59,43
v172,17,37,51,30,76,42,27,68,44,49,21,37,54,44,55,73,9,72,53,27,33,38,74,58,32,34,36,27,9,31,42,65,68,26,82,44,35,34,31,53,1,43,43,33,63,29,29,27,82,20,73,55,79,43,8,69,38,67,25,38,29,48,58,40,51,37,49,10,79,38,29,29,66,46,46,35,32,35,78,45,51,45,55,10,46,18,80,25,46,53,73,60,21,26,74,40,24,40,68,13,33,14,39,2,49,13,30,37,87,30,25,44,62,14,34,14,36,11,24,14,26,10,47,63,29,47,62,67,18,72,22,57,38,29,25,67,61,19,32,43,22,50,42,42,35,81,59,74,25,31,22,19,50,8,34,42,87,22,37,61,54,61,50,5,46,55,73,86,47,77,19,0,24,41,55,38,62,77,28,17,37,35,58,36,65,43,42,75,48,13,57,70,12,49,26,40,60,9,57,30,60,44,53,52,46,9,53,80,24,23,45,19,71,14,48,63,67,70,32,28,68,64,36,43,50,27,16,64,25,30,27,24,34,52,76,40,55,59,50,82,23,27,33,51,52,45,81,56,25,43,76,25,41,13,82,45,35,64,52,45,55,66,6,54,48,55,71,44,69,31,25,36,18,55,17,6,28,22,48,36,46,21,57,27,12,32,55,42,78,7,62,64,70,75,24,68,25,55,39,33,37,43,28,48,15,59,70,3,56,16,12,14,54,45,69,48,47,45,78,52
v173,15,13,27,18,52,30,15,44,32,37,13,17,34,20,31,49,25,48,29,9,9,34,50,34,20,20,42,13,19,17,18,41,44,16,58,34,33,10,19,41,25,19,39,9,39,25,11,15,58,4,49,31,55,19,28,45,26,43,5,32,39,24,34,16,41,25,27,14,55,14,5,9,42,22,22,31,14,35,54,33,27,21,31,32,22,12,56,19,34,41,49,36,5,14,50,44,22,46,44,27,19,14,33,22,41,11,18,15,63,16,13,26,38,12,22,26,12,17,4,10,24,30,35,39,17,23,38,43,6,48,4,33,14,21,13,43,37,9,8,31,10,32,18,18,11,57,35,50,7,7,30,17,26,20,34,30,63,34,23,37,30,37,26,19,22,43,49,62,23,53,31,24,0,29,31,30,38,53,22,17,19,11,34,12,41,19,18,51,24,21,33,46,12,33,6,18,36,29,33,6,36,20,29,40,34,19,37,56,30,11,21,5,47,10,44,39,43,46,20,16,44,40,12,19,26,5,16,40,13,6,15,4,22,30,52,34,31,35,26,58,21,7,15,27,38,33,57,32,13,29,52,13,17,25,58,21,11,40,40,33,31,42,30,32,36,33,47,40,45,7,1,12,6,43,25,18,16,22,36,40,44,9,33,31,20,20,31,18,54,17,38,40,46,51,16,44,15,31,15,21,13,31,8,24,11,35,46,21,32,24,18,16,30,21,45,24,23,29,54,28
v174,44,26,50,11,53,17,14,53,61,20,20,14,63,21,32,50,32,49,46,20,30,63,51,35,9,49,71,16,48,46,43,46,45,15,59,63,62,35,10,20,40,28,68,20,40,54,40,14,59,31,50,58,56,30,33,46,55,44,24,61,68,39,35,41,70,4,56,43,56,21,30,38,49,51,27,60,43,64,55,8,42,34,46,31,25,41,57,48,5,14,50,37,24,15,51,73,51,75,45,28,10,43,62,39,70,40,11,44,64,45,16,55,55,27,7,55,39,30,33,37,53,31,6,40,12,24,39,44,31,49,25,34,17,50,16,44,38,22,31,2,19,27,25,39,26,58,36,51,36,28,59,46,43,33,63,15,64,63,14,38,31,50,27,40,45,14,50,63,24,54,60,41,29,0,32,59,39,54,51,46,48,40,35,25,52,20,19,52,53,28,34,47,31,62,23,47,37,32,50,35,41,33,38,17,15,32,66,57,59,18,24,24,50,27,73,40,44,47,9,13,45,41,37,32,27,24,45,41,16,31,14,25,7,59,53,63,32,36,27,59,50,36,14,28,67,20,58,33,16,20,53,42,46,28,59,44,38,41,11,4,32,43,35,31,13,62,48,69,46,32,28,41,23,16,24,35,13,51,11,69,73,20,34,60,29,9,34,37,55,46,39,41,47,52,45,45,16,54,16,10,30,60,37,35,26,54,47,40,33,25,29,27,31,48,46,25,38,58,55,29
v175,38,18,36,31,21,15,38,39,47,22,44,18,49,11,16,34,56,21,32,28,22,49,27,3,41,35,57,28,46,32,29,32,27,47,27,49,48,21,28,26,56,14,54,22,8,40,26,46,27,35,30,44,24,16,59,14,41,14,30,47,54,25,5,27,56,32,42,45,24,17,26,26,35,37,13,46,29,50,23,24,28,20,32,63,11,37,25,34,27,26,28,13,34,39,29,59,37,61,23,58,22,41,48,53,56,42,35,30,32,31,34,41,41,43,39,41,25,48,31,41,39,61,26,24,34,8,13,24,37,19,33,16,17,36,42,12,6,40,23,30,33,17,13,25,20,26,8,19,30,24,45,36,29,51,49,17,32,49,18,18,15,36,5,50,31,28,26,31,8,24,46,55,31,32,0,45,7,30,37,38,34,26,3,19,38,12,13,20,39,52,4,15,43,48,29,33,9,60,36,25,27,19,24,25,19,50,52,25,45,42,10,36,36,41,59,22,12,15,35,45,13,21,23,18,7,28,39,9,36,25,34,31,31,45,27,49,16,10,5,27,36,28,22,4,53,18,26,5,30,14,21,30,32,56,27,30,24,17,25,28,2,11,61,17,21,48,34,55,14,24,30,27,37,28,56,49,43,37,21,55,59,34,10,46,51,31,20,23,23,48,7,9,21,20,31,25,46,40,16,22,18,46,27,21,42,40,15,52,9,55,49,47,13,34,16,9,24,44,25,3
v176,21,33,13,48,40,60,45,30,6,67,39,47,16,40,29,35,39,34,15,39,29,4,36,48,50,10,12,43,29,13,16,27,30,44,44,6,3,24,49,71,39,31,9,39,45,9,19,45,44,28,35,17,41,29,42,43,4,31,35,2,9,20,40,18,13,55,11,28,41,38,29,21,28,8,32,3,16,5,40,63,17,25,17,46,34,20,42,13,64,71,35,32,35,44,36,14,14,16,30,41,49,24,3,36,11,25,48,15,49,14,43,6,24,32,52,24,20,31,26,24,12,44,65,25,47,45,32,29,28,34,34,29,42,9,43,49,49,37,28,61,40,62,34,20,33,43,53,38,23,31,16,19,16,34,4,60,49,16,53,27,60,23,46,33,14,73,35,48,47,39,19,38,30,59,45,0,44,39,10,21,11,19,44,34,27,49,42,37,10,35,41,46,28,11,36,12,36,43,19,24,22,26,21,70,64,33,15,42,14,41,35,35,33,32,14,25,33,38,50,46,36,26,22,27,38,35,22,48,43,28,45,34,52,14,38,4,61,35,44,44,15,23,45,49,14,63,43,50,43,59,38,17,13,39,44,15,21,28,70,63,47,36,44,62,66,17,33,10,37,27,31,18,36,73,39,32,46,16,66,10,14,39,35,11,34,50,25,22,40,31,48,38,32,37,14,30,43,17,43,51,29,5,22,24,33,21,32,35,54,38,32,32,32,11,31,36,21,7,40,42
v177,45,25,35,38,14,22,45,38,46,23,51,25,48,18,15,33,63,20,31,35,29,48,26,4,48,34,56,35,53,31,28,31,26,54,24,48,47,28,35,27,63,19,53,29,1,39,33,53,20,42,29,43,19,19,66,7,40,13,37,46,53,24,4,26,55,39,41,52,17,24,33,33,34,36,16,45,30,49,16,31,27,19,31,70,16,44,18,37,34,27,27,12,41,46,28,58,38,60,22,65,29,48,47,60,55,49,42,29,25,32,41,40,40,50,46,48,26,55,38,48,38,68,33,23,41,15,12,23,44,18,40,15,24,35,49,5,5,47,30,37,40,18,20,24,27,19,9,12,37,31,44,43,28,58,48,24,25,48,25,17,16,35,12,57,30,29,25,24,15,23,45,62,38,39,7,44,0,29,36,45,33,27,4,26,37,19,20,13,38,59,5,8,50,47,36,32,8,67,35,32,26,18,23,26,24,57,51,22,44,49,17,43,35,48,58,21,11,8,42,52,8,20,26,19,12,35,46,4,43,32,41,38,38,44,26,48,17,9,12,20,39,35,29,11,52,19,25,6,37,19,14,37,31,63,20,29,27,16,28,35,7,8,68,18,26,47,33,54,7,31,37,26,44,29,63,56,50,40,28,54,58,41,9,45,58,38,19,22,16,55,4,6,20,13,38,24,53,39,23,29,25,45,34,20,49,39,12,59,10,62,56,54,12,33,15,14,23,43,24,10
v178,60,40,26,53,25,45,60,9,33,52,66,40,23,33,22,4,78,9,24,50,44,39,3,33,63,43,41,50,68,46,35,12,9,69,5,33,42,43,50,56,78,34,34,44,30,48,48,68,9,57,4,22,10,34,81,28,39,16,52,39,48,29,25,37,26,54,28,67,20,39,48,48,11,31,31,42,45,42,21,48,26,32,22,85,31,59,13,52,49,56,4,17,56,61,3,37,53,37,9,80,44,63,38,75,28,64,57,40,12,47,56,33,15,65,61,63,41,70,53,63,51,83,50,14,56,30,17,10,59,11,55,20,39,48,64,34,34,62,45,52,55,47,35,35,42,18,38,23,52,46,55,58,27,73,43,45,14,55,40,16,45,16,31,72,31,58,4,9,32,6,58,77,53,54,30,39,29,0,49,60,40,42,29,41,12,34,35,18,29,74,26,31,65,28,51,37,21,82,20,47,17,33,24,55,49,72,24,7,53,64,32,58,6,63,29,14,18,23,57,67,21,13,41,34,27,50,61,33,58,47,56,53,53,25,3,37,46,20,29,13,54,50,44,34,25,48,4,35,52,44,17,52,36,78,11,32,42,13,55,50,32,21,83,47,51,22,6,33,22,46,52,41,59,58,78,71,65,55,51,41,31,56,20,50,73,53,22,35,15,70,33,23,9,22,53,9,68,22,38,44,40,34,49,29,64,18,17,74,39,77,71,69,23,32,14,29,30,32,5,27
v179,11,25,23,40,48,52,37,40,16,59,31,39,26,32,27,45,29,44,25,31,21,12,46,40,42,6,20,35,19,5,14,37,40,36,54,16,11,16,41,63,29,23,17,31,37,3,11,37,54,20,45,27,51,21,32,41,10,39,27,10,17,20,32,12,23,47,21,18,51,30,21,13,38,18,24,9,8,13,50,55,23,17,27,36,26,10,52,3,56,63,45,32,27,36,46,22,4,24,40,31,41,14,11,26,21,15,40,9,59,6,35,16,34,24,44,14,12,21,18,14,2,34,57,35,39,37,34,39,20,44,26,29,34,1,35,41,41,29,20,53,32,54,26,14,25,53,45,46,15,23,8,9,22,24,12,52,59,12,45,33,52,33,38,23,18,65,45,58,39,49,9,28,22,51,37,10,36,49,0,11,9,11,36,26,37,41,34,47,20,25,33,42,20,21,28,12,32,33,29,16,32,18,25,62,56,23,25,52,8,33,27,27,43,24,22,35,39,42,42,38,40,36,14,19,30,27,12,40,35,20,37,26,44,24,48,12,53,31,36,54,5,15,37,41,24,55,53,42,35,51,48,9,13,29,54,17,13,36,62,55,39,38,34,54,58,27,43,18,41,19,23,10,28,65,29,22,38,6,58,18,22,31,29,9,24,42,27,14,50,21,40,36,42,47,6,40,35,27,35,43,21,15,14,20,25,31,42,25,46,28,22,24,26,17,41,28,19,17,50,34
v180,2,20,34,35,59,47,32,51,27,54,26,34,37,27,38,56,18,55,36,26,16,21,57,41,37,17,25,30,8,14,25,48,51,31,65,27,18,17,36,58,18,26,26,26,46,12,12,32,65,15,56,38,62,26,21,52,21,50,22,21,22,31,41,23,34,42,32,7,62,25,16,12,49,29,29,18,15,18,61,50,34,28,38,25,29,5,63,8,51,58,56,43,22,31,57,27,7,29,51,20,36,3,22,15,32,6,35,20,70,13,30,27,45,19,39,9,19,16,13,9,9,23,52,46,34,32,45,50,15,55,21,40,29,12,30,50,44,24,15,48,27,49,25,25,20,64,42,57,10,18,13,2,33,13,17,47,70,17,40,44,47,44,33,12,29,60,56,69,34,60,14,17,17,46,38,21,45,60,11,0,20,18,41,21,48,36,29,58,31,18,40,53,15,32,23,23,43,22,40,13,43,27,36,57,51,14,36,63,13,28,28,22,54,19,31,46,50,53,37,33,51,47,19,26,33,22,1,47,30,15,32,21,39,35,59,23,48,42,33,65,6,10,32,36,35,50,64,39,30,46,59,8,24,18,65,28,18,47,57,50,38,49,23,49,53,38,54,27,52,14,18,19,23,60,22,11,33,5,53,23,29,26,40,14,17,37,38,25,61,10,45,47,53,58,7,51,30,38,30,38,20,26,11,31,20,42,53,14,41,21,17,19,37,28,52,31,30,28,61,35
v181,20,22,14,37,39,49,34,31,13,56,28,36,17,29,18,36,38,35,16,28,18,15,37,37,39,3,23,32,28,6,5,28,31,33,45,15,14,13,38,60,38,20,20,28,34,8,8,34,45,17,36,18,42,18,41,32,7,30,24,13,20,11,29,7,22,44,12,27,42,27,18,10,29,9,21,12,5,16,41,52,14,14,18,45,23,19,43,12,53,60,36,23,24,33,37,25,13,27,31,40,38,23,14,35,22,24,37,4,50,7,32,7,25,25,41,23,9,30,15,23,11,43,54,26,36,34,25,30,19,35,23,20,31,8,32,38,38,26,17,50,29,51,23,9,22,44,42,37,12,20,15,18,13,33,15,49,50,15,42,24,49,24,35,32,9,62,36,49,36,40,18,37,19,48,34,11,33,40,9,20,0,8,33,23,28,38,31,38,11,34,30,35,25,14,25,3,25,42,20,13,23,15,16,59,53,32,18,43,13,30,24,24,34,23,25,26,30,33,39,35,31,27,11,16,27,24,21,37,32,17,34,23,41,15,39,15,50,24,33,45,14,12,34,38,19,52,44,39,32,48,39,12,4,38,45,8,10,27,59,52,36,29,43,51,55,18,34,21,32,16,20,7,25,62,38,31,35,15,55,21,25,28,24,12,33,39,18,11,41,30,37,27,33,38,13,31,32,18,32,40,18,12,11,13,24,22,33,34,43,37,31,29,21,8,32,25,10,10,41,31
v182,18,14,16,29,41,41,26,33,21,48,24,28,23,21,20,38,36,37,18,20,10,23,39,29,31,9,31,24,26,6,7,30,33,27,47,23,22,5,30,52,36,12,28,20,28,14,6,26,47,15,38,20,44,10,39,34,15,32,16,21,28,13,23,5,30,36,16,25,44,19,10,6,31,11,13,20,3,24,43,44,16,10,20,43,15,17,45,10,45,52,38,25,16,25,39,33,11,35,33,38,30,21,22,33,30,22,29,4,52,5,24,15,27,23,33,21,1,28,11,21,13,41,46,28,28,26,27,32,17,37,15,22,23,10,24,32,30,20,9,42,21,43,15,7,14,46,34,39,10,12,19,16,15,31,23,41,52,23,34,26,41,26,27,30,11,54,38,51,28,42,20,35,11,40,26,19,27,42,11,18,8,0,25,15,30,30,23,40,13,32,22,35,23,22,17,7,25,40,22,5,25,9,18,51,45,30,26,45,19,22,16,16,36,21,33,28,32,35,31,27,33,29,3,8,19,16,19,29,24,9,26,15,33,19,41,23,42,24,25,47,12,8,26,30,27,44,46,31,24,40,41,10,6,36,47,10,2,29,51,44,28,31,41,43,47,22,36,29,34,8,12,1,17,54,36,29,27,13,47,29,33,20,22,20,31,31,20,7,43,28,29,29,35,40,11,33,26,20,24,32,10,20,7,13,22,24,35,32,35,35,29,27,19,10,34,17,12,18,43,23
v183,41,21,35,34,18,18,41,38,46,23,47,21,48,14,15,33,59,20,31,31,25,48,26,4,44,34,56,31,49,31,28,31,26,50,24,48,47,24,31,27,59,15,53,25,5,39,29,49,24,38,29,43,21,15,62,11,40,13,33,46,53,24,4,26,55,35,41,48,21,20,29,29,34,36,12,45,28,49,20,27,27,19,31,66,12,40,22,33,30,27,27,12,37,42,28,58,36,60,22,61,25,44,47,56,55,45,38,29,29,30,37,40,40,46,42,44,24,51,34,44,38,64,29,23,37,11,12,23,40,18,36,15,20,35,45,9,5,43,26,33,36,18,16,24,23,23,9,16,33,27,44,39,28,54,48,20,29,48,21,17,16,35,8,53,30,29,25,28,11,23,45,58,34,35,3,44,4,29,36,41,33,25,0,22,37,15,16,17,38,55,3,12,46,47,32,32,8,63,35,28,26,18,23,26,20,53,51,22,44,45,13,39,35,44,58,21,11,12,38,48,10,20,22,17,8,31,42,6,39,28,37,34,34,44,26,48,17,9,8,24,35,31,25,7,52,19,25,6,33,15,18,33,31,59,24,29,23,16,26,31,3,8,64,18,22,47,33,54,11,27,33,26,40,29,59,52,46,36,24,54,58,37,9,45,54,34,19,22,20,51,4,6,20,17,34,24,49,39,19,25,21,45,30,20,45,39,12,55,10,58,52,50,12,33,15,10,23,43,24,6
